종목명,현재가,기준월,배당금,수익률(%),배당성향(%),ROE(%),PER(배),PBR(배),과거3년배당금_Max,1년전,2년전,3년전
와토스코리아,5210,24.12,200,3.84,67.79,2.61,18.51,0.47,200,200,200,200
빙그레,86300,25.03,3300,3.82,28.27,15.14,7.77,1.00,2600,2600,1500,1400
에스엘,31450,24.12,1200,3.82,15.00,17.42,3.80,0.60,900,900,600,500
대상,22300,25.03,850,3.81,32.18,6.94,7.26,0.49,800,800,800,800
한국가스공사,38200,24.12,1455,3.81,11.07,11.21,2.79,0.28,2728,0,0,2728
아바코,13130,24.12,500,3.81,27.06,13.70,6.85,0.85,300,200,300,300
금호석유화학우,59200,24.12,2250,3.80,16.44,5.88,8.00,0.39,5450,2950,5450,10050
노루페인트,9220,24.12,350,3.80,20.37,9.00,4.62,0.40,325,325,275,275
조흥,158200,24.12,6000,3.79,143.18,1.69,41.26,0.70,6500,6000,6500,6500
보광산업,3960,24.12,150,3.79,104.04,5.38,32.64,1.71,300,300,150,150
POSCO홀딩스,264500,25.02,10000,3.78,69.18,2.00,19.39,0.35,17000,10000,12000,17000
남화산업,5290,24.12,200,3.78,37.66,5.97,9.66,0.57,300,200,300,200
키움증권,198400,24.12,7500,3.78,24.63,15.98,3.97,0.55,3500,3000,3000,3500
한네트,4770,24.12,180,3.77,60.73,9.24,15.10,1.38,150,150,150,100
와이어블,1325,24.12,50,3.77,79.96,3.96,22.94,0.82,50,50,50,50
현대코퍼레이션홀딩스,13250,24.12,500,3.77,10.34,15.22,2.20,0.31,500,500,500,500
화신정공,1327,24.12,50,3.77,66.48,2.34,16.96,0.40,50,50,40,30
엠투아이,5850,24.12,220,3.76,55.82,8.79,14.37,1.20,250,220,250,250
동원금속,1330,25.05,50,3.76,0,0,0,0,50,50,20,0
한국기업평가,105200,25.02,3954,3.76,72.19,21.69,16.24,3.28,5131,5131,5100,3397
경남스틸,3195,24.12,120,3.76,43.43,6.77,16.45,1.09,130,120,130,100
바이오노트,5330,25.03,200,3.75,36.68,3.46,8.70,0.29,534,200,490,534
나이스디앤비,5470,25.03,205,3.75,23.11,14.26,5.43,0.74,230,182,182,230
한솔홀딩스,3205,25.03,120,3.74,243.39,0.36,48.79,0.17,120,100,120,120
동부건설,5350,24.12,200,3.74,04.36,020.52,00.83,0.19,900,300,500,900
OCI,59000,24.12,2200,3.73,20.51,0,5.40,0.43,2000,2000,0,0
하이록코리아,30850,24.12,1150,3.73,29.76,11.38,6.76,0.72,600,1050,600,500
CJ우,82000,25.04,3050,3.72,100.23,1.83,35.18,0.61,3050,3050,2550,2350
성신양회,9410,24.12,350,3.72,19.32,8.21,4.16,0.33,350,350,200,200
신한지주,58400,25.02,2160,3.70,24.45,8.11,5.45,0.42,2100,2100,2065,1960
제이씨케미칼,4055,24.12,150,3.70,53.33,3.70,14.20,0.51,160,150,160,150
아이스크림미디어,19950,24.12,738,3.70,29.99,23.29,4.33,0.81,0,0,0,0
세아홀딩스,108200,25.03,4000,3.70,42.00,1.53,11.50,0.17,4000,4000,4000,2750
삼양패키징,13570,24.12,500,3.68,37.50,5.42,12.65,0.66,750,500,750,1000
인터지스,2715,24.12,100,3.68,19.71,5.26,5.02,0.24,120,100,120,100
롯데하이마트,8150,25.03,300,3.68,02.27,028.05,00.56,0.18,300,300,300,1000
신원,1903,24.12,70,3.68,83.42,2.81,23.88,0.48,70,70,100,50
LB인베스트먼트,5450,24.12,200,3.67,53.62,7.32,8.62,0.62,200,200,0,0
한양이엔지,17730,24.12,650,3.67,14.13,13.45,3.91,0.46,600,600,600,550
대림바스,4095,24.12,150,3.66,46.65,3.48,11.37,0.39,130,110,110,130
SK가스,218500,25.03,8000,3.66,40.15,6.74,10.68,0.68,8000,8000,6500,5100
동원시스템즈우,17760,25.03,650,3.66,24.26,9.01,16.28,1.41,650,650,650,650
오리온홀딩스,21900,25.02,800,3.65,29.96,7.03,5.87,0.38,750,750,700,650
삼성생명,123400,24.12,4500,3.65,38.36,6.18,9.00,0.55,3700,3700,3000,3000
이노진,2195,24.12,80,3.64,101.22,5.79,18.85,1.07,30,30,0,0
애경산업,15930,25.03,580,3.64,34.33,10.81,8.20,0.83,580,580,310,200
나이스정보통신,22250,25.03,810,3.64,18.48,11.22,4.68,0.44,730,730,650,590
큐알티,13190,24.12,480,3.64,196.25,3.00,50.15,1.51,480,480,480,0
홈센타홀딩스,825,24.12,30,3.64,80.13,2.89,22.97,0.65,0,0,0,0
SK,193300,25.04,7000,3.62,029.83,05.64,07.46,0.29,8000,5000,5000,8000
롯데정밀화학,38900,25.03,1400,3.60,98.01,1.53,27.91,0.42,3500,2000,3500,2300
쿠쿠홈시스,27850,24.12,1000,3.59,18.32,14.00,3.78,0.49,800,800,700,650
한화손해보험,5580,24.03,200,3.58,14.81,6.68,2.53,0.19,0,0,0,0
화승코퍼레이션,2100,24.12,75,3.57,12.48,14.32,2.83,0.32,50,50,50,25
금강철강,4205,24.12,150,3.57,34.28,5.42,10.63,0.48,130,130,120,120
롯데렌탈,33650,25.03,1200,3.57,40.81,7.50,10.27,0.74,900,1200,900,900
신세계인터내셔날,11220,25.03,400,3.57,42.62,3.84,11.09,0.42,500,400,500,300
흥국에프엔비,1970,24.12,70,3.55,52.81,5.42,12.68,0.66,40,40,40,30
세림B&G,1408,24.06,50,3.55,61.04,6.93,13.86,0.95,0,0,0,0
두올,3380,24.12,120,3.55,22.20,7.31,6.28,0.40,80,120,80,80
롯데이노베이트,19720,25.03,700,3.55,82.43,3.07,22.94,0.70,700,1000,700,700
엠브레인,2260,24.06,80,3.54,100.91,4.79,30.34,1.47,170,120,170,140
삼양케이씨아이,7090,24.12,250,3.53,18.28,13.08,5.06,0.60,250,250,250,200
미스토홀딩스,34050,25.04,1200,3.52,82.47,4.30,28.83,1.17,1580,1090,1580,1000
롯데지주우,35500,25.03,1250,3.52,08.43,015.56,02.26,0.25,1550,1550,1550,1550
부국증권,42700,25.04,1500,3.51,43.63,4.05,11.79,0.32,1600,1500,1500,1600
HDC현대EP,4000,25.03,140,3.50,19.26,5.82,6.01,0.28,140,140,120,140
동양에스텍,1429,24.12,50,3.50,49.34,2.02,14.01,0.24,50,50,50,50
조광페인트,5720,24.12,200,3.50,12.81,8.76,4.77,0.32,200,200,100,100
케이씨피드,2865,24.12,100,3.49,23.09,9.99,6.42,0.58,75,75,50,40
넥센우,4020,24.12,140,3.48,8.17,7.06,3.04,0.19,130,130,115,105
BGF리테일,117700,25.02,4100,3.48,36.28,17.29,9.07,1.50,4100,4100,4100,3000
해태제과식품,7190,24.12,250,3.48,20.88,11.37,5.50,0.55,200,200,200,200
KTcs,2885,24.12,100,3.47,71.97,2.75,21.70,0.53,120,100,120,100
현대공업,5770,24.12,200,3.47,23.20,8.69,5.85,0.48,200,200,166,132
유신,26050,24.12,900,3.45,11.06,0,2.87,0.48,750,750,750,750
대한항공우,23200,24.12,800,3.45,21.03,13.17,6.34,0.80,800,800,800,0
아진산업,2900,24.12,100,3.45,20.85,5.97,5.02,0.28,100,100,0,0
하이트진로,20350,24.12,700,3.44,51.01,8.63,14.51,1.21,950,950,950,800
AK홀딩스,11630,25.03,400,3.44,017.91,05.28,04.38,0.24,200,200,200,200
톱텍,4365,24.12,150,3.44,15.39,9.07,4.87,0.41,300,300,100,0
영화금속,875,24.12,30,3.43,17.31,12.32,5.39,0.61,20,20,0,0
무림P&P,2930,25.03,100,3.41,27.70,3.58,7.85,0.28,150,100,150,125
삼표시멘트,3240,24.12,110,3.39,17.86,9.04,4.81,0.42,90,100,90,75
헥토이노베이션,14450,24.12,490,3.39,21.73,14.63,5.86,0.74,420,360,420,390
코오롱우,17700,24.12,600,3.39,4.46,12.49,1.13,0.12,600,600,600,600
풍산홀딩스,41350,25.02,1400,3.39,19.66,9.41,3.75,0.33,947,947,879,947
한국단자,65000,24.12,2200,3.38,15.96,14.16,4.90,0.64,700,700,700,700
대한항공,22200,24.12,750,3.38,21.03,13.17,6.34,0.80,750,750,750,0
혜인,5350,24.12,180,3.36,26.60,6.19,8.55,0.44,60,170,60,130
한국큐빅,2530,24.12,85,3.36,14.24,10.70,3.80,0.39,70,70,60,70
현대퓨처넷,3275,24.12,110,3.36,173.30,0.95,59.66,0.57,90,100,90,90
백금T&A,2980,24.12,100,3.36,12.13,19.95,2.72,0.49,80,80,0,0
상신브레이크,2995,24.12,100,3.34,11.90,7.56,3.82,0.25,80,110,100,80
피코그램,2995,24.12,100,3.34,25.81,18.06,6.04,0.99,0,0,0,0
동국산업,3895,24.12,130,3.34,0106.12,01.63,038.07,0.59,130,130,130,130
동서,26750,24.12,890,3.33,55.85,9.52,17.34,1.59,780,780,730,700
해성디에스,24100,24.12,800,3.32,23.17,10.96,6.78,0.72,900,900,900,600
쎌바이오텍,13560,24.12,450,3.32,20.36,12.82,8.87,0.79,450,450,450,450
아이디피,5130,24.12,170,3.31,18.42,19.69,4.27,0.74,75,120,150,75
에이플러스에셋,6040,24.12,200,3.31,182.30,1.65,40.20,0.66,200,200,200,150
HS효성첨단소재,196300,24.12,6500,3.31,58.27,5.46,15.70,0.75,6500,6500,15000,10000
빅솔론,6090,24.12,200,3.28,22.56,7.32,6.25,0.35,400,200,400,250
태웅로직스,3050,24.12,100,3.28,14.07,12.68,4.28,0.49,70,70,150,51
서한,917,24.12,30,3.27,15.26,3.96,4.44,0.16,50,30,50,40
SJG세종,4585,24.12,150,3.27,12.03,7.77,3.26,0.23,150,150,100,100
매일유업,38250,24.12,1250,3.27,19.84,8.16,6.00,0.44,1200,1200,1200,1200
LX홀딩스1우,9180,25.02,300,3.27,14.07,9.08,3.33,0.29,320,280,320,0
한국금융지주,122200,25.02,3980,3.26,22.39,11.54,4.22,0.43,6150,2650,2300,6150
화천기공,32250,24.12,1050,3.26,26.69,2.54,6.72,0.17,2500,1300,2500,1000
삼화왕관,36900,24.12,1200,3.25,27.00,7.38,8.20,0.49,1250,1200,1200,1250
대교우B,1384,24.12,45,3.25,95.87,0.21,404.31,0.66,90,45,45,90
KH바텍,10160,24.12,330,3.25,34.18,8.33,9.04,0.68,400,400,300,300
삼정펄프,30800,24.12,1000,3.25,6.59,15.76,1.69,0.25,1000,1000,1000,1000
성신양회우,12330,24.12,400,3.24,19.32,8.21,4.16,0.33,400,400,250,250
피에이치에이,10800,24.12,350,3.24,11.04,8.14,3.41,0.25,250,250,200,180
미래에셋증권우,8490,25.03,275,3.24,15.91,7.94,6.54,0.39,330,165,220,330
셀로맥스사이언스,5100,24.12,165,3.23,49.09,10.23,14.99,1.25,0,0,0,0
이노룰스,7730,24.12,250,3.23,41.14,9.77,10.49,0.96,60,60,110,25
이글루,5570,24.12,180,3.23,28.91,8.31,8.92,0.69,180,180,180,160
TP,1551,24.12,50,3.22,10.86,9.88,3.26,0.28,35,35,30,0
로지시스,3725,24.12,120,3.22,48.10,13.50,11.28,1.45,60,60,60,150
드림텍,6210,24.12,200,3.22,346.63,0.95,128.72,1.21,300,200,200,300
플랜티넷,3110,24.12,100,3.21,101.60,2.22,26.30,0.54,108,100,100,108
고려제약,4990,24.12,160,3.21,57.77,3.86,16.88,0.64,180,150,180,170
동국알앤에스,2495,24.12,80,3.21,90.24,2.08,29.05,0.60,80,80,80,80
SK이노베이션우,64000,25.04,2050,3.20,013.17,09.65,05.27,0.68,50,0,50,50
아이케이세미콘,6250,24.12,200,3.20,29.83,15.74,7.76,1.16,200,200,150,100
SPC삼립,56300,24.12,1800,3.20,16.87,19.24,5.02,0.85,1700,1700,1700,1500
NICE평가정보,14430,25.03,460,3.19,35.41,19.48,9.61,1.73,410,410,370,330
삼양사,55000,24.12,1750,3.18,14.47,7.53,4.19,0.28,1750,1750,1250,1250
세방우,9590,24.12,305,3.18,7.62,7.81,3.00,0.21,305,305,305,205
현대글로비스,116500,25.03,3700,3.18,25.37,13.24,8.10,1.01,3150,3150,2850,1900
하이트진로홀딩스,11040,24.12,350,3.17,17.25,8.14,4.85,0.35,550,550,500,450
부국철강,2370,24.12,75,3.16,64.25,1.77,20.52,0.36,75,75,75,75
나라셀라,2530,24.03,80,3.16,090.02,01.85,066.62,1.11,0,0,0,0
유라테크,9490,24.12,300,3.16,25.72,9.57,6.58,0.60,190,190,100,100
미래에셋증권2우B,7920,25.03,250,3.16,15.91,7.94,6.54,0.39,300,150,200,300
LX홀딩스,9190,25.02,290,3.16,14.07,9.08,3.33,0.29,310,270,310,0
사람인,15850,25.03,500,3.15,41.69,7.12,16.23,1.04,700,500,700,600
SNT모티브,29700,24.12,937,3.15,19.59,10.82,5.65,0.54,882,882,882,882
SNT모티브,29700,24.12,937,3.15,19.59,10.82,5.65,0.54,882,882,882,882
케이피에프,4770,25.04,150,3.14,13.54,9.73,3.77,0.33,150,150,140,0
SK디스커버리,54200,25.03,1700,3.14,128.60,0.88,31.10,0.26,1700,1700,1700,1500
KCC,319000,25.02,10000,3.13,23.68,6.08,6.74,0.34,8000,8000,8000,7000
원일특강,7980,24.12,250,3.13,16.54,4.22,4.73,0.20,250,220,220,250
그리티,3515,24.12,110,3.13,21.99,12.31,6.01,0.69,30,100,30,0
삼성전기우,59200,24.12,1850,3.12,20.04,8.16,14.15,1.06,2150,1200,2150,2150
TBH글로벌,1282,25.03,40,3.12,0115.15,01.16,035.06,0.41,100,100,0,0
팬오션,3850,24.12,120,3.12,23.92,5.17,6.58,0.31,85,85,150,100
컴투스,41750,24.12,1300,3.11,013.78,010.37,05.50,0.55,2600,2600,1300,1300
AP시스템,17100,24.12,530,3.10,15.37,15.74,4.65,0.70,270,270,270,240
크라운제과,9050,24.12,280,3.09,21.35,7.99,6.17,0.46,250,250,250,250
한라IMS,9710,24.12,300,3.09,35.74,8.22,10.16,0.78,300,300,100,100
태경비케이,4860,24.12,150,3.09,15.13,13.26,4.58,0.58,130,130,130,110
제일연마,10390,24.12,320,3.08,35.82,6.15,15.15,0.62,300,300,270,270
코리아에프티,4870,25.04,150,3.08,11.89,18.15,3.47,0.57,80,120,80,60
KCC건설,5200,24.12,160,3.08,19.99,3.34,5.37,0.16,180,130,150,180
제노레이,5850,25.04,180,3.08,0124.80,01.98,044.53,0.81,170,160,160,170
아모레퍼시픽홀딩스3우C,21750,25.03,667,3.07,12.71,7.57,7.92,0.56,667,667,667,667
롯데케미칼,65200,25.03,2000,3.07,04.93,011.44,01.50,0.18,7895,3500,3329,7895
대륙제관,3915,24.12,120,3.07,16.57,7.87,5.40,0.41,110,110,100,100
한창산업,7180,24.12,220,3.06,16.68,10.56,5.12,0.51,200,160,200,190
디케이락,8160,24.12,250,3.06,116.25,1.61,34.72,0.55,250,250,200,200
LX하우시스,32700,25.02,1000,3.06,22.64,5.20,7.20,0.37,300,1700,200,300
코오롱모빌리티그룹,2290,24.12,70,3.06,035.84,05.62,012.31,0.59,40,40,0,0
엘엠에스,6550,24.12,200,3.05,025.06,05.79,012.14,0.47,200,200,200,200
포스코인터내셔널,50800,25.03,1550,3.05,51.34,8.14,13.56,1.03,800,1000,1000,800
평화홀딩스,4920,24.12,150,3.05,138.28,1.56,23.66,0.38,150,150,150,150
이지트로닉스,4920,24.12,150,3.05,035.34,06.23,010.54,0.66,120,120,120,0
쎄니트,1650,24.12,50,3.03,0166.97,01.00,053.03,0.49,50,40,50,40
농심홀딩스,82700,24.12,2500,3.02,15.51,6.39,3.93,0.24,2500,2500,2500,2000
BGF,4305,25.02,130,3.02,13.50,5.43,3.58,0.19,120,120,110,110
스튜디오삼익,8280,24.12,250,3.02,26.52,13.41,9.43,0.91,0,0,0,0
오디텍,3320,24.12,100,3.01,18.87,4.40,6.45,0.25,100,100,100,100
대성에너지,8300,24.12,250,3.01,39.39,5.32,13.53,0.70,250,250,250,250
KB금융,105400,25.02,3174,3.01,23.64,8.86,6.52,0.54,3060,3060,2950,2940
시공테크,3995,24.12,120,3.00,7.43,21.05,2.66,0.48,80,80,20,50
인팩,6000,24.12,180,3.00,77.39,1.90,24.81,0.46,180,180,180,180
수산인더스트리,26700,25.03,800,3.00,28.64,7.76,7.05,0.53,800,800,600,400
동아지질,16730,25.03,500,2.99,57.52,5.00,16.60,0.78,500,500,500,350
티쓰리,2010,25.03,60,2.98,29.13,11.99,8.89,0.93,60,60,60,0
대정화금,14080,24.12,420,2.98,31.12,5.70,9.57,0.53,450,450,400,300
휴스틸,5030,25.04,150,2.98,37.77,2.10,9.52,0.19,350,250,350,145
GS리테일,16770,25.02,500,2.98,1640.10,0.07,666.89,0.43,500,500,430,1200
녹십자홀딩스,16810,24.12,500,2.97,94.49,2.43,35.72,0.79,400,300,300,400
신도리코,50600,24.12,1500,2.96,17.67,7.12,5.16,0.30,1500,1500,1500,1500
삼성전자우,48850,24.12,1447,2.96,29.18,9.03,10.75,0.92,1445,1445,1445,1445
인크로스,8180,24.12,242,2.96,30.01,8.30,9.74,0.74,453,321,389,453
풍강,2705,24.08,80,2.96,078.22,01.37,034.50,0.47,200,200,130,100
젝시믹스,6090,25.01,180,2.96,25.53,20.72,8.77,1.64,80,80,120,100
