N,종목명,현재가,전일비변동,전일비,등락률,액면가,거래량,거래대금,매수호가,시가총액,영업이익,PER,액면가,전일거래량,시가,매도호가,자산총계,영업이익증가율,액면가,고가,매수총잔량,부채총계,당기순이익,외국인비율,액면가,저가,매도총잔량,상장주식수,매출액,주당순이익,액면가,보통주배당금
340,동방메디컬,"11,280",상승,110,+0.98%,500,"866,207","9,767","11,280","2,343",150,54.49,500,"751,758","11,250","11,290","1,504",-8.69,500,"11,540","5,122",696,31,2.42,500,"11,130","19,349","20,775","1,051",207,500,0
341,모두투어,"12,370",상승,20,+0.16%,500,"111,838","1,390","12,370","2,338",47,23.38,500,"207,032","12,720","12,380","2,349",-59.75,500,"12,720","4,801","1,638",108,13.24,500,"12,200","2,759","18,900","2,516",529,500,250
342,파멥신,"2,915",보합,0,0.00%,500,0,0,0,"2,338",-77,-44.85,500,0,0,0,543,36.27,500,0,0,66,-49,0.00,500,0,0,"80,201",39,-65,500,N/A
343,온코닉테라퓨틱스,"21,100",하락,800,-3.65%,500,"196,918","4,140","21,100","2,321",-48,-24.23,500,"146,839","21,850","21,150",609,-315.06,500,"21,850","20,060",49,-81,0.91,500,"20,600","8,188","11,002",148,-871,500,0
344,에스바이오메딕스,"19,540",상승,490,+2.57%,500,"65,565","1,265","19,530","2,317",-54,-32.03,500,"84,878","19,060","19,540",446,9.06,500,"19,560","1,862",263,-58,0.49,500,"18,890","3,530","11,860",137,-610,500,0
345,와이씨켐,"22,900",상승,400,+1.78%,"1,000","74,954","1,730","22,900","2,315",-82,-15.50,"1,000","51,042","23,150","22,950","1,163",-4.30,"1,000","23,400","6,917",718,-160,1.04,"1,000","22,700","9,377","10,111",703,"-1,477","1,000",N/A
346,모트렉스,"9,300",상승,70,+0.76%,500,"56,492",527,"9,290","2,312",436,13.56,500,"51,332","9,240","9,300","9,318",-18.01,500,"9,390","5,185","6,600",193,2.78,500,"9,230","6,002","24,862","5,869",686,500,162
347,엑스게이트,"8,100",보합,0,0.00%,100,"239,092","1,931","8,090","2,312",35,80.20,100,"143,698","8,130","8,100",671,-15.05,100,"8,210","23,787",227,40,0.29,100,"8,000","9,795","28,543",432,101,100,N/A
348,티씨머티리얼즈,"6,750",상승,30,+0.45%,500,"4,967,725","33,861","6,750","2,310",109,36.29,500,"7,737,494","6,800","6,760",762,25.76,500,"7,090","30,745",193,63,0.95,500,"6,450","12,087","34,228","3,039",186,500,0
349,아스트,583,하락,3,-0.51%,500,"855,197",500,583,"2,304",-64,20.10,500,"451,452",585,584,"5,620",82.42,500,595,"57,305","2,659",-171,1.29,500,575,"69,745","395,158","1,714",29,500,0
350,위지윅스튜디오,"1,340",상승,48,+3.72%,500,"468,122",623,"1,340","2,292",-118,-4.29,500,"1,047,618","1,295","1,341","2,935",41.74,500,"1,345","14,231","1,199",-603,5.04,500,"1,295","32,710","171,049",804,-312,500,N/A
351,세경하이테크,"6,370",상승,250,+4.08%,500,"251,184","1,597","6,320","2,284",315,7.84,500,"236,050","6,200","6,370","3,450",-12.96,500,"6,450","73,600",962,413,9.17,500,"6,200","11,016","35,860","3,203",812,500,100
352,유니테스트,"10,790",상승,340,+3.25%,500,"64,969",698,"10,780","2,280",-234,-9.59,500,"62,103","10,730","10,790","1,850",-428.15,500,"10,920","4,803",680,-273,8.68,500,"10,610","3,486","21,134",924,"-1,125",500,N/A
353,박셀바이오,"9,790",상승,50,+0.51%,500,"97,389",956,"9,780","2,277",-150,-20.87,500,"90,515","10,000","9,790",769,-30.68,500,"10,000","3,435",49,-106,3.94,500,"9,600","4,017","23,257",19,-469,500,0
354,인터로조,"17,210",하락,350,-1.99%,500,"118,557","2,067","17,180","2,275",58,-105.58,500,"158,971","17,560","17,210","2,344",12.02,500,"17,710","3,970",645,2,8.89,500,"17,150","1,832","13,216","1,158",-163,500,300
355,윤성에프앤씨,"28,500",상승,850,+3.07%,100,"20,494",585,"28,500","2,274",319,9.20,100,"14,857","28,350","28,550","3,009",20.55,100,"28,900","2,807","1,036",371,1.43,100,"28,050","4,467","7,979","2,713","3,097",100,200
356,안트로젠,"22,600",보합,0,0.00%,500,"21,027",481,"22,550","2,261",-37,-91.13,500,"11,966","22,600","22,600","1,161",26.09,500,"23,300","2,056",59,-23,4.62,500,"22,200","2,589","10,006",69,-248,500,N/A
357,풍원정밀,"10,740",상승,160,+1.51%,500,"18,308",199,"10,740","2,260",-182,-7.48,500,"16,295","10,900","10,800",963,16.80,500,"11,070","1,672",689,-301,0.45,500,"10,740","4,551","21,040",493,"-1,436",500,0
358,매커스,"13,970",상승,770,+5.83%,500,"663,816","9,424","13,970","2,258",269,9.76,500,"165,518","13,520","13,980","4,092",2.04,500,"15,000","2,545","2,958",202,15.79,500,"13,340","1,303","16,163","1,996","1,431",500,200
359,원일티엔아이,"26,850",하락,150,-0.56%,500,"130,374","3,499","26,800","2,250",64,N/A,500,"149,987","27,450","26,850",730,122.86,500,"27,450","4,543",369,79,0.32,500,"26,150","3,322","8,381",422,N/A,500,0
360,파이버프로,"6,830",상승,180,+2.71%,100,"112,907",762,"6,830","2,244",72,30.77,100,"85,905","6,670","6,840",499,175.42,100,"6,850","7,010",113,72,1.93,100,"6,610","8,396","32,854",329,222,100,66
361,SG,"2,275",하락,65,-2.78%,100,"563,265","1,279","2,270","2,242",-61,-9.14,100,"520,741","2,310","2,275","2,328",54.95,100,"2,315","112,801","1,461",-362,0.91,100,"2,235","35,468","98,553","1,189",-249,100,0
362,제넥신,"4,910",하락,50,-1.01%,500,"69,404",341,"4,905","2,236",-372,-3.01,500,"56,656","4,975","4,910","3,450",9.69,500,"4,975","16,460",834,-637,3.80,500,"4,890","5,841","45,540",29,"-1,633",500,N/A
363,피에이치에이,"10,560",상승,440,+4.35%,500,"39,266",408,"10,550","2,218",515,3.86,500,"31,996","10,100","10,560","10,696",6.60,500,"10,570","1,103","2,694",619,12.42,500,"10,100","1,640","21,000","11,529","2,739",500,350
364,펨트론,"10,380",상승,370,+3.70%,500,"96,957","1,003","10,320","2,210",-36,-69.20,500,"94,038","10,210","10,380",717,-144.94,500,"10,500","7,198",436,-19,6.43,500,"10,210","6,560","21,288",570,-150,500,N/A
365,우양에이치씨,"15,160",하락,10,-0.07%,500,"24,792",376,"15,160","2,205",311,15.99,500,"63,286","15,170","15,180","2,609",23.02,500,"15,300","2,785",878,274,0.71,500,"14,910","11,098","14,548","1,832",948,500,N/A
366,엑세스바이오,"5,820",하락,200,-3.32%,0,"437,967","2,563","5,820","2,196",-42,-22.47,0,"393,818","5,930","5,830","7,409",-119.59,0,"6,060","22,538",884,-11,4.34,0,"5,700","3,317","37,728","1,125",-259,0,N/A
367,케이티알파,"4,475",상승,65,+1.47%,"1,000","125,593",563,"4,470","2,194",246,9.86,"1,000","74,400","4,400","4,475","4,621",156.07,"1,000","4,540","10,612","2,009",197,1.13,"1,000","4,400","13,825","49,019","3,882",454,"1,000",N/A
368,포바이포,"19,640",상승,20,+0.10%,500,"4,408,618","90,671","19,630","2,183",-139,-21.70,500,"2,996,703","22,200","19,640",590,14.56,500,"23,200","14,963",285,-123,1.54,500,"19,020","3,718","11,113",333,-905,500,N/A
369,하이비젼시스템,"14,500",상승,60,+0.42%,500,"52,324",763,"14,500","2,167",310,6.70,500,"57,699","14,510","14,530","3,657",-47.30,500,"14,720","2,429",761,404,13.62,500,"14,490","2,509","14,942","3,120","2,163",500,400
370,푸른소나무,"8,790",보합,0,0.00%,500,0,0,0,"2,161",-15,-32.20,500,0,0,0,116,85.36,500,0,0,89,-77,0.00,500,0,0,"24,580",37,-273,500,N/A
371,쓰리빌리언,"6,770",상승,200,+3.04%,100,"252,834","1,690","6,760","2,148",-74,-29.43,100,"213,350","6,650","6,770",302,11.17,100,"6,780","7,787",19,-66,5.45,100,"6,590","21,649","31,722",58,-230,100,N/A
372,압타바이오,"7,980",하락,130,-1.60%,500,"56,306",451,"7,980","2,145",-189,-7.16,500,"104,936","8,240","8,030",774,-15.15,500,"8,240","12,938",232,-294,1.68,500,"7,940","4,367","26,881",34,"-1,115",500,N/A
373,로체시스템즈,"14,000",하락,140,-0.99%,500,"39,806",561,"14,000","2,142",198,15.23,500,"22,306","14,130","14,030","1,575",65.83,500,"14,410","3,366",352,121,42.89,500,"13,960","1,519","15,297","1,601",919,500,50
374,뉴파워프라즈마,"4,900",상승,40,+0.82%,100,"80,196",391,"4,900","2,141",325,10.77,100,"76,861","4,920","4,905","9,415",102.30,100,"4,930","5,722","5,465",232,4.07,100,"4,850","7,179","43,693","5,198",455,100,50
375,잉글우드랩,"10,750",상승,70,+0.66%,0,"220,743","2,368","10,740","2,136",188,13.14,0,"207,321","10,700","10,750","1,997",-34.86,0,"10,870","14,295",558,196,10.63,0,"10,620","4,012","19,868","1,822",818,0,103
376,폴라리스AI,"2,935",상승,85,+2.98%,500,"3,088,796","9,102","2,935","2,134",-13,56.44,500,"1,289,130","2,980","2,940","1,160",-189.87,500,"2,990","148,302",203,11,1.43,500,"2,900","134,855","72,696",531,52,500,0
377,제일일렉트릭,"9,600",상승,120,+1.27%,500,"287,013","2,764","9,590","2,133",89,20.69,500,"150,759","9,530","9,600","2,193",N/A,500,"9,800","21,014",648,104,1.48,500,"9,520","6,846","22,220","1,863",464,500,100
378,디앤씨미디어,"17,030",상승,830,+5.12%,500,"98,454","1,677","17,030","2,133",103,19.62,500,"168,536","17,320","17,040","1,153",194.82,500,"17,330","1,998",272,108,1.27,500,"16,750","1,585","12,524",835,868,500,N/A
379,오가노이드사이언스,"32,600",하락,"1,400",-4.12%,500,"342,822","11,425","32,600","2,132",-122,-15.28,500,"492,594","33,400","32,650",259,-24.91,500,"34,300","8,640",106,-115,0.81,500,"32,350","6,045","6,541",20,"-2,134",500,0
380,나이스정보통신,"21,250",상승,"1,050",+5.20%,500,"21,002",445,"21,150","2,125",399,5.97,500,"4,405","20,350","21,250","11,226",8.55,500,"21,550",782,"7,367",377,23.34,500,"20,150","6,239","10,000","9,751","3,562",500,810
381,아나패스,"17,500",하락,350,-1.96%,500,"42,863",755,"17,500","2,122",200,11.01,500,"71,140","17,940","17,510","1,176",348.44,500,"18,020","5,297",449,189,4.49,500,"17,470","1,277","12,123","1,822","1,590",500,N/A
382,에브리봇,"17,220",상승,400,+2.38%,500,"169,790","2,911","17,200","2,111",-22,"2,152.50",500,"141,201","16,990","17,220","1,177",N/A,500,"17,350","3,502",508,3,0.00,500,"16,950","3,596","12,262",298,8,500,N/A
383,탑머티리얼,"25,850",하락,800,-3.00%,500,"46,356","1,217","25,850","2,105",-72,-19.11,500,"20,880","26,800","25,900","2,074",-152.29,500,"27,200","5,101",663,-82,0.00,500,"25,400",633,"8,144","1,061","-1,353",500,0
384,디지털대성,"7,600",하락,110,-1.43%,500,"21,524",163,"7,550","2,103",237,13.04,500,"7,269","7,650","7,600","3,380",-5.28,500,"7,650","2,327","1,769",161,3.15,500,"7,510","2,705","27,675","2,177",583,500,500
385,한국캐피탈,666,상승,19,+2.94%,500,"473,610",314,665,"2,102",969,2.60,500,"574,349",648,666,"44,603",17.93,500,668,"67,907","37,866",811,0.26,500,648,"62,120","315,610","4,626",256,500,30
386,미래반도체,"14,530",상승,270,+1.89%,100,"66,601",969,"14,530","2,098",102,25.85,100,"38,516","14,450","14,540","1,333",8.79,100,"14,730","5,532",474,60,0.57,100,"14,430","3,154","14,438","4,876",562,100,N/A
387,씨에스베어링,"7,660",하락,10,-0.13%,500,"456,090","3,527","7,660","2,089",21,36.13,500,"313,551","7,840","7,670","1,480","3,596.39",500,"7,990","8,914",542,25,1.55,500,"7,500","3,692","27,270","1,054",212,500,N/A
388,휴마시스,"1,614",하락,66,-3.93%,100,"2,945,155","4,790","1,614","2,088",-106,-6.18,100,"3,470,103","1,682","1,615","3,319",79.83,100,"1,686","134,031",828,-356,6.12,100,"1,602","13,492","129,375",254,-261,100,N/A
389,레드캡투어,"12,390",상승,490,+4.12%,500,"64,360",789,"12,370","2,072",436,8.59,500,"26,961","12,000","12,390","6,972",12.37,500,"12,400","4,012","4,816",202,9.30,500,"11,920","3,996","16,721","3,589","1,442",500,"2,150"
390,한국알콜,"9,570",상승,290,+3.13%,500,"112,868","1,067","9,560","2,068",274,7.74,500,"49,824","9,290","9,570","6,549",25.38,500,"9,600","2,356",930,304,2.62,500,"9,280","11,588","21,606","4,210","1,237",500,110
391,뷰웍스,"21,200",하락,300,-1.40%,500,"42,723",914,"21,200","2,067",223,13.60,500,"29,378","21,500","21,350","3,229",19.19,500,"21,750","6,788",861,211,33.31,500,"21,050","3,056","9,750","2,229","1,559",500,600
392,에이디테크놀로지,"15,370",상승,680,+4.63%,500,"81,288","1,246","15,330","2,066",-170,-12.38,500,"29,874","15,000","15,370","2,449",2.61,500,"15,610","1,337","1,133",-152,1.73,500,"15,000","1,582","13,441","1,065","-1,242",500,N/A
393,서호전기,"40,100",하락,900,-2.20%,500,"59,237","2,368","40,100","2,065",16,13.48,500,"87,885","40,500","40,150","1,020",-87.32,500,"41,350",880,126,115,3.80,500,"39,250",181,"5,150",465,"2,974",500,"2,500"
394,대양전기공업,"21,550",상승,700,+3.36%,500,"70,517","1,492","21,550","2,062",157,9.52,500,"92,377","20,850","21,600","3,086",320.05,500,"21,750","8,544",633,196,5.87,500,"20,500","6,124","9,567","1,963","2,263",500,100
395,네오위즈홀딩스,"23,850",상승,900,+3.92%,500,"17,187",401,"23,800","2,050",204,-12.50,500,"8,866","23,500","23,850","8,225",17.46,500,"23,850","3,194","1,467",-196,3.21,500,"23,000","2,394","8,594","3,681","-1,908",500,313
396,국전약품,"4,100",하락,335,-7.55%,100,"677,736","2,832","4,100","2,049",4,141.38,100,"1,101,605","4,315","4,105","2,123",-94.33,100,"4,340","21,690","1,148",5,0.42,100,"4,055","7,278","49,966","1,365",29,100,10
397,그래디언트,"14,950",상승,180,+1.22%,"2,500","22,915",342,"14,930","2,045",-55,-4.47,"2,500","22,368","14,780","14,950","17,380",-289.46,"2,500","15,030","4,635","9,559",-260,4.08,"2,500","14,770","3,256","13,677","33,179","-3,341","2,500",200
398,동국산업,"3,765",상승,55,+1.48%,"1,000","36,515",138,"3,765","2,042",120,-36.55,"1,000","36,079","3,710","3,770","9,428",144.20,"1,000","3,805","11,633","4,545",-296,5.29,"1,000","3,710","13,723","54,244","7,903",-103,"1,000",130
399,텔레칩스,"13,450",상승,310,+2.36%,500,"57,251",765,"13,430","2,037",49,-5.68,500,"27,970","13,330","13,450","3,779",-70.95,500,"13,460","1,467","1,761",-386,1.42,500,"13,270","3,339","15,144","1,866","-2,369",500,60
400,와이지-원,"6,060",상승,130,+2.19%,500,"197,335","1,189","6,050","2,035",558,16.79,500,"86,975","5,950","6,060","10,762",2.07,500,"6,070","14,393","6,726",170,19.13,500,"5,930","41,126","33,574","5,750",361,500,160
401,와이즈넛,"15,490",상승,"2,050",+15.25%,500,"3,551,564","55,491","15,480","2,029",17,154.90,500,"199,927","14,120","15,490",580,-50.74,500,"16,600","9,502",66,31,0.00,500,"14,120","22,171","13,097",349,100,500,71
402,비츠로테크,"7,720",상승,60,+0.78%,500,"86,690",667,"7,720","2,023",511,24.74,500,"61,749","7,660","7,730","5,905",77.36,500,"7,750","11,393","1,679",415,4.94,500,"7,600","13,973","26,200","4,283",312,500,50
403,유비케어,"3,865",상승,60,+1.58%,500,"132,833",509,"3,860","2,017",52,175.68,500,"103,929","3,820","3,865","1,601",47.12,500,"3,870","10,834",523,-16,2.12,500,"3,790","23,400","52,197","1,906",22,500,30
404,쇼박스,"3,210",상승,50,+1.58%,500,"150,802",483,"3,205","2,011",245,34.15,500,"259,588","3,175","3,210","1,540",186.67,500,"3,220","27,510",219,274,2.77,500,"3,160","62,680","62,638",931,94,500,150
405,퀄리타스반도체,"14,350",상승,530,+3.84%,500,"90,836","1,295","14,350","2,011",-227,-10.26,500,"51,625","14,190","14,360",640,-102.87,500,"14,390","1,060",134,-191,0.00,500,"14,120","2,423","14,011",61,"-1,399",500,N/A
406,멀티캠퍼스,"33,700",상승,700,+2.12%,500,"8,279",277,"33,600","1,997",389,6.78,500,"4,275","33,100","33,700","3,207",-3.37,500,"33,850",932,997,315,7.32,500,"32,900","4,501","5,927","3,527","4,970",500,"2,100"
407,아티스트컴퍼니,"12,810",하락,190,-1.46%,500,"117,156","1,492","12,810","1,997",-31,-22.59,500,"350,013","12,870","12,830",526,3.95,500,"13,020","2,576",293,-78,1.93,500,"12,510","2,444","15,591",213,-567,500,N/A
408,랩지노믹스,"2,675",하락,75,-2.73%,500,"2,235,748","6,001","2,670","1,986",-185,-9.83,500,"4,586,161","2,715","2,675","2,957",-167.09,500,"2,740","198,612",793,-239,2.25,500,"2,640","37,770","74,240",859,-272,500,N/A
409,소룩스,"4,085",하락,285,-6.52%,500,"489,687","2,039","4,080","1,981",-66,-3.91,500,"884,222","4,345","4,085","1,173","-1,383.71",500,"4,345","27,615",390,-410,0.97,500,"4,070","25,344","48,499",507,"-1,046",500,0
410,이화전기,899,보합,0,0.00%,200,0,0,0,"1,968",17,-40.86,200,0,0,0,"2,799",-51.38,200,0,0,523,-137,0.88,200,0,0,"218,949",645,-22,200,0
411,DSC인베스트먼트,"7,290",상승,300,+4.29%,500,"6,617,836","47,800","7,290","1,968",150,18.69,500,"9,477,233","7,450","7,300","1,578",-14.77,500,"7,550","71,109",435,106,2.49,500,"6,900","37,567","27,000",386,390,500,40
412,나인테크,"3,685",상승,65,+1.80%,100,"4,481,428","16,547","3,680","1,968",46,-19.29,100,"9,095,877","3,625","3,685","1,860",249.45,100,"3,800","86,085","1,019",-54,1.17,100,"3,570","72,522","53,398","1,972",-191,100,0
413,아바코,"13,190",상승,160,+1.23%,500,"47,889",631,"13,180","1,967",211,9.73,500,"96,594","13,110","13,190","3,907",378.73,500,"13,290","3,032","1,895",264,6.92,500,"13,110","5,932","14,913","3,055","1,356",500,500
414,오로스테크놀로지,"21,000",상승,300,+1.45%,500,"23,784",504,"20,950","1,967",61,18.07,500,"21,276","21,000","21,000",944,156.71,500,"21,650","1,343",262,59,0.73,500,"20,900","1,037","9,367",614,"1,162",500,N/A
415,LB세미콘,"3,380",상승,80,+2.42%,500,"67,071",227,"3,380","1,963",-188,-6.53,500,"51,049","3,330","3,390","8,060",-48.16,500,"3,405","14,816","4,598",-230,28.94,500,"3,310","4,121","58,083","4,509",-518,500,N/A
416,어보브반도체,"11,010",상승,590,+5.66%,500,"236,319","2,588","11,010","1,958",-51,28.30,500,"80,261","10,800","11,020","2,930",65.17,500,"11,100","4,473","1,385",-181,3.68,500,"10,760","11,461","17,781","2,321",389,500,150
417,이엠텍,"11,420",상승,520,+4.77%,500,"102,884","1,162","11,420","1,957",-305,-4.08,500,"63,694","10,900","11,450","3,462",-109.01,500,"11,560","12,162","1,398",-447,6.26,500,"10,900","2,108","17,133","1,676","-2,801",500,N/A
418,리파인,"11,290",상승,300,+2.73%,100,"24,898",280,"11,270","1,957",205,10.78,100,"17,947","10,910","11,290","1,816",-9.08,100,"11,350","1,978",112,206,2.79,100,"10,910","1,880","17,330",678,"1,047",100,N/A
419,AP위성,"12,960",상승,210,+1.65%,500,"90,599","1,171","12,950","1,955",73,31.69,500,"100,870","12,950","12,960","1,352",-27.51,500,"13,000","3,497",299,104,0.00,500,"12,810","3,728","15,082",586,409,500,N/A
420,파인엠텍,"5,250",상승,40,+0.77%,500,"135,777",711,"5,250","1,942",-79,-8.78,500,"110,152","5,190","5,260","3,333",-138.90,500,"5,320","44,558","1,691",-158,2.15,500,"5,160","22,433","36,988","3,822",-598,500,N/A
421,인터플렉스,"8,300",상승,180,+2.22%,500,"24,816",205,"8,290","1,936",344,3.88,500,"24,719","8,240","8,300","3,649",58.79,500,"8,330","8,800",831,551,2.87,500,"8,190","4,150","23,327","4,975","2,140",500,N/A
422,대원산업,"9,640",상승,80,+0.84%,500,"39,135",377,"9,640","1,932",750,2.18,500,"55,680","9,760","9,680","7,117",58.72,500,"9,800",963,"1,993",726,12.87,500,"9,500","3,480","20,038","9,315","4,430",500,200
423,케이프,"6,220",상승,170,+2.81%,500,"134,595",824,"6,190","1,922",390,21.23,500,"212,665","6,050","6,220","24,047",-4.79,500,"6,240","6,214","21,452",183,2.20,500,"5,990","9,280","30,902","5,165",293,500,300
424,앱트뉴로사이언스,"1,210",상승,35,+2.98%,100,"917,591","1,094","1,210","1,921",-128,-22.00,100,"786,422","1,178","1,211","2,064",-94.80,100,"1,210","27,204","1,255",-192,3.83,100,"1,169","28,698","158,791",184,-55,100,0
425,BGF에코머티리얼즈,"3,025",상승,35,+1.17%,500,"24,882",75,"3,025","1,899",140,13.57,500,"29,949","2,965","3,030","7,152",-18.51,500,"3,040","4,580","2,213",155,1.01,500,"2,965","8,457","62,767","3,643",223,500,50
426,나무가,"12,920",상승,150,+1.17%,500,"19,289",249,"12,900","1,897",209,8.05,500,"7,085","12,830","12,920","2,644",-7.82,500,"12,970","2,385",975,261,2.36,500,"12,830","2,062","14,685","4,504","1,604",500,650
427,이크레더블,"15,700",상승,40,+0.26%,500,"7,628",120,"15,700","1,891",150,14.50,500,"18,522","15,680","15,730",594,18.68,500,"15,820","1,457",104,129,8.91,500,"15,350","1,151","12,044",451,"1,083",500,"1,590"
428,이수앱지스,"5,090",상승,20,+0.39%,500,"64,825",330,"5,080","1,880",134,8.17,500,"132,726","5,110","5,090","1,602",244.86,500,"5,140","33,787",594,147,3.14,500,"5,050","13,463","36,937",603,623,500,0
429,KZ정밀,"11,930",상승,120,+1.02%,500,"6,518",78,"11,930","1,879",152,14.32,500,"7,026","11,850","11,980","6,044",-26.95,500,"12,070","1,003","1,221",192,5.87,500,"11,780","3,018","15,750","1,127",833,500,800
430,네패스,"8,140",상승,380,+4.90%,500,"85,913",696,"8,130","1,877",34,-4.69,500,"39,019","8,000","8,140","7,101",-66.22,500,"8,150","2,784","5,029",-794,6.42,500,"7,950","9,396","23,059","4,643","-1,736",500,N/A
431,하나기술,"23,450",상승,150,+0.64%,500,"43,505","1,029","23,450","1,875",-264,-12.60,500,"67,264","23,450","23,500","2,400",-318.01,500,"24,350","5,285","1,421",-155,1.36,500,"23,300","1,711","7,995",942,"-1,861",500,0
432,현대사료,994,보합,0,0.00%,100,0,0,0,"1,873",27,4.38,100,0,0,0,"1,170",-56.45,100,0,0,281,284,2.38,100,0,0,"188,472","1,285",227,100,N/A
433,노바텍,"17,680",보합,0,0.00%,500,"120,221","2,070","17,680","1,870",126,12.54,500,"209,504","17,680","17,690","1,834",-50.75,500,"17,730","1,425",125,172,0.86,500,"16,660","2,591","10,576",658,"1,410",500,"1,409"
434,덱스터,"7,350",상승,100,+1.38%,500,"50,513",372,"7,350","1,868",-89,-15.44,500,"135,561","7,260","7,370","1,036","-21,406.94",500,"7,440","8,078",547,-107,2.69,500,"7,260","6,009","25,412",537,-476,500,N/A
435,비나텍,"29,200",상승,750,+2.64%,500,"30,279",874,"29,050","1,861",-81,-14.65,500,"30,599","28,600","29,200","1,761",-365.73,500,"29,300","1,126",922,-97,1.39,500,"28,450","3,852","6,372",596,"-1,993",500,24
436,삼양엔씨켐,"17,100",상승,500,+3.01%,500,"81,591","1,396","17,090","1,858",107,18.49,500,"52,474","16,660","17,100","1,283",45.87,500,"17,340","1,487",446,90,0.86,500,"16,660","4,610","10,866","1,105",925,500,N/A
437,모다이노칩,"2,320",상승,30,+1.31%,500,"14,264",32,"2,315","1,850",386,23.92,500,"5,246","2,285","2,320","9,681",137.95,500,"2,355","1,398","5,865",127,0.14,500,"2,260","5,664","79,722","3,889",97,500,N/A
438,덕산하이메탈,"4,070",상승,90,+2.26%,200,"69,432",282,"4,070","1,849",186,14.85,200,"85,676","3,995","4,080","8,185",269.97,200,"4,110","5,098","3,636",313,2.02,200,"3,995","12,003","45,437","2,359",274,200,N/A
439,아티스트스튜디오,"18,450",하락,110,-0.59%,500,"207,378","3,731","18,410","1,844",-73,-12.37,500,"319,524","18,390","18,450",593,5.99,500,"18,590",698,51,-150,1.36,500,"16,980","1,621","9,996",273,"-1,491",500,N/A
440,유니셈,"6,010",상승,140,+2.39%,500,"79,405",476,"6,010","1,843",100,13.51,500,"50,209","5,940","6,020","2,631",-42.64,500,"6,030","13,352",348,155,6.84,500,"5,940","13,596","30,664","2,182",445,500,80
441,경동제약,"5,980",상승,90,+1.53%,500,"18,159",108,"5,950","1,840",26,31.64,500,"16,432","5,890","5,980","3,029",110.51,500,"5,980","10,295",825,54,1.65,500,"5,890","9,956","30,769","1,939",189,500,300
442,에이스테크,"2,435",보합,0,0.00%,500,"946,606","2,393","2,435","1,839",-311,-2.68,500,"2,587,706","2,495","2,440","3,049",49.99,500,"2,710","62,954","2,093",-408,0.00,500,"2,425","18,612","75,506","1,451",-909,500,0
443,KX,"4,025",상승,140,+3.60%,500,"276,472","1,124","4,025","1,825",597,2.23,500,"44,708","3,950","4,045","8,868",-3.73,500,"4,130","3,813","4,438",975,1.18,500,"3,915","10,547","45,336","4,038","1,804",500,190
444,디와이피엔에프,"17,000",하락,180,-1.05%,500,"35,443",600,"16,990","1,821",246,7.27,500,"60,248","17,200","17,000","3,208",195.44,500,"17,320","4,338","1,926",182,4.45,500,"16,800","3,017","10,714","2,810","2,339",500,N/A
445,와이솔,"6,560",상승,120,+1.86%,500,"83,033",543,"6,550","1,815",5,-58.57,500,"58,232","6,460","6,560","4,143",-96.58,500,"6,570","6,700",524,110,5.94,500,"6,460","10,448","27,672","3,750",-112,500,500
446,우진엔텍,"19,530",하락,70,-0.36%,500,"202,649","3,907","19,530","1,811",53,38.75,500,"185,788","19,330","19,540",517,-9.74,500,"19,690","1,866",43,54,0.62,500,"18,750","1,653","9,271",440,504,500,200
447,더즌,"2,535",상승,75,+3.05%,100,"901,469","2,255","2,530","1,810",100,15.75,100,"715,312","2,485","2,535","1,157",-6.08,100,"2,535","29,449",743,99,0.48,100,"2,450","104,340","71,413",627,161,100,0
448,애니플러스,"3,700",상승,75,+2.07%,100,"371,150","1,366","3,700","1,810",251,9.34,100,"200,475","3,670","3,710","2,556",9.96,100,"3,745","11,613","1,317",180,2.69,100,"3,620","38,960","48,911","1,310",396,100,0
449,드림시큐리티,"3,570",상승,70,+2.00%,100,"171,616",607,"3,565","1,807",256,15.19,100,"159,285","3,475","3,570","5,366",-22.94,100,"3,575","11,508","3,889",121,3.14,100,"3,475","16,190","50,606","2,688",235,100,N/A
450,유비쿼스홀딩스,"9,950",상승,50,+0.51%,500,"12,423",123,"9,930","1,806",143,25.64,500,"4,232","9,810","9,950","3,877",-55.99,500,"10,050",679,311,214,3.42,500,"9,810","2,249","18,151","1,256",388,500,130
451,동양이엔피,"22,950",상승,600,+2.68%,500,"51,730","1,188","22,950","1,804",516,2.71,500,"23,493","22,500","23,000","4,885",20.16,500,"23,150","5,255",874,695,7.13,500,"22,400","11,504","7,860","5,484","8,455",500,600
452,KT나스미디어,"15,590",하락,80,-0.51%,500,"20,218",316,"15,560","1,803",199,-27.54,500,"33,814","15,750","15,590","4,927",-2.81,500,"15,890",843,"2,533",-46,5.56,500,"15,450",665,"11,568","1,426",-566,500,700
453,알서포트,"3,385",상승,25,+0.74%,100,"403,263","1,359","3,380","1,803",37,86.79,100,"279,602","3,405","3,385","1,205",-53.60,100,"3,405","39,725",246,31,19.22,100,"3,325","34,474","53,267",475,39,100,10
454,아가방컴퍼니,"5,470",상승,110,+2.05%,500,"567,643","3,072","5,460","1,799",152,16.63,500,"386,605","5,500","5,470","2,238",-8.27,500,"5,500","24,173",562,102,3.20,500,"5,260","40,367","32,888","1,827",329,500,N/A
