종목명,현재가,기준월,배당금,수익률(%),배당성향(%),ROE(%),PER(배),PBR(배),과거3년배당금_Max,1년전,2년전,3년전
동원금속,1280,25.05,50,3.91,0,0,0,0,50,50,20,0
OCI,56400,24.12,2200,3.90,20.51,0,5.40,0.43,2000,2000,0,0
POSCO홀딩스,256500,25.02,10000,3.90,69.18,2.00,19.39,0.35,17000,10000,12000,17000
삼익악기,1284,24.12,50,3.89,120.79,1.17,33.51,0.32,50,50,50,50
아바코,12840,24.12,500,3.89,27.06,13.70,6.85,0.85,300,200,300,300
와토스코리아,5140,24.12,200,3.89,67.79,2.61,18.51,0.47,200,200,200,200
빙그레,84900,25.03,3300,3.89,28.27,15.14,7.77,1.00,2600,2600,1500,1400
한국기업평가,102200,25.02,3954,3.87,72.19,21.69,16.24,3.28,5131,5131,5100,3397
에스원,69800,24.12,2700,3.87,51.65,10.85,12.73,1.21,2700,2700,2500,2500
KT,51700,25.02,2000,3.87,104.53,2.85,23.70,0.66,1960,1960,1960,1910
남화산업,5180,24.12,200,3.86,37.66,5.97,9.66,0.57,300,200,300,200
엠투아이,5700,24.12,220,3.86,55.82,8.79,14.37,1.20,250,220,250,250
신원,1816,24.12,70,3.86,83.42,2.81,23.88,0.48,70,70,100,50
화신정공,1298,24.12,50,3.85,66.48,2.34,16.96,0.40,50,50,40,30
쿠쿠홀딩스,31300,24.12,1200,3.83,27.16,12.08,5.96,0.60,800,1100,800,700
보광산업,3920,24.12,150,3.83,104.04,5.38,32.64,1.71,300,300,150,150
성신양회,9150,24.12,350,3.83,19.32,8.21,4.16,0.33,350,350,200,200
하이록코리아,30150,24.12,1150,3.81,29.76,11.38,6.76,0.72,600,1050,600,500
와이어블,1312,24.12,50,3.81,79.96,3.96,22.94,0.82,50,50,50,50
한솔홀딩스,3155,25.03,120,3.80,243.39,0.36,48.79,0.17,120,100,120,120
노루페인트,9230,24.12,350,3.79,20.37,9.00,4.62,0.40,325,325,275,275
동일금속,8440,24.12,320,3.79,37.39,4.76,10.18,0.44,400,400,400,250
롯데하이마트,7920,25.03,300,3.79,02.27,028.05,00.56,0.18,300,300,300,1000
경남스틸,3170,24.12,120,3.79,43.43,6.77,16.45,1.09,130,120,130,100
한네트,4755,24.12,180,3.79,60.73,9.24,15.10,1.38,150,150,150,100
나이스디앤비,5440,25.03,205,3.77,23.11,14.26,5.43,0.74,230,182,182,230
삼양패키징,13310,24.12,500,3.76,37.50,5.42,12.65,0.66,750,500,750,1000
이노진,2130,24.12,80,3.76,101.22,5.79,18.85,1.07,30,30,0,0
큐알티,12790,24.12,480,3.75,196.25,3.00,50.15,1.51,480,480,480,0
동부건설,5330,24.12,200,3.75,04.36,020.52,00.83,0.19,900,300,500,900
키움증권,200500,24.12,7500,3.74,24.63,15.98,3.97,0.55,3500,3000,3000,3500
조흥,160500,24.12,6000,3.74,143.18,1.69,41.26,0.70,6500,6000,6500,6500
LB인베스트먼트,5350,24.12,200,3.74,53.62,7.32,8.62,0.62,200,200,0,0
KG모빌리언스,5910,24.12,220,3.72,82.62,2.84,18.95,0.51,220,220,220,220
홈센타홀딩스,806,24.12,30,3.72,80.13,2.89,22.97,0.65,0,0,0,0
롯데정밀화학,37700,25.03,1400,3.71,98.01,1.53,27.91,0.42,3500,2000,3500,2300
쿠쿠홈시스,26950,24.12,1000,3.71,18.32,14.00,3.78,0.49,800,800,700,650
한국가스공사,39300,24.12,1455,3.70,11.07,11.21,2.79,0.28,2728,0,0,2728
신세계인터내셔날,10830,25.03,400,3.69,42.62,3.84,11.09,0.42,500,400,500,300
CJ우,82600,25.04,3050,3.69,100.23,1.83,35.18,0.61,3050,3050,2550,2350
대림바스,4075,24.12,150,3.68,46.65,3.48,11.37,0.39,130,110,110,130
오리온홀딩스,21750,25.02,800,3.68,29.96,7.03,5.87,0.38,750,750,700,650
두올,3265,24.12,120,3.67,22.20,7.31,6.28,0.40,80,120,80,80
나이스정보통신,22050,25.03,810,3.67,18.48,11.22,4.68,0.44,730,730,650,590
세림B&G,1365,24.06,50,3.66,61.04,6.93,13.86,0.95,0,0,0,0
한화손해보험,5470,24.03,200,3.66,14.81,6.68,2.53,0.19,0,0,0,0
롯데지주우,34200,25.03,1250,3.65,08.43,015.56,02.26,0.25,1550,1550,1550,1550
SK,191700,25.04,7000,3.65,029.83,05.64,07.46,0.29,8000,5000,5000,8000
피코그램,2740,24.12,100,3.65,25.81,18.06,6.04,0.99,0,0,0,0
한양이엔지,17830,24.12,650,3.65,14.13,13.45,3.91,0.46,600,600,600,550
인터지스,2745,24.12,100,3.64,19.71,5.26,5.02,0.24,120,100,120,100
신한지주,59300,25.02,2160,3.64,24.45,8.11,5.45,0.42,2100,2100,2065,1960
금강철강,4120,24.12,150,3.64,34.28,5.42,10.63,0.48,130,130,120,120
제이씨케미칼,4125,24.12,150,3.64,53.33,3.70,14.20,0.51,160,150,160,150
동원시스템즈우,17880,25.03,650,3.63,24.26,9.01,16.28,1.41,650,650,650,650
흥국에프엔비,1927,24.12,70,3.63,52.81,5.42,12.68,0.66,40,40,40,30
미스토홀딩스,33050,25.04,1200,3.63,82.47,4.30,28.83,1.17,1580,1090,1580,1000
화승코퍼레이션,2070,24.12,75,3.62,12.48,14.32,2.83,0.32,50,50,50,25
삼성생명,124500,24.12,4500,3.61,38.36,6.18,9.00,0.55,3700,3700,3000,3000
애경산업,16090,25.03,580,3.61,34.33,10.81,8.20,0.83,580,580,310,200
조광페인트,5550,24.12,200,3.60,12.81,8.76,4.77,0.32,200,200,100,100
삼양케이씨아이,6940,24.12,250,3.60,18.28,13.08,5.06,0.60,250,250,250,200
해태제과식품,6950,24.12,250,3.60,20.88,11.37,5.50,0.55,200,200,200,200
엠브레인,2225,24.06,80,3.60,100.91,4.79,30.34,1.47,170,120,170,140
아진산업,2790,24.12,100,3.58,20.85,5.97,5.02,0.28,100,100,0,0
HDC현대EP,3910,25.03,140,3.58,19.26,5.82,6.01,0.28,140,140,120,140
롯데렌탈,33550,25.03,1200,3.58,40.81,7.50,10.27,0.74,900,1200,900,900
부국증권,42250,25.04,1500,3.55,43.63,4.05,11.79,0.32,1600,1500,1500,1600
유신,25400,24.12,900,3.54,11.06,0,2.87,0.48,750,750,750,750
대한항공우,22600,24.12,800,3.54,21.03,13.17,6.34,0.80,800,800,800,0
동양에스텍,1413,24.12,50,3.54,49.34,2.02,14.01,0.24,50,50,50,50
하이트진로,19810,24.12,700,3.53,51.01,8.63,14.51,1.21,950,950,950,800
BGF리테일,116000,25.02,4100,3.53,36.28,17.29,9.07,1.50,4100,4100,4100,3000
대한항공,21300,24.12,750,3.52,21.03,13.17,6.34,0.80,750,750,750,0
현대공업,5700,24.12,200,3.51,23.20,8.69,5.85,0.48,200,200,166,132
KTcs,2860,24.12,100,3.50,71.97,2.75,21.70,0.53,120,100,120,100
톱텍,4295,24.12,150,3.49,15.39,9.07,4.87,0.41,300,300,100,0
동국산업,3730,24.12,130,3.48,0106.12,01.63,038.07,0.59,130,130,130,130
한국큐빅,2440,24.12,85,3.48,14.24,10.70,3.80,0.39,70,70,60,70
한국단자,63200,24.12,2200,3.48,15.96,14.16,4.90,0.64,700,700,700,700
무림P&P,2875,25.03,100,3.48,27.70,3.58,7.85,0.28,150,100,150,125
SK가스,230000,25.03,8000,3.48,40.15,6.74,10.68,0.68,8000,8000,6500,5100
아이스크림미디어,21250,24.12,738,3.47,29.99,23.29,4.33,0.81,0,0,0,0
혜인,5190,24.12,180,3.47,26.60,6.19,8.55,0.44,60,170,60,130
케이씨피드,2885,24.12,100,3.47,23.09,9.99,6.42,0.58,75,75,50,40
해성디에스,23100,24.12,800,3.46,23.17,10.96,6.78,0.72,900,900,900,600
삼표시멘트,3190,24.12,110,3.45,17.86,9.04,4.81,0.42,90,100,90,75
AK홀딩스,11610,25.03,400,3.44,017.91,05.28,04.38,0.24,200,200,200,200
영화금속,872,24.12,30,3.44,17.31,12.32,5.39,0.61,20,20,0,0
넥센우,4080,24.12,140,3.43,8.17,7.06,3.04,0.19,130,130,115,105
아이디피,4960,24.12,170,3.43,18.42,19.69,4.27,0.74,75,120,150,75
현대퓨처넷,3217,24.12,110,3.42,173.30,0.95,59.66,0.57,90,100,90,90
쎌바이오텍,13200,24.12,450,3.41,20.36,12.82,8.87,0.79,450,450,450,450
드림텍,5880,24.12,200,3.40,346.63,0.95,128.72,1.21,300,200,200,300
백금T&A,2945,24.12,100,3.40,12.13,19.95,2.72,0.49,80,80,0,0
HS효성첨단소재,191500,24.12,6500,3.39,58.27,5.46,15.70,0.75,6500,6500,15000,10000
상신브레이크,2965,24.12,100,3.37,11.90,7.56,3.82,0.25,80,110,100,80
대교우B,1336,24.12,45,3.37,95.87,0.21,404.31,0.66,90,45,45,90
삼정펄프,29750,24.12,1000,3.36,6.59,15.76,1.69,0.25,1000,1000,1000,1000
셀로맥스사이언스,4915,24.12,165,3.36,49.09,10.23,14.99,1.25,0,0,0,0
동서,26600,24.12,890,3.35,55.85,9.52,17.34,1.59,780,780,730,700
SJG세종,4495,24.12,150,3.34,12.03,7.77,3.26,0.23,150,150,100,100
빅솔론,6000,24.12,200,3.33,22.56,7.32,6.25,0.35,400,200,400,250
성신양회우,12010,24.12,400,3.33,19.32,8.21,4.16,0.33,400,400,250,250
에이플러스에셋,6010,24.12,200,3.33,182.30,1.65,40.20,0.66,200,200,200,150
유라테크,9020,24.12,300,3.33,25.72,9.57,6.58,0.60,190,190,100,100
서한,904,24.12,30,3.32,15.26,3.96,4.44,0.16,50,30,50,40
로지시스,3620,24.12,120,3.32,48.10,13.50,11.28,1.45,60,60,60,150
코오롱우,18150,24.12,600,3.31,4.46,12.49,1.13,0.12,600,600,600,600
헥토이노베이션,14820,24.12,490,3.31,21.73,14.63,5.86,0.74,420,360,420,390
매일유업,37950,24.12,1250,3.29,19.84,8.16,6.00,0.44,1200,1200,1200,1200
KH바텍,10020,24.12,330,3.29,34.18,8.33,9.04,0.68,400,400,300,300
삼양사,53200,24.12,1750,3.29,14.47,7.53,4.19,0.28,1750,1750,1250,1250
LX홀딩스1우,9120,25.02,300,3.29,14.07,9.08,3.33,0.29,320,280,320,0
이글루,5480,24.12,180,3.29,28.91,8.31,8.92,0.69,180,180,180,160
동국알앤에스,2435,24.12,80,3.29,90.24,2.08,29.05,0.60,80,80,80,80
이노룰스,7620,24.12,250,3.28,41.14,9.77,10.49,0.96,60,60,110,25
삼화왕관,36600,24.12,1200,3.28,27.00,7.38,8.20,0.49,1250,1200,1200,1250
피에이치에이,10680,24.12,350,3.28,11.04,8.14,3.41,0.25,250,250,200,180
미래에셋증권우,8430,25.03,275,3.26,15.91,7.94,6.54,0.39,330,165,220,330
풍산홀딩스,42950,25.02,1400,3.26,19.66,9.41,3.75,0.33,947,947,879,947
원일특강,7670,24.12,250,3.26,16.54,4.22,4.73,0.20,250,220,220,250
한국금융지주,122200,25.02,3980,3.26,22.39,11.54,4.22,0.43,6150,2650,2300,6150
플랜티넷,3080,24.12,100,3.25,101.60,2.22,26.30,0.54,108,100,100,108
제일연마,9860,24.12,320,3.24,35.82,6.15,15.15,0.62,300,300,270,270
세방우,9400,24.12,305,3.24,7.62,7.81,3.00,0.21,305,305,305,205
SPC삼립,55500,24.12,1800,3.24,16.87,19.24,5.02,0.85,1700,1700,1700,1500
태웅로직스,3085,24.12,100,3.24,14.07,12.68,4.28,0.49,70,70,150,51
TP,1543,24.12,50,3.24,10.86,9.88,3.26,0.28,35,35,30,0
부국철강,2315,24.12,75,3.24,64.25,1.77,20.52,0.36,75,75,75,75
NICE평가정보,14200,25.03,460,3.24,35.41,19.48,9.61,1.73,410,410,370,330
하이트진로홀딩스,10820,24.12,350,3.23,17.25,8.14,4.85,0.35,550,550,500,450
케이피에프,4645,25.04,150,3.23,13.54,9.73,3.77,0.33,150,150,140,0
고려제약,4960,24.12,160,3.23,57.77,3.86,16.88,0.64,180,150,180,170
사람인,15530,25.03,500,3.22,41.69,7.12,16.23,1.04,700,500,700,600
화천기공,32650,24.12,1050,3.22,26.69,2.54,6.72,0.17,2500,1300,2500,1000
TBH글로벌,1247,25.03,40,3.21,0115.15,01.16,035.06,0.41,100,100,0,0
삼성전기우,57900,24.12,1850,3.19,20.04,8.16,14.15,1.06,2150,1200,2150,2150
나라셀라,2510,24.03,80,3.19,090.02,01.85,066.62,1.11,0,0,0,0
SK디스커버리,53400,25.03,1700,3.18,128.60,0.88,31.10,0.26,1700,1700,1700,1500
AP시스템,16670,24.12,530,3.18,15.37,15.74,4.65,0.70,270,270,270,240
컴투스,40900,24.12,1300,3.18,013.78,010.37,05.50,0.55,2600,2600,1300,1300
이지트로닉스,4720,24.12,150,3.18,035.34,06.23,010.54,0.66,120,120,120,0
KCC건설,5050,24.12,160,3.17,19.99,3.34,5.37,0.16,180,130,150,180
코리아에프티,4735,25.04,150,3.17,11.89,18.15,3.47,0.57,80,120,80,60
롯데이노베이트,22100,25.03,700,3.17,82.43,3.07,22.94,0.70,700,1000,700,700
평화홀딩스,4745,24.12,150,3.16,138.28,1.56,23.66,0.38,150,150,150,150
LX하우시스,31650,25.02,1000,3.16,22.64,5.20,7.20,0.37,300,1700,200,300
KCC,317000,25.02,10000,3.15,23.68,6.08,6.74,0.34,8000,8000,8000,7000
SK이노베이션우,65000,25.04,2050,3.15,013.17,09.65,05.27,0.68,50,0,50,50
LX홀딩스,9200,25.02,290,3.15,14.07,9.08,3.33,0.29,310,270,310,0
태경비케이,4765,24.12,150,3.15,15.13,13.26,4.58,0.58,130,130,130,110
아모레퍼시픽홀딩스3우C,21200,25.03,667,3.15,12.71,7.57,7.92,0.56,667,667,667,667
크라운제과,8910,24.12,280,3.14,21.35,7.99,6.17,0.46,250,250,250,250
코오롱모빌리티그룹,2230,24.12,70,3.14,035.84,05.62,012.31,0.59,40,40,0,0
엘엠에스,6390,24.12,200,3.13,025.06,05.79,012.14,0.47,200,200,200,200
롯데케미칼,64000,25.03,2000,3.12,04.93,011.44,01.50,0.18,7895,3500,3329,7895
제노레이,5760,25.04,180,3.12,0124.80,01.98,044.53,0.81,170,160,160,170
아이케이세미콘,6400,24.12,200,3.12,29.83,15.74,7.76,1.16,200,200,150,100
두산밥캣,51200,24.12,1600,3.12,28.24,8.77,7.46,0.60,1600,1600,1350,1200
오디텍,3205,24.12,100,3.12,18.87,4.40,6.45,0.25,100,100,100,100
현대글로비스,119200,25.03,3700,3.10,25.37,13.24,8.10,1.01,3150,3150,2850,1900
대륙제관,3870,24.12,120,3.10,16.57,7.87,5.40,0.41,110,110,100,100
인크로스,7810,24.12,242,3.10,30.01,8.30,9.74,0.74,453,321,389,453
미래에셋증권2우B,8080,25.03,250,3.09,15.91,7.94,6.54,0.39,300,150,200,300
신도리코,48500,24.12,1500,3.09,17.67,7.12,5.16,0.30,1500,1500,1500,1500
씨앤씨인터내셔널,32350,24.12,1000,3.09,30.81,17.15,14.11,2.22,0,0,0,0
하이트진로홀딩스우,12960,24.12,400,3.09,17.25,8.14,4.85,0.35,600,600,550,500
그리티,3575,24.12,110,3.08,21.99,12.31,6.01,0.69,30,100,30,0
쎄니트,1629,24.12,50,3.07,0166.97,01.00,053.03,0.49,50,40,50,40
한라IMS,9780,24.12,300,3.07,35.74,8.22,10.16,0.78,300,300,100,100
삼성전자우,47200,24.12,1447,3.07,29.18,9.03,10.75,0.92,1445,1445,1445,1445
젝시믹스,5880,25.01,180,3.06,25.53,20.72,8.77,1.64,80,80,120,100
GS리테일,16360,25.02,500,3.06,1640.10,0.07,666.89,0.43,500,500,430,1200
팬오션,3930,24.12,120,3.05,23.92,5.17,6.58,0.31,85,85,150,100
농심홀딩스,82000,24.12,2500,3.05,15.51,6.39,3.93,0.24,2500,2500,2500,2000
디케이락,8220,24.12,250,3.04,116.25,1.61,34.72,0.55,250,250,200,200
코오롱ENP,6580,24.12,200,3.04,19.25,13.03,5.07,0.62,180,160,180,145
BGF,4280,25.02,130,3.04,13.50,5.43,3.58,0.19,120,120,110,110
스튜디오삼익,8250,24.12,250,3.03,26.52,13.41,9.43,0.91,0,0,0,0
수산인더스트리,26500,25.03,800,3.02,28.64,7.76,7.05,0.53,800,800,600,400
인팩,5970,24.12,180,3.02,77.39,1.90,24.81,0.46,180,180,180,180
녹십자홀딩스,16660,24.12,500,3.00,94.49,2.43,35.72,0.79,400,300,300,400
한진,20000,24.12,600,3.00,0202.75,00.31,066.36,0.20,600,600,600,600
KB금융,105800,25.02,3174,3.00,23.64,8.86,6.52,0.54,3060,3060,2950,2940
기가비스,26700,24.12,800,3.00,297.20,1.63,91.20,1.51,800,800,750,476
신세계 I&C,14360,24.12,430,2.99,16.70,8.56,7.32,0.47,500,350,500,250
SNT모티브,31300,24.12,937,2.99,19.59,10.82,5.65,0.54,882,882,882,882
코오롱글로벌우,15050,24.12,450,2.99,32.67,4.15,7.19,0.29,550,450,450,550
대한제강,16740,24.12,500,2.99,22.73,4.91,10.37,0.36,780,500,780,400
시공테크,4020,24.12,120,2.98,7.43,21.05,2.66,0.48,80,80,20,50
