종목명,현재가,기준월,배당금,수익률(%),배당성향(%),ROE(%),PER(배),PBR(배),과거3년배당금_Max,1년전,2년전,3년전
NICE,12890,25.03,500,3.88,36.83,6.27,8.57,0.50,451,451,410,375
와이어블,1293,24.12,50,3.87,79.96,3.96,22.94,0.82,50,50,50,50
빙그레,85600,25.03,3300,3.86,28.27,15.14,7.77,1.00,2600,2600,1500,1400
쿠쿠홈시스,26000,24.12,1000,3.85,18.32,14.00,3.78,0.49,800,800,700,650
OCI,57300,24.12,2200,3.84,20.51,0,5.40,0.43,2000,2000,0,0
삼익악기,1303,24.12,50,3.84,120.79,1.17,33.51,0.32,50,50,50,50
효성티앤씨,261500,24.12,10000,3.82,32.08,9.84,7.69,0.71,50000,10000,10000,50000
효성,78500,24.12,3000,3.82,11.07,19.62,1.95,0.36,6500,3000,4500,6500
영원무역홀딩스,140000,25.04,5350,3.82,18.59,13.17,3.40,0.36,3970,3970,3050,2000
조흥,157200,24.12,6000,3.82,143.18,1.69,41.26,0.70,6500,6000,6500,6500
LF,18340,25.03,700,3.82,25.46,4.87,6.01,0.27,700,700,700,600
하이록코리아,30150,24.12,1150,3.81,29.76,11.38,6.76,0.72,600,1050,600,500
홈센타홀딩스,788,24.12,30,3.81,80.13,2.89,22.97,0.65,0,0,0,0
대상,22350,25.03,850,3.80,32.18,6.94,7.26,0.49,800,800,800,800
딜리,1052,25.03,40,3.80,23.11,7.96,5.12,0.37,40,0,40,40
제이씨케미칼,3965,24.12,150,3.78,53.33,3.70,14.20,0.51,160,150,160,150
에스엘,31750,24.12,1200,3.78,15.00,17.42,3.80,0.60,900,900,600,500
노루페인트,9260,24.12,350,3.78,20.37,9.00,4.62,0.40,325,325,275,275
아이디피,4510,24.12,170,3.77,18.42,19.69,4.27,0.74,75,120,150,75
나이스디앤비,5450,25.03,205,3.76,23.11,14.26,5.43,0.74,230,182,182,230
한국가구,5470,24.12,205,3.75,19.23,8.92,3.74,0.32,175,175,175,175
성신양회,9380,24.12,350,3.73,19.32,8.21,4.16,0.33,350,350,200,200
POSCO홀딩스,268250,25.02,10000,3.73,69.18,2.00,19.39,0.35,17000,10000,12000,17000
동원금속,1345,25.05,50,3.72,11.04,17.68,3.52,0.56,50,50,20,0
삼양패키징,13470,24.12,500,3.71,37.50,5.42,12.65,0.66,750,500,750,1000
유신,24300,24.12,900,3.70,11.06,0,2.87,0.48,750,750,750,750
현대코퍼레이션홀딩스,13540,24.12,500,3.69,10.34,15.22,2.20,0.31,500,500,500,500
아이스크림미디어,19990,24.12,738,3.69,29.99,23.29,4.33,0.81,0,0,0,0
나이스정보통신,22150,25.03,810,3.66,18.48,11.22,4.68,0.44,730,730,650,590
동원시스템즈우,17810,25.03,650,3.65,24.26,9.01,16.28,1.41,650,650,650,650
한솔홀딩스,3295,25.03,120,3.64,243.39,0.36,48.79,0.17,120,100,120,120
톱텍,4120,24.12,150,3.64,15.39,9.07,4.87,0.41,300,300,100,0
LG,85200,25.03,3100,3.64,83.20,2.16,20.08,0.41,3100,3100,3000,2800
동부건설,5500,24.12,200,3.64,04.36,020.52,00.83,0.19,900,300,500,900
두올,3300,24.12,120,3.64,22.20,7.31,6.28,0.40,80,120,80,80
애경산업,15980,25.03,580,3.63,34.33,10.81,8.20,0.83,580,580,310,200
케이씨피드,2760,24.12,100,3.62,23.09,9.99,6.42,0.58,75,75,50,40
인터지스,2760,24.12,100,3.62,19.71,5.26,5.02,0.24,120,100,120,100
LX세미콘,66300,25.02,2400,3.62,29.91,12.69,7.09,0.86,5400,1800,4500,5400
세아베스틸지주,33400,25.03,1200,3.59,190.45,1.04,35.02,0.37,1500,1200,1200,1500
흥국에프엔비,1950,24.12,70,3.59,52.81,5.42,12.68,0.66,40,40,40,30
한양이엔지,18140,24.12,650,3.58,14.13,13.45,3.91,0.46,600,600,600,550
조광페인트,5590,24.12,200,3.58,12.81,8.76,4.77,0.32,200,200,100,100
무림P&P,2795,25.03,100,3.58,27.70,3.58,7.85,0.28,150,100,150,125
파이오링크,8410,24.12,300,3.57,36.75,0,11.13,0.70,300,300,300,250
KT,56100,25.02,2000,3.57,104.53,2.85,23.70,0.66,1960,1960,1960,1910
HDC현대EP,3930,25.03,140,3.56,19.26,5.82,6.01,0.28,140,140,120,140
해태제과식품,7020,24.12,250,3.56,20.88,11.37,5.50,0.55,200,200,200,200
삼양케이씨아이,7030,24.12,250,3.56,18.28,13.08,5.06,0.60,250,250,250,200
아진산업,2815,24.12,100,3.55,20.85,5.97,5.02,0.28,100,100,0,0
롯데하이마트,8450,25.03,300,3.55,02.27,028.05,00.56,0.18,300,300,300,1000
부국증권,42350,25.04,1500,3.54,43.63,4.05,11.79,0.32,1600,1500,1500,1600
KTcs,2825,24.12,100,3.54,71.97,2.75,21.70,0.53,120,100,120,100
현대공업,5650,24.12,200,3.54,23.20,8.69,5.85,0.48,200,200,166,132
세림B&G,1413,24.06,50,3.54,61.04,6.93,13.86,0.95,0,0,0,0
화승코퍼레이션,2120,24.12,75,3.54,12.48,14.32,2.83,0.32,50,50,50,25
쎌바이오텍,12720,24.12,450,3.54,20.36,12.82,8.87,0.79,450,450,450,450
영화금속,850,24.12,30,3.53,17.31,12.32,5.39,0.61,20,20,0,0
동양에스텍,1419,24.12,50,3.52,49.34,2.02,14.01,0.24,50,50,50,50
큐알티,13630,24.12,480,3.52,196.25,3.00,50.15,1.51,480,480,480,0
롯데지주우,35500,25.03,1250,3.52,08.43,015.56,02.26,0.25,1550,1550,1550,1550
로지시스,3420,24.12,120,3.51,48.10,13.50,11.28,1.45,60,60,60,150
엠브레인,2280,24.06,80,3.51,100.91,4.79,30.34,1.47,170,120,170,140
롯데렌탈,34250,25.03,1200,3.50,40.81,7.50,10.27,0.74,900,1200,900,900
오리온홀딩스,22900,25.02,800,3.49,29.96,7.03,5.87,0.38,750,750,700,650
롯데정밀화학,40100,25.03,1400,3.49,98.01,1.53,27.91,0.42,3500,2000,3500,2300
한국가스공사,41750,24.12,1455,3.48,11.07,11.21,2.79,0.28,2728,0,0,2728
이엘씨,9470,24.12,330,3.48,01444.13,00.15,0223.65,0.32,300,300,300,300
제일연마,9200,24.12,320,3.48,35.82,6.15,15.15,0.62,300,300,270,270
대림바스,4320,24.12,150,3.47,46.65,3.48,11.37,0.39,130,110,110,130
삼화왕관,34700,24.12,1200,3.46,27.00,7.38,8.20,0.49,1250,1200,1200,1250
백금T&A,2915,24.12,100,3.43,12.13,19.95,2.72,0.49,80,80,0,0
대교우B,1313,24.12,45,3.43,95.87,0.21,404.31,0.66,90,45,45,90
한국큐빅,2480,24.12,85,3.43,14.24,10.70,3.80,0.39,70,70,60,70
상신브레이크,2920,24.12,100,3.42,11.90,7.56,3.82,0.25,80,110,100,80
한라IMS,8800,24.12,300,3.41,35.74,8.22,10.16,0.78,300,300,100,100
TP,1467,24.12,50,3.41,10.86,9.88,3.26,0.28,35,35,30,0
헥토이노베이션,14380,24.12,490,3.41,21.73,14.63,5.86,0.74,420,360,420,390
AK홀딩스,11740,25.03,400,3.41,017.91,05.28,04.38,0.24,200,200,200,200
신한지주,63400,25.02,2160,3.41,24.45,8.11,5.45,0.42,2100,2100,2065,1960
플랜티넷,2935,24.12,100,3.41,101.60,2.22,26.30,0.54,108,100,100,108
동국산업,3830,24.12,130,3.39,0106.12,01.63,038.07,0.59,130,130,130,130
CJ우,89900,25.04,3050,3.39,100.23,1.83,35.18,0.61,3050,3050,2550,2350
삼표시멘트,3245,24.12,110,3.39,17.86,9.04,4.81,0.42,90,100,90,75
유라테크,8860,24.12,300,3.39,25.72,9.57,6.58,0.60,190,190,100,100
하이트진로,20700,24.12,700,3.38,51.01,8.63,14.51,1.21,950,950,950,800
한화손해보험,5920,24.03,200,3.38,14.81,6.68,2.53,0.19,0,0,0,0
삼정펄프,29600,24.12,1000,3.38,6.59,15.76,1.69,0.25,1000,1000,1000,1000
삼성생명,133500,24.12,4500,3.37,38.36,6.18,9.00,0.55,3700,3700,3000,3000
BGF리테일,121800,25.02,4100,3.37,36.28,17.29,9.07,1.50,4100,4100,4100,3000
셀로맥스사이언스,4910,24.12,165,3.36,49.09,10.23,14.99,1.25,0,0,0,0
혜인,5360,24.12,180,3.36,26.60,6.19,8.55,0.44,60,170,60,130
태웅로직스,2980,24.12,100,3.36,14.07,12.68,4.28,0.49,70,70,150,51
금강철강,4480,24.12,150,3.35,34.28,5.42,10.63,0.48,130,130,120,120
한국단자,65800,24.12,2200,3.34,15.96,14.16,4.90,0.64,700,700,700,700
대한항공우,24000,24.12,800,3.33,21.03,13.17,6.34,0.80,800,800,800,0
고려제약,4815,24.12,160,3.32,57.77,3.86,16.88,0.64,180,150,180,170
현대퓨처넷,3310,24.12,110,3.32,173.30,0.95,59.66,0.57,90,100,90,90
동국알앤에스,2410,24.12,80,3.32,90.24,2.08,29.05,0.60,80,80,80,80
서한,906,24.12,30,3.31,15.26,3.96,4.44,0.16,50,30,50,40
드림텍,6040,24.12,200,3.31,346.63,0.95,128.72,1.21,300,200,200,300
에이플러스에셋,6040,24.12,200,3.31,182.30,1.65,40.20,0.66,200,200,200,150
미스토홀딩스,36250,25.04,1200,3.31,82.47,4.30,28.83,1.17,1580,1090,1580,1000
삼양사,53000,24.12,1750,3.30,14.47,7.53,4.19,0.28,1750,1750,1250,1250
나라셀라,2425,24.03,80,3.30,090.02,01.85,066.62,1.11,0,0,0,0
넥센우,4260,24.12,140,3.29,8.17,7.06,3.04,0.19,130,130,115,105
사람인,15220,25.03,500,3.29,41.69,7.12,16.23,1.04,700,500,700,600
이노룰스,7610,24.12,250,3.29,41.14,9.77,10.49,0.96,60,60,110,25
성신양회우,12190,24.12,400,3.28,19.32,8.21,4.16,0.33,400,400,250,250
이지트로닉스,4575,24.12,150,3.28,035.34,06.23,010.54,0.66,120,120,120,0
매일유업,38150,24.12,1250,3.28,19.84,8.16,6.00,0.44,1200,1200,1200,1200
케이엘넷,3060,24.12,100,3.27,24.63,15.01,7.24,0.92,80,80,80,80
빅솔론,6130,24.12,200,3.26,22.56,7.32,6.25,0.35,400,200,400,250
롯데케미칼,61400,25.03,2000,3.26,04.93,011.44,01.50,0.18,7895,3500,3329,7895
하이트진로홀딩스,10750,24.12,350,3.26,17.25,8.14,4.85,0.35,550,550,500,450
대한항공,23050,24.12,750,3.25,21.03,13.17,6.34,0.80,750,750,750,0
SJG세종,4615,24.12,150,3.25,12.03,7.77,3.26,0.23,150,150,100,100
화천기공,32450,24.12,1050,3.24,26.69,2.54,6.72,0.17,2500,1300,2500,1000
신세계인터내셔날,12360,25.03,400,3.24,42.62,3.84,11.09,0.42,500,400,500,300
이글루,5570,24.12,180,3.23,28.91,8.31,8.92,0.69,180,180,180,160
SPC삼립,55900,24.12,1800,3.22,16.87,19.24,5.02,0.85,1700,1700,1700,1500
부국철강,2330,24.12,75,3.22,64.25,1.77,20.52,0.36,75,75,75,75
원일특강,7770,24.12,250,3.22,16.54,4.22,4.73,0.20,250,220,220,250
피에이치에이,10930,24.12,350,3.20,11.04,8.14,3.41,0.25,250,250,200,180
팬오션,3755,24.12,120,3.20,23.92,5.17,6.58,0.31,85,85,150,100
LX하우시스,31300,25.02,1000,3.19,22.64,5.20,7.20,0.37,300,1700,200,300
키스트론,6210,24.12,198,3.19,29.96,5.66,0,0.00,150,106,150,1000
엘엠에스,6280,24.12,200,3.18,025.06,05.79,012.14,0.47,200,200,200,200
키움증권,236500,24.12,7500,3.17,24.63,15.98,3.97,0.55,3500,3000,3000,3500
태경비케이,4735,24.12,150,3.17,15.13,13.26,4.58,0.58,130,130,130,110
대한제강,15830,24.12,500,3.16,22.73,4.91,10.37,0.36,780,500,780,400
휴스틸,4755,25.04,150,3.15,37.77,2.10,9.52,0.19,350,250,350,145
JW홀딩스,3645,24.12,115,3.15,12.98,35.43,3.57,0.93,95,103,95,83
LX홀딩스1우,9520,25.02,300,3.15,14.07,9.08,3.33,0.29,320,280,320,0
대륙제관,3810,24.12,120,3.15,16.57,7.87,5.40,0.41,110,110,100,100
아이케이세미콘,6370,24.12,200,3.14,29.83,15.74,7.76,1.16,200,200,150,100
컴투스,41450,24.12,1300,3.14,013.78,010.37,05.50,0.55,2600,2600,1300,1300
코리아에프티,4785,25.04,150,3.13,11.89,18.15,3.47,0.57,80,120,80,60
크라운제과,8930,24.12,280,3.13,21.35,7.99,6.17,0.46,250,250,250,250
기가비스,25550,24.12,800,3.13,297.20,1.63,91.20,1.51,800,800,750,476
쎄니트,1598,24.12,50,3.13,0166.97,01.00,053.03,0.49,50,40,50,40
오디텍,3205,24.12,100,3.12,18.87,4.40,6.45,0.25,100,100,100,100
KH바텍,10585,24.12,330,3.12,34.18,8.33,9.04,0.68,400,400,300,300
인팩,5780,24.12,180,3.11,77.39,1.90,24.81,0.46,180,180,180,180
제노레이,5780,25.04,180,3.11,0124.80,01.98,044.53,0.81,170,160,160,170
AP시스템,17100,24.12,530,3.10,15.37,15.74,4.65,0.70,270,270,270,240
포스코인터내셔널,50200,25.03,1550,3.09,51.34,8.14,13.56,1.03,800,1000,1000,800
젝시믹스,5840,25.01,180,3.08,25.53,20.72,8.77,1.64,80,80,120,100
시공테크,3900,24.12,120,3.08,7.43,21.05,2.66,0.48,80,80,20,50
케이피에프,4875,25.04,150,3.08,13.54,9.73,3.77,0.33,150,150,140,0
디케이락,8150,24.12,250,3.07,116.25,1.61,34.72,0.55,250,250,200,200
HDC현대산업개발,22850,25.03,700,3.06,28.85,5.09,7.64,0.37,700,700,600,600
녹십자홀딩스,16340,24.12,500,3.06,94.49,2.43,35.72,0.79,400,300,300,400
DH오토리드,2615,24.12,80,3.06,54.43,2.67,15.04,0.40,200,0,200,200
KCC,327000,25.02,10000,3.06,23.68,6.08,6.74,0.34,8000,8000,8000,7000
SK,229000,25.04,7000,3.06,029.83,05.64,07.46,0.29,8000,5000,5000,8000
삼성전기우,60600,24.12,1850,3.05,20.04,8.16,14.15,1.06,2150,1200,2150,2150
SK가스,264500,25.03,8000,3.03,40.15,6.74,10.68,0.68,8000,8000,6500,5100
롯데이노베이트,23200,25.03,700,3.02,82.43,3.07,22.94,0.70,700,1000,700,700
동아지질,16580,25.03,500,3.02,57.52,5.00,16.60,0.78,500,500,500,350
GS리테일,16600,25.02,500,3.01,1640.10,0.07,666.89,0.43,500,500,430,1200
메가스터디교육,49800,24.12,1500,3.01,34.95,9.97,10.97,1.05,2100,2000,2100,2000
하이트진로홀딩스우,13290,24.12,400,3.01,17.25,8.14,4.85,0.35,600,600,550,500
풍강,2660,24.08,80,3.01,078.22,01.37,034.50,0.47,200,200,130,100
그린케미칼,7990,25.03,240,3.00,68.31,6.75,20.00,1.30,230,230,230,220
BGF,4335,25.02,130,3.00,13.50,5.43,3.58,0.19,120,120,110,110
미래에셋증권우,9180,25.03,275,3.00,15.91,7.94,6.54,0.39,330,165,220,330
농심홀딩스,83500,24.12,2500,2.99,15.51,6.39,3.93,0.24,2500,2500,2500,2000
대성에너지,8370,24.12,250,2.99,39.39,5.32,13.53,0.70,250,250,250,250
수산인더스트리,26800,25.03,800,2.98,28.64,7.76,7.05,0.53,800,800,600,400
디아이티,12750,24.12,380,2.98,24.24,14.50,8.19,1.09,300,180,300,0
한진,20150,24.12,600,2.98,0202.75,00.31,066.36,0.20,600,600,600,600
평화홀딩스,5040,24.12,150,2.98,138.28,1.56,23.66,0.38,150,150,150,150
TBH글로벌,1344,25.03,40,2.98,0115.15,01.16,035.06,0.41,100,100,0,0
씨앤씨인터내셔널,33600,24.12,1000,2.98,30.81,17.15,14.11,2.22,0,0,0,0
피제이전자,6050,24.12,180,2.97,29.02,7.15,7.32,0.50,130,120,100,130
KCC건설,5380,24.12,160,2.97,19.99,3.34,5.37,0.16,180,130,150,180
SNT모티브,31500,24.12,937,2.97,19.59,10.82,5.65,0.54,882,882,882,882
동서,29950,24.12,890,2.97,55.85,9.52,17.34,1.59,780,780,730,700
코오롱ENP,6730,24.12,200,2.97,19.25,13.03,5.07,0.62,180,160,180,145
제룡산업,6730,24.12,200,2.97,61.37,8.07,17.62,1.34,200,200,150,100
세방우,10270,24.12,305,2.97,7.62,7.81,3.00,0.21,305,305,305,205
대한약품,30300,24.12,900,2.97,15.68,12.89,4.66,0.56,750,750,650,400
대원강업,3710,25.04,110,2.96,28.88,4.60,10.21,0.47,110,110,100,100
풍산홀딩스,47300,25.02,1400,2.96,19.66,9.41,3.75,0.33,947,947,879,947
SGC E&C,16890,24.12,500,2.96,05.50,015.08,01.18,0.15,907,750,1165,907
신도리코,50700,24.12,1500,2.96,17.67,7.12,5.16,0.30,1500,1500,1500,1500
엠씨넥스,27050,24.12,800,2.96,21.22,18.28,5.42,0.87,600,600,500,500
코메론,10160,24.12,300,2.95,9.89,12.34,3.42,0.40,250,250,250,200
대정화금,14230,24.12,420,2.95,31.12,5.70,9.57,0.53,450,450,400,300
디알젬,5440,24.12,160,2.94,17.18,12.23,6.34,0.71,317,180,317,140
세아홀딩스,136400,25.03,4000,2.93,42.00,1.53,11.50,0.17,4000,4000,4000,2750
