종목명,현재가,기준월,배당금,수익률(%),배당성향(%),ROE(%),PER(배),PBR(배),과거3년배당금_Max,1년전,2년전,3년전
아이스크림미디어,18940,24.12,738,3.90,29.99,23.29,4.33,0.81,0,0,0,0
동부건설,5140,24.12,200,3.89,04.36,020.52,00.83,0.19,900,300,500,900
자이에스앤디,3855,25.02,150,3.89,439.24,0.31,95.15,0.29,300,150,300,200
LX세미콘,61700,25.02,2400,3.89,29.91,12.69,7.09,0.86,5400,1800,4500,5400
삼익악기,1287,24.12,50,3.88,120.79,1.17,33.51,0.32,50,50,50,50
POSCO홀딩스,258000,25.02,10000,3.88,69.18,2.00,19.39,0.35,17000,10000,12000,17000
기신정기,2585,25.03,100,3.87,0,0,0,0,150,120,150,150
나이스디앤비,5300,25.03,205,3.87,23.11,14.26,5.43,0.74,230,182,182,230
한국자산신탁,2595,25.03,100,3.85,32.70,3.60,9.23,0.33,220,220,220,220
노루페인트,9100,24.12,350,3.85,20.37,9.00,4.62,0.40,325,325,275,275
이지바이오,5200,24.12,200,3.85,33.75,26.72,7.34,1.66,75,100,75,75
성신양회,9120,24.12,350,3.84,19.32,8.21,4.16,0.33,350,350,200,200
에스원,70400,24.12,2700,3.84,51.65,10.85,12.73,1.21,2700,2700,2500,2500
현대코퍼레이션홀딩스,13070,24.12,500,3.83,10.34,15.22,2.20,0.31,500,500,500,500
쿠쿠홀딩스,31400,24.12,1200,3.82,27.16,12.08,5.96,0.60,800,1100,800,700
신영증권,130900,25.03,5000,3.82,0,0,0,0,4500,4500,4000,4000
한국가구,5370,24.12,205,3.82,19.23,8.92,3.74,0.32,175,175,175,175
한양이엔지,17070,24.12,650,3.81,14.13,13.45,3.91,0.46,600,600,600,550
아바코,13180,24.12,500,3.79,27.06,13.70,6.85,0.85,300,200,300,300
화신정공,1322,24.12,50,3.78,66.48,2.34,16.96,0.40,50,50,40,30
OCI,58200,24.12,2200,3.78,20.51,0,5.40,0.43,2000,2000,0,0
대상,22500,25.03,850,3.78,32.18,6.94,7.26,0.49,800,800,800,800
와토스코리아,5300,24.12,200,3.77,67.79,2.61,18.51,0.47,200,200,200,200
조흥,159100,24.12,6000,3.77,143.18,1.69,41.26,0.70,6500,6000,6500,6500
와이어블,1330,24.12,50,3.76,79.96,3.96,22.94,0.82,50,50,50,50
보광산업,3995,24.12,150,3.76,104.04,5.38,32.64,1.71,300,300,150,150
쿠쿠홈시스,26700,24.12,1000,3.74,18.32,14.00,3.78,0.49,800,800,700,650
SK가스,214000,25.03,8000,3.74,40.15,6.74,10.68,0.68,8000,8000,6500,5100
신원,1873,24.12,70,3.74,83.42,2.81,23.88,0.48,70,70,100,50
에스엘,32150,24.12,1200,3.73,15.00,17.42,3.80,0.60,900,900,600,500
경남스틸,3220,24.12,120,3.73,43.43,6.77,16.45,1.09,130,120,130,100
동원시스템즈우,17500,25.03,650,3.71,24.26,9.01,16.28,1.41,650,650,650,650
한네트,4850,24.12,180,3.71,60.73,9.24,15.10,1.38,150,150,150,100
하이록코리아,31000,24.12,1150,3.71,29.76,11.38,6.76,0.72,600,1050,600,500
세아홀딩스,108000,25.03,4000,3.70,42.00,1.53,11.50,0.17,4000,4000,4000,2750
해성디에스,21600,24.12,800,3.70,23.17,10.96,6.78,0.72,900,900,900,600
삼양패키징,13500,24.12,500,3.70,37.50,5.42,12.65,0.66,750,500,750,1000
엠투아이,5940,24.12,220,3.70,55.82,8.79,14.37,1.20,250,220,250,250
동원금속,1352,24.03,50,3.70,12.79,18.63,4.48,0.77,20,20,0,0
삼성생명,121800,24.12,4500,3.69,38.36,6.18,9.00,0.55,3700,3700,3000,3000
동양에스텍,1356,24.12,50,3.69,49.34,2.02,14.01,0.24,50,50,50,50
애경산업,15750,25.03,580,3.68,34.33,10.81,8.20,0.83,580,580,310,200
제이씨케미칼,4080,24.12,150,3.68,53.33,3.70,14.20,0.51,160,150,160,150
롯데정밀화학,38100,25.03,1400,3.67,98.01,1.53,27.91,0.42,3500,2000,3500,2300
빙그레,89800,25.03,3300,3.67,28.27,15.14,7.77,1.00,2600,2600,1500,1400
롯데하이마트,8180,25.03,300,3.67,02.27,028.05,00.56,0.18,300,300,300,1000
미래에셋증권2우B,6830,25.03,250,3.66,15.91,7.94,6.54,0.39,300,150,200,300
미래에셋증권우,7550,25.03,275,3.64,15.91,7.94,6.54,0.39,330,165,220,330
롯데렌탈,33100,25.03,1200,3.62,40.81,7.50,10.27,0.74,900,1200,900,900
인터지스,2760,24.12,100,3.62,19.71,5.26,5.02,0.24,120,100,120,100
두올,3315,24.12,120,3.62,22.20,7.31,6.28,0.40,80,120,80,80
대림바스,4150,24.12,150,3.61,46.65,3.48,11.37,0.39,130,110,110,130
큐알티,13320,24.12,480,3.60,196.25,3.00,50.15,1.51,480,480,480,0
롯데이노베이트,19480,25.03,700,3.59,82.43,3.07,22.94,0.70,700,1000,700,700
화승코퍼레이션,2090,24.12,75,3.59,12.48,14.32,2.83,0.32,50,50,50,25
유신,25150,24.12,900,3.58,11.06,0,2.87,0.48,750,750,750,750
SK,195700,25.04,7000,3.58,029.83,05.64,07.46,0.29,8000,5000,5000,8000
신한지주,60400,25.02,2160,3.58,24.45,8.11,5.45,0.42,2100,2100,2065,1960
엠브레인,2240,24.06,80,3.57,100.91,4.79,30.34,1.47,170,120,170,140
LB인베스트먼트,5600,24.12,200,3.57,53.62,7.32,8.62,0.62,200,200,0,0
금강철강,4205,24.12,150,3.57,34.28,5.42,10.63,0.48,130,130,120,120
이노진,2245,24.12,80,3.56,101.22,5.79,18.85,1.07,30,30,0,0
세림B&G,1405,24.06,50,3.56,61.04,6.93,13.86,0.95,0,0,0,0
신세계인터내셔날,11280,25.03,400,3.55,42.62,3.84,11.09,0.42,500,400,500,300
홈센타홀딩스,847,24.12,30,3.54,80.13,2.89,22.97,0.65,0,0,0,0
부국증권,42450,25.04,1500,3.53,43.63,4.05,11.79,0.32,1600,1500,1500,1600
흥국에프엔비,1981,24.12,70,3.53,52.81,5.42,12.68,0.66,40,40,40,30
톱텍,4255,24.12,150,3.53,15.39,9.07,4.87,0.41,300,300,100,0
한국단자,62500,24.12,2200,3.52,15.96,14.16,4.90,0.64,700,700,700,700
혜인,5120,24.12,180,3.52,26.60,6.19,8.55,0.44,60,170,60,130
영화금속,855,24.12,30,3.51,17.31,12.32,5.39,0.61,20,20,0,0
케이엘넷,2850,24.12,100,3.51,24.63,15.01,7.24,0.92,80,80,80,80
피코그램,2850,24.12,100,3.51,25.81,18.06,6.04,0.99,0,0,0,0
한국가스공사,41500,24.12,1455,3.51,11.07,11.21,2.79,0.28,2728,0,0,2728
삼양케이씨아이,7130,24.12,250,3.51,18.28,13.08,5.06,0.60,250,250,250,200
나이스정보통신,23150,25.03,810,3.50,18.48,11.22,4.68,0.44,730,730,650,590
HDC현대EP,4025,25.03,140,3.48,19.26,5.82,6.01,0.28,140,140,120,140
CJ우,88600,25.04,3050,3.44,100.23,1.83,35.18,0.61,3050,3050,2550,2350
대한항공우,23250,24.12,800,3.44,21.03,13.17,6.34,0.80,800,800,800,0
아이디피,4940,24.12,170,3.44,18.42,19.69,4.27,0.74,75,120,150,75
백금T&A,2915,24.12,100,3.43,12.13,19.95,2.72,0.49,80,80,0,0
오리온홀딩스,23350,25.02,800,3.43,29.96,7.03,5.87,0.38,750,750,700,650
조광페인트,5840,24.12,200,3.42,12.81,8.76,4.77,0.32,200,200,100,100
케이씨피드,2925,24.12,100,3.42,23.09,9.99,6.42,0.58,75,75,50,40
무림P&P,2930,25.03,100,3.41,27.70,3.58,7.85,0.28,150,100,150,125
KTcs,2930,24.12,100,3.41,71.97,2.75,21.70,0.53,120,100,120,100
현대공업,5860,24.12,200,3.41,23.20,8.69,5.85,0.48,200,200,166,132
대교우B,1320,24.12,45,3.41,95.87,0.21,404.31,0.66,90,45,45,90
아진산업,2935,24.12,100,3.41,20.85,5.97,5.02,0.28,100,100,0,0
삼표시멘트,3235,24.12,110,3.40,17.86,9.04,4.81,0.42,90,100,90,75
쎌바이오텍,13240,24.12,450,3.40,20.36,12.82,8.87,0.79,450,450,450,450
하이트진로,20600,24.12,700,3.40,51.01,8.63,14.51,1.21,950,950,950,800
넥센우,4130,24.12,140,3.39,8.17,7.06,3.04,0.19,130,130,115,105
빅솔론,5900,24.12,200,3.39,22.56,7.32,6.25,0.35,400,200,400,250
미스토홀딩스,35450,25.04,1200,3.38,82.47,4.30,28.83,1.17,1580,1090,1580,1000
한국큐빅,2515,24.12,85,3.38,14.24,10.70,3.80,0.39,70,70,60,70
한국금융지주,117800,25.02,3980,3.38,22.39,11.54,4.22,0.43,6150,2650,2300,6150
해태제과식품,7420,24.12,250,3.37,20.88,11.37,5.50,0.55,200,200,200,200
TP,1487,24.12,50,3.36,10.86,9.88,3.26,0.28,35,35,30,0
현대퓨처넷,3290,24.12,110,3.34,173.30,0.95,59.66,0.57,90,100,90,90
동국산업,3890,24.12,130,3.34,0106.12,01.63,038.07,0.59,130,130,130,130
상신브레이크,2995,24.12,100,3.34,11.90,7.56,3.82,0.25,80,110,100,80
두산밥캣,48000,24.12,1600,3.33,28.24,8.77,7.46,0.60,1600,1600,1350,1200
삼화왕관,36050,24.12,1200,3.33,27.00,7.38,8.20,0.49,1250,1200,1200,1250
태웅로직스,3005,24.12,100,3.33,14.07,12.68,4.28,0.49,70,70,150,51
성신양회우,12060,24.12,400,3.32,19.32,8.21,4.16,0.33,400,400,250,250
동서,26900,24.12,890,3.31,55.85,9.52,17.34,1.59,780,780,730,700
BGF리테일,123900,25.02,4100,3.31,36.28,17.29,9.07,1.50,4100,4100,4100,3000
롯데지주우,37950,25.03,1250,3.29,08.43,015.56,02.26,0.25,1550,1550,1550,1550
AK홀딩스,12160,25.03,400,3.29,017.91,05.28,04.38,0.24,200,200,200,200
셀로맥스사이언스,5020,24.12,165,3.29,49.09,10.23,14.99,1.25,0,0,0,0
한라IMS,9130,24.12,300,3.29,35.74,8.22,10.16,0.78,300,300,100,100
사람인,15230,25.03,500,3.28,41.69,7.12,16.23,1.04,700,500,700,600
SK디스커버리,51900,25.03,1700,3.28,128.60,0.88,31.10,0.26,1700,1700,1700,1500
대한항공,22900,24.12,750,3.28,21.03,13.17,6.34,0.80,750,750,750,0
케이피에프,4590,25.04,150,3.27,13.54,9.73,3.77,0.33,150,150,140,0
이노룰스,7660,24.12,250,3.26,41.14,9.77,10.49,0.96,60,60,110,25
에이플러스에셋,6130,24.12,200,3.26,182.30,1.65,40.20,0.66,200,200,200,150
고려제약,4905,24.12,160,3.26,57.77,3.86,16.88,0.64,180,150,180,170
삼정펄프,30750,24.12,1000,3.25,6.59,15.76,1.69,0.25,1000,1000,1000,1000
그리티,3385,24.12,110,3.25,21.99,12.31,6.01,0.69,30,100,30,0
SPC삼립,55400,24.12,1800,3.25,16.87,19.24,5.02,0.85,1700,1700,1700,1500
이글루,5540,24.12,180,3.25,28.91,8.31,8.92,0.69,180,180,180,160
롯데케미칼,61600,25.03,2000,3.25,04.93,011.44,01.50,0.18,7895,3500,3329,7895
삼양사,53900,24.12,1750,3.25,14.47,7.53,4.19,0.28,1750,1750,1250,1250
HS효성첨단소재,200500,24.12,6500,3.24,58.27,5.46,15.70,0.75,6500,6500,15000,10000
KH바텍,10190,24.12,330,3.24,34.18,8.33,9.04,0.68,400,400,300,300
서한,927,24.12,30,3.24,15.26,3.96,4.44,0.16,50,30,50,40
드림텍,6180,24.12,200,3.24,346.63,0.95,128.72,1.21,300,200,200,300
SJG세종,4645,24.12,150,3.23,12.03,7.77,3.26,0.23,150,150,100,100
피에이치에이,10840,24.12,350,3.23,11.04,8.14,3.41,0.25,250,250,200,180
코리아에프티,4645,25.04,150,3.23,11.89,18.15,3.47,0.57,80,120,80,60
팬오션,3720,24.12,120,3.23,23.92,5.17,6.58,0.31,85,85,150,100
TBH글로벌,1242,25.03,40,3.22,0115.15,01.16,035.06,0.41,100,100,0,0
SK이노베이션우,63700,25.04,2050,3.22,013.17,09.65,05.27,0.68,50,0,50,50
코오롱우,18680,24.12,600,3.21,4.46,12.49,1.13,0.12,600,600,600,600
원일특강,7790,24.12,250,3.21,16.54,4.22,4.73,0.20,250,220,220,250
헥토이노베이션,15300,24.12,490,3.20,21.73,14.63,5.86,0.74,420,360,420,390
SNT모티브,29250,24.12,937,3.20,19.59,10.82,5.65,0.54,882,882,882,882
매일유업,39100,24.12,1250,3.20,19.84,8.16,6.00,0.44,1200,1200,1200,1200
화천기공,32850,24.12,1050,3.20,26.69,2.54,6.72,0.17,2500,1300,2500,1000
동국알앤에스,2505,24.12,80,3.19,90.24,2.08,29.05,0.60,80,80,80,80
전방,31400,24.12,1000,3.18,12.78,4.59,3.48,0.11,1000,0,1000,0
아이케이세미콘,6300,24.12,200,3.17,29.83,15.74,7.76,1.16,200,200,150,100
컴투스,41000,24.12,1300,3.17,013.78,010.37,05.50,0.55,2600,2600,1300,1300
대성에너지,7890,24.12,250,3.17,39.39,5.32,13.53,0.70,250,250,250,250
부국철강,2375,24.12,75,3.16,64.25,1.77,20.52,0.36,75,75,75,75
LX홀딩스1우,9500,25.02,300,3.16,14.07,9.08,3.33,0.29,320,280,320,0
NICE평가정보,14580,25.03,460,3.15,35.41,19.48,9.61,1.73,410,410,370,330
로지시스,3805,24.12,120,3.15,48.10,13.50,11.28,1.45,60,60,60,150
태경비케이,4770,24.12,150,3.14,15.13,13.26,4.58,0.58,130,130,130,110
삼성전기우,59000,24.12,1850,3.14,20.04,8.16,14.15,1.06,2150,1200,2150,2150
LG씨엔에스,53500,24.12,1672,3.12,40.00,18.32,0,0.00,1520,1520,1190,1090
한창산업,7050,24.12,220,3.12,16.68,10.56,5.12,0.51,200,160,200,190
오디텍,3205,24.12,100,3.12,18.87,4.40,6.45,0.25,100,100,100,100
수산인더스트리,25650,25.03,800,3.12,28.64,7.76,7.05,0.53,800,800,600,400
세방우,9810,24.12,305,3.11,7.62,7.81,3.00,0.21,305,305,305,205
나라셀라,2575,24.03,80,3.11,090.02,01.85,066.62,1.11,0,0,0,0
대륙제관,3880,24.12,120,3.09,16.57,7.87,5.40,0.41,110,110,100,100
아모레퍼시픽홀딩스3우C,21650,25.03,667,3.08,12.71,7.57,7.92,0.56,667,667,667,667
쎄니트,1623,24.12,50,3.08,0166.97,01.00,053.03,0.49,50,40,50,40
디케이락,8130,24.12,250,3.08,116.25,1.61,34.72,0.55,250,250,200,200
유라테크,9760,24.12,300,3.07,25.72,9.57,6.58,0.60,190,190,100,100
엘엠에스,6520,24.12,200,3.07,025.06,05.79,012.14,0.47,200,200,200,200
AP시스템,17290,24.12,530,3.07,15.37,15.74,4.65,0.70,270,270,270,240
KCC,327000,25.02,10000,3.06,23.68,6.08,6.74,0.34,8000,8000,8000,7000
제노레이,5900,25.04,180,3.05,0124.80,01.98,044.53,0.81,170,160,160,170
녹십자홀딩스,16400,24.12,500,3.05,94.49,2.43,35.72,0.79,400,300,300,400
제일연마,10500,24.12,320,3.05,35.82,6.15,15.15,0.62,300,300,270,270
크라운제과,9190,24.12,280,3.05,21.35,7.99,6.17,0.46,250,250,250,250
이지트로닉스,4925,24.12,150,3.05,035.34,06.23,010.54,0.66,120,120,120,0
현대글로비스,121500,25.03,3700,3.05,25.37,13.24,8.10,1.01,3150,3150,2850,1900
하이트진로홀딩스,11500,24.12,350,3.04,17.25,8.14,4.85,0.35,550,550,500,450
인팩,5920,24.12,180,3.04,77.39,1.90,24.81,0.46,180,180,180,180
플랜티넷,3290,24.12,100,3.04,101.60,2.22,26.30,0.54,108,100,100,108
LX하우시스,32900,25.02,1000,3.04,22.64,5.20,7.20,0.37,300,1700,200,300
대정화금,13830,24.12,420,3.04,31.12,5.70,9.57,0.53,450,450,400,300
코오롱모빌리티그룹,2305,24.12,70,3.04,035.84,05.62,012.31,0.59,40,40,0,0
풍강,2640,24.08,80,3.03,078.22,01.37,034.50,0.47,200,200,130,100
KCC건설,5290,24.12,160,3.03,19.99,3.34,5.37,0.16,180,130,150,180
티쓰리,1988,25.03,60,3.02,29.13,11.99,8.89,0.93,60,60,60,0
포스코인터내셔널,51400,25.03,1550,3.02,51.34,8.14,13.56,1.03,800,1000,1000,800
시공테크,3980,24.12,120,3.02,7.43,21.05,2.66,0.48,80,80,20,50
LX홀딩스,9620,25.02,290,3.02,14.07,9.08,3.33,0.29,310,270,310,0
JW홀딩스,3815,24.12,115,3.01,12.98,35.43,3.57,0.93,95,103,95,83
휴스틸,4980,25.04,150,3.01,37.77,2.10,9.52,0.19,350,250,350,145
HD현대,119700,25.02,3600,3.01,49.98,6.36,12.29,0.65,5550,3700,4600,5550
삼성E&A,21950,24.12,660,3.01,17.09,19.65,4.29,0.77,0,0,0,0
폰드그룹,8320,24.12,250,3.01,32.10,12.62,6.72,0.80,0,0,0,0
에프앤가이드,7340,24.12,220,3.00,61.73,6.75,22.43,1.45,180,180,180,130
시큐브,4180,24.12,125,2.99,31.60,6.67,12.41,0.71,125,125,125,119
제룡산업,6690,24.12,200,2.99,61.37,8.07,17.62,1.34,200,200,150,100
