종목명,현재가,기준월,배당금,수익률(%),배당성향(%),ROE(%),PER(배),PBR(배),과거3년배당금_Max,1년전,2년전,3년전
OCI,57100,24.12,2200,3.85,20.51,0,5.40,0.43,2000,2000,0,0
동일금속,8310,24.12,320,3.85,37.39,4.76,10.18,0.44,400,400,400,250
대상,22100,25.03,850,3.85,32.18,6.94,7.26,0.49,800,800,800,800
아바코,13010,24.12,500,3.84,27.06,13.70,6.85,0.85,300,200,300,300
동원금속,1304,25.05,50,3.83,0,0,0,0,50,50,20,0
코오롱인더,33950,24.12,1300,3.83,40.06,3.06,8.34,0.23,1300,1300,1300,1300
이노진,2090,24.12,80,3.83,101.22,5.79,18.85,1.07,30,30,0,0
현대코퍼레이션홀딩스,13070,24.12,500,3.83,10.34,15.22,2.20,0.31,500,500,500,500
에스원,70600,24.12,2700,3.82,51.65,10.85,12.73,1.21,2700,2700,2500,2500
한국기업평가,103400,25.02,3954,3.82,72.19,21.69,16.24,3.28,5131,5131,5100,3397
조흥,157100,24.12,6000,3.82,143.18,1.69,41.26,0.70,6500,6000,6500,6500
한국가스공사,38100,24.12,1455,3.82,11.07,11.21,2.79,0.28,2728,0,0,2728
KT,52500,25.02,2000,3.81,104.53,2.85,23.70,0.66,1960,1960,1960,1910
노루페인트,9220,24.12,350,3.80,20.37,9.00,4.62,0.40,325,325,275,275
성신양회,9240,24.12,350,3.79,19.32,8.21,4.16,0.33,350,350,200,200
에스엘,31700,24.12,1200,3.79,15.00,17.42,3.80,0.60,900,900,600,500
롯데하이마트,7930,25.03,300,3.78,02.27,028.05,00.56,0.18,300,300,300,1000
와이어블,1326,24.12,50,3.77,79.96,3.96,22.94,0.82,50,50,50,50
화신정공,1327,24.12,50,3.77,66.48,2.34,16.96,0.40,50,50,40,30
남화산업,5310,24.12,200,3.77,37.66,5.97,9.66,0.57,300,200,300,200
신원,1863,24.12,70,3.76,83.42,2.81,23.88,0.48,70,70,100,50
KG모빌리언스,5880,24.12,220,3.74,82.62,2.84,18.95,0.51,220,220,220,220
쿠쿠홀딩스,32100,24.12,1200,3.74,27.16,12.08,5.96,0.60,800,1100,800,700
삼양패키징,13410,24.12,500,3.73,37.50,5.42,12.65,0.66,750,500,750,1000
한솔홀딩스,3220,25.03,120,3.73,243.39,0.36,48.79,0.17,120,100,120,120
나이스디앤비,5500,25.03,205,3.73,23.11,14.26,5.43,0.74,230,182,182,230
엠투아이,5910,24.12,220,3.72,55.82,8.79,14.37,1.20,250,220,250,250
세아홀딩스,107500,25.03,4000,3.72,42.00,1.53,11.50,0.17,4000,4000,4000,2750
홈센타홀딩스,807,24.12,30,3.72,80.13,2.89,22.97,0.65,0,0,0,0
한네트,4855,24.12,180,3.71,60.73,9.24,15.10,1.38,150,150,150,100
쿠쿠홈시스,27050,24.12,1000,3.70,18.32,14.00,3.78,0.49,800,800,700,650
인터지스,2710,24.12,100,3.69,19.71,5.26,5.02,0.24,120,100,120,100
롯데정밀화학,38050,25.03,1400,3.68,98.01,1.53,27.91,0.42,3500,2000,3500,2300
신세계인터내셔날,10880,25.03,400,3.68,42.62,3.84,11.09,0.42,500,400,500,300
큐알티,13070,24.12,480,3.67,196.25,3.00,50.15,1.51,480,480,480,0
대림바스,4085,24.12,150,3.67,46.65,3.48,11.37,0.39,130,110,110,130
동부건설,5450,24.12,200,3.67,04.36,020.52,00.83,0.19,900,300,500,900
LB인베스트먼트,5460,24.12,200,3.66,53.62,7.32,8.62,0.62,200,200,0,0
오리온홀딩스,21850,25.02,800,3.66,29.96,7.03,5.87,0.38,750,750,700,650
금강철강,4105,24.12,150,3.65,34.28,5.42,10.63,0.48,130,130,120,120
제이씨케미칼,4105,24.12,150,3.65,53.33,3.70,14.20,0.51,160,150,160,150
경남스틸,3290,24.12,120,3.65,43.43,6.77,16.45,1.09,130,120,130,100
애경산업,15990,25.03,580,3.63,34.33,10.81,8.20,0.83,580,580,310,200
한양이엔지,17930,24.12,650,3.62,14.13,13.45,3.91,0.46,600,600,600,550
하이록코리아,31750,24.12,1150,3.62,29.76,11.38,6.76,0.72,600,1050,600,500
SK가스,222500,25.03,8000,3.60,40.15,6.74,10.68,0.68,8000,8000,6500,5100
흥국에프엔비,1955,24.12,70,3.58,52.81,5.42,12.68,0.66,40,40,40,30
CJ우,85200,25.04,3050,3.58,100.23,1.83,35.18,0.61,3050,3050,2550,2350
세림B&G,1399,24.06,50,3.57,61.04,6.93,13.86,0.95,0,0,0,0
조광페인트,5600,24.12,200,3.57,12.81,8.76,4.77,0.32,200,200,100,100
미스토홀딩스,33600,25.04,1200,3.57,82.47,4.30,28.83,1.17,1580,1090,1580,1000
두올,3365,24.12,120,3.57,22.20,7.31,6.28,0.40,80,120,80,80
해태제과식품,7010,24.12,250,3.57,20.88,11.37,5.50,0.55,200,200,200,200
신한지주,60700,25.02,2160,3.56,24.45,8.11,5.45,0.42,2100,2100,2065,1960
화승코퍼레이션,2110,24.12,75,3.56,12.48,14.32,2.83,0.32,50,50,50,25
톱텍,4220,24.12,150,3.56,15.39,9.07,4.87,0.41,300,300,100,0
롯데렌탈,33800,25.03,1200,3.55,40.81,7.50,10.27,0.74,900,1200,900,900
동양에스텍,1409,24.12,50,3.55,49.34,2.02,14.01,0.24,50,50,50,50
동원시스템즈우,18330,25.03,650,3.55,24.26,9.01,16.28,1.41,650,650,650,650
삼성생명,126900,24.12,4500,3.55,38.36,6.18,9.00,0.55,3700,3700,3000,3000
나이스정보통신,22900,25.03,810,3.54,18.48,11.22,4.68,0.44,730,730,650,590
엠브레인,2265,24.06,80,3.53,100.91,4.79,30.34,1.47,170,120,170,140
삼양케이씨아이,7080,24.12,250,3.53,18.28,13.08,5.06,0.60,250,250,250,200
BGF리테일,116200,25.02,4100,3.53,36.28,17.29,9.07,1.50,4100,4100,4100,3000
HDC현대EP,3970,25.03,140,3.53,19.26,5.82,6.01,0.28,140,140,120,140
유신,25650,24.12,900,3.51,11.06,0,2.87,0.48,750,750,750,750
아진산업,2855,24.12,100,3.50,20.85,5.97,5.02,0.28,100,100,0,0
한화손해보험,5740,24.03,200,3.48,14.81,6.68,2.53,0.19,0,0,0,0
하이트진로,20150,24.12,700,3.47,51.01,8.63,14.51,1.21,950,950,950,800
SK,202000,25.04,7000,3.46,029.83,05.64,07.46,0.29,8000,5000,5000,8000
대한항공우,23100,24.12,800,3.46,21.03,13.17,6.34,0.80,800,800,800,0
무림P&P,2890,25.03,100,3.46,27.70,3.58,7.85,0.28,150,100,150,125
아이스크림미디어,21350,24.12,738,3.46,29.99,23.29,4.33,0.81,0,0,0,0
키움증권,217000,24.12,7500,3.46,24.63,15.98,3.97,0.55,3500,3000,3000,3500
현대공업,5790,24.12,200,3.45,23.20,8.69,5.85,0.48,200,200,166,132
대한항공,21750,24.12,750,3.45,21.03,13.17,6.34,0.80,750,750,750,0
KTcs,2900,24.12,100,3.45,71.97,2.75,21.70,0.53,120,100,120,100
케이씨피드,2910,24.12,100,3.44,23.09,9.99,6.42,0.58,75,75,50,40
피코그램,2915,24.12,100,3.43,25.81,18.06,6.04,0.99,0,0,0,0
AK홀딩스,11690,25.03,400,3.42,017.91,05.28,04.38,0.24,200,200,200,200
삼표시멘트,3215,24.12,110,3.42,17.86,9.04,4.81,0.42,90,100,90,75
부국증권,43900,25.04,1500,3.42,43.63,4.05,11.79,0.32,1600,1500,1500,1600
영화금속,878,24.12,30,3.42,17.31,12.32,5.39,0.61,20,20,0,0
넥센우,4100,24.12,140,3.41,8.17,7.06,3.04,0.19,130,130,115,105
동국산업,3810,24.12,130,3.41,0106.12,01.63,038.07,0.59,130,130,130,130
쎌바이오텍,13200,24.12,450,3.41,20.36,12.82,8.87,0.79,450,450,450,450
롯데지주우,36700,25.03,1250,3.41,08.43,015.56,02.26,0.25,1550,1550,1550,1550
백금T&A,2950,24.12,100,3.39,12.13,19.95,2.72,0.49,80,80,0,0
한국단자,65000,24.12,2200,3.38,15.96,14.16,4.90,0.64,700,700,700,700
풍산홀딩스,41400,25.02,1400,3.38,19.66,9.41,3.75,0.33,947,947,879,947
한국큐빅,2520,24.12,85,3.37,14.24,10.70,3.80,0.39,70,70,60,70
상신브레이크,2965,24.12,100,3.37,11.90,7.56,3.82,0.25,80,110,100,80
동서,26400,24.12,890,3.37,55.85,9.52,17.34,1.59,780,780,730,700
SPC삼립,53600,24.12,1800,3.36,16.87,19.24,5.02,0.85,1700,1700,1700,1500
현대퓨처넷,3285,24.12,110,3.35,173.30,0.95,59.66,0.57,90,100,90,90
셀로맥스사이언스,4930,24.12,165,3.35,49.09,10.23,14.99,1.25,0,0,0,0
드림텍,6000,24.12,200,3.33,346.63,0.95,128.72,1.21,300,200,200,300
삼화왕관,36050,24.12,1200,3.33,27.00,7.38,8.20,0.49,1250,1200,1200,1250
태웅로직스,3015,24.12,100,3.32,14.07,12.68,4.28,0.49,70,70,150,51
대교우B,1360,24.12,45,3.31,95.87,0.21,404.31,0.66,90,45,45,90
아이디피,5150,24.12,170,3.30,18.42,19.69,4.27,0.74,75,120,150,75
유라테크,9110,24.12,300,3.29,25.72,9.57,6.58,0.60,190,190,100,100
NICE평가정보,13980,25.03,460,3.29,35.41,19.48,9.61,1.73,410,410,370,330
삼정펄프,30400,24.12,1000,3.29,6.59,15.76,1.69,0.25,1000,1000,1000,1000
에이플러스에셋,6080,24.12,200,3.29,182.30,1.65,40.20,0.66,200,200,200,150
매일유업,38000,24.12,1250,3.29,19.84,8.16,6.00,0.44,1200,1200,1200,1200
HS효성첨단소재,197600,24.12,6500,3.29,58.27,5.46,15.70,0.75,6500,6500,15000,10000
성신양회우,12170,24.12,400,3.29,19.32,8.21,4.16,0.33,400,400,250,250
SJG세종,4565,24.12,150,3.29,12.03,7.77,3.26,0.23,150,150,100,100
서한,915,24.12,30,3.28,15.26,3.96,4.44,0.16,50,30,50,40
원일특강,7650,24.12,250,3.27,16.54,4.22,4.73,0.20,250,220,220,250
동국알앤에스,2450,24.12,80,3.27,90.24,2.08,29.05,0.60,80,80,80,80
사람인,15320,25.03,500,3.26,41.69,7.12,16.23,1.04,700,500,700,600
LX홀딩스1우,9220,25.02,300,3.25,14.07,9.08,3.33,0.29,320,280,320,0
플랜티넷,3075,24.12,100,3.25,101.60,2.22,26.30,0.54,108,100,100,108
이노룰스,7700,24.12,250,3.25,41.14,9.77,10.49,0.96,60,60,110,25
로지시스,3700,24.12,120,3.24,48.10,13.50,11.28,1.45,60,60,60,150
KH바텍,10190,24.12,330,3.24,34.18,8.33,9.04,0.68,400,400,300,300
이글루,5560,24.12,180,3.24,28.91,8.31,8.92,0.69,180,180,180,160
고려제약,4945,24.12,160,3.24,57.77,3.86,16.88,0.64,180,150,180,170
빅솔론,6190,24.12,200,3.23,22.56,7.32,6.25,0.35,400,200,400,250
혜인,5580,24.12,180,3.23,26.60,6.19,8.55,0.44,60,170,60,130
TBH글로벌,1241,25.03,40,3.22,0115.15,01.16,035.06,0.41,100,100,0,0
TP,1552,24.12,50,3.22,10.86,9.88,3.26,0.28,35,35,30,0
부국철강,2330,24.12,75,3.22,64.25,1.77,20.52,0.36,75,75,75,75
화천기공,32800,24.12,1050,3.20,26.69,2.54,6.72,0.17,2500,1300,2500,1000
SK이노베이션우,64200,25.04,2050,3.19,013.17,09.65,05.27,0.68,50,0,50,50
삼양사,54800,24.12,1750,3.19,14.47,7.53,4.19,0.28,1750,1750,1250,1250
하이트진로홀딩스,11000,24.12,350,3.18,17.25,8.14,4.85,0.35,550,550,500,450
이지트로닉스,4720,24.12,150,3.18,035.34,06.23,010.54,0.66,120,120,120,0
피에이치에이,11020,24.12,350,3.18,11.04,8.14,3.41,0.25,250,250,200,180
컴투스,40950,24.12,1300,3.17,013.78,010.37,05.50,0.55,2600,2600,1300,1300
제일연마,10090,24.12,320,3.17,35.82,6.15,15.15,0.62,300,300,270,270
평화홀딩스,4750,24.12,150,3.16,138.28,1.56,23.66,0.38,150,150,150,150
나라셀라,2535,24.03,80,3.16,090.02,01.85,066.62,1.11,0,0,0,0
KCC,317500,25.02,10000,3.15,23.68,6.08,6.74,0.34,8000,8000,8000,7000
아모레퍼시픽홀딩스3우C,21200,25.03,667,3.15,12.71,7.57,7.92,0.56,667,667,667,667
크라운제과,8920,24.12,280,3.14,21.35,7.99,6.17,0.46,250,250,250,250
헥토이노베이션,15640,24.12,490,3.13,21.73,14.63,5.86,0.74,420,360,420,390
AP시스템,16940,24.12,530,3.13,15.37,15.74,4.65,0.70,270,270,270,240
SK디스커버리,54400,25.03,1700,3.12,128.60,0.88,31.10,0.26,1700,1700,1700,1500
태경비케이,4800,24.12,150,3.12,15.13,13.26,4.58,0.58,130,130,130,110
아이케이세미콘,6400,24.12,200,3.12,29.83,15.74,7.76,1.16,200,200,150,100
LX하우시스,32050,25.02,1000,3.12,22.64,5.20,7.20,0.37,300,1700,200,300
제노레이,5770,25.04,180,3.12,0124.80,01.98,044.53,0.81,170,160,160,170
케이피에프,4810,25.04,150,3.12,13.54,9.73,3.77,0.33,150,150,140,0
오디텍,3210,24.12,100,3.12,18.87,4.40,6.45,0.25,100,100,100,100
롯데케미칼,64300,25.03,2000,3.11,04.93,011.44,01.50,0.18,7895,3500,3329,7895
삼성전기우,59700,24.12,1850,3.10,20.04,8.16,14.15,1.06,2150,1200,2150,2150
대륙제관,3875,24.12,120,3.10,16.57,7.87,5.40,0.41,110,110,100,100
KCC건설,5170,24.12,160,3.10,19.99,3.34,5.37,0.16,180,130,150,180
엘엠에스,6480,24.12,200,3.09,025.06,05.79,012.14,0.47,200,200,200,200
한국금융지주,129100,25.02,3980,3.08,22.39,11.54,4.22,0.43,6150,2650,2300,6150
팬오션,3900,24.12,120,3.08,23.92,5.17,6.58,0.31,85,85,150,100
코리아에프티,4885,25.04,150,3.07,11.89,18.15,3.47,0.57,80,120,80,60
쎄니트,1629,24.12,50,3.07,0166.97,01.00,053.03,0.49,50,40,50,40
세방우,9970,24.12,305,3.06,7.62,7.81,3.00,0.21,305,305,305,205
GS리테일,16350,25.02,500,3.06,1640.10,0.07,666.89,0.43,500,500,430,1200
씨앤씨인터내셔널,32700,24.12,1000,3.06,30.81,17.15,14.11,2.22,0,0,0,0
미래에셋증권우,9030,25.03,275,3.05,15.91,7.94,6.54,0.39,330,165,220,330
LX홀딩스,9530,25.02,290,3.04,14.07,9.08,3.33,0.29,310,270,310,0
해성디에스,26350,24.12,800,3.04,23.17,10.96,6.78,0.72,900,900,900,600
젝시믹스,5930,25.01,180,3.04,25.53,20.72,8.77,1.64,80,80,120,100
디케이락,8250,24.12,250,3.03,116.25,1.61,34.72,0.55,250,250,200,200
신도리코,49550,24.12,1500,3.03,17.67,7.12,5.16,0.30,1500,1500,1500,1500
현대글로비스,122400,25.03,3700,3.02,25.37,13.24,8.10,1.01,3150,3150,2850,1900
삼성전자우,47950,24.12,1447,3.02,29.18,9.03,10.75,0.92,1445,1445,1445,1445
BGF,4315,25.02,130,3.01,13.50,5.43,3.58,0.19,120,120,110,110
두산밥캣,53200,24.12,1600,3.01,28.24,8.77,7.46,0.60,1600,1600,1350,1200
인팩,6000,24.12,180,3.00,77.39,1.90,24.81,0.46,180,180,180,180
동원개발,2670,24.12,80,3.00,39.64,1.76,11.67,0.20,80,80,160,150
그리티,3695,24.12,110,2.98,21.99,12.31,6.01,0.69,30,100,30,0
미래에셋증권2우B,8400,25.03,250,2.98,15.91,7.94,6.54,0.39,300,150,200,300
SGC E&C,16830,24.12,500,2.97,05.50,015.08,01.18,0.15,907,750,1165,907
포스코인터내셔널,52200,25.03,1550,2.97,51.34,8.14,13.56,1.03,800,1000,1000,800
농심홀딩스,84200,24.12,2500,2.97,15.51,6.39,3.93,0.24,2500,2500,2500,2000
대한약품,30350,24.12,900,2.96,15.68,12.89,4.66,0.56,750,750,650,400
대정화금,14180,24.12,420,2.96,31.12,5.70,9.57,0.53,450,450,400,300
스튜디오삼익,8440,24.12,250,2.96,26.52,13.41,9.43,0.91,0,0,0,0
시공테크,4055,24.12,120,2.96,7.43,21.05,2.66,0.48,80,80,20,50
동아지질,16900,25.03,500,2.96,57.52,5.00,16.60,0.78,500,500,500,350
코오롱ENP,6760,24.12,200,2.96,19.25,13.03,5.07,0.62,180,160,180,145
KB금융,107400,25.02,3174,2.95,23.64,8.86,6.52,0.54,3060,3060,2950,2940
한라IMS,10160,24.12,300,2.95,35.74,8.22,10.16,0.78,300,300,100,100
대한제강,16960,24.12,500,2.95,22.73,4.91,10.37,0.36,780,500,780,400
휴스틸,5090,25.04,150,2.95,37.77,2.10,9.52,0.19,350,250,350,145
메가스터디교육,50900,24.12,1500,2.95,34.95,9.97,10.97,1.05,2100,2000,2100,2000
녹십자홀딩스,17010,24.12,500,2.94,94.49,2.43,35.72,0.79,400,300,300,400
풍강,2725,24.08,80,2.94,078.22,01.37,034.50,0.47,200,200,130,100
티쓰리,2045,25.03,60,2.93,29.13,11.99,8.89,0.93,60,60,60,0
한진,20500,24.12,600,2.93,0202.75,00.31,066.36,0.20,600,600,600,600
