종목명,현재가,기준월,배당금,수익률(%),배당성향(%),ROE(%),PER(배),PBR(배),과거3년배당금_Max,1년전,2년전,3년전
쿠쿠홀딩스,30550,24.12,1200,3.93,27.16,12.08,5.96,0.60,800,1100,800,700
한국가구,5220,24.12,205,3.93,19.23,8.92,3.74,0.32,175,175,175,175
동일금속,8150,24.12,320,3.93,37.39,4.76,10.18,0.44,400,400,400,250
에스원,68800,24.12,2700,3.92,51.65,10.85,12.73,1.21,2700,2700,2500,2500
LF,17920,25.03,700,3.91,25.46,4.87,6.01,0.27,700,700,700,600
화신정공,1284,24.12,50,3.89,66.48,2.34,16.96,0.40,50,50,40,30
와토스코리아,5140,24.12,200,3.89,67.79,2.61,18.51,0.47,200,200,200,200
쿠쿠홈시스,25700,24.12,1000,3.89,18.32,14.00,3.78,0.49,800,800,700,650
빙그레,85100,25.03,3300,3.88,28.27,15.14,7.77,1.00,2600,2600,1500,1400
대상,22000,25.03,850,3.86,32.18,6.94,7.26,0.49,800,800,800,800
삼익악기,1295,24.12,50,3.86,120.79,1.17,33.51,0.32,50,50,50,50
조흥,155700,24.12,6000,3.85,143.18,1.69,41.26,0.70,6500,6000,6500,6500
노루페인트,9090,24.12,350,3.85,20.37,9.00,4.62,0.40,325,325,275,275
현대코퍼레이션홀딩스,13040,24.12,500,3.83,10.34,15.22,2.20,0.31,500,500,500,500
하이록코리아,30000,24.12,1150,3.83,29.76,11.38,6.76,0.72,600,1050,600,500
와이어블,1305,24.12,50,3.83,79.96,3.96,22.94,0.82,50,50,50,50
LG,81000,25.03,3100,3.83,83.20,2.16,20.08,0.41,3100,3100,3000,2800
제이씨케미칼,3955,24.12,150,3.79,53.33,3.70,14.20,0.51,160,150,160,150
세아베스틸지주,31650,25.03,1200,3.79,190.45,1.04,35.02,0.37,1500,1200,1200,1500
딜리,1056,25.03,40,3.79,23.11,7.96,5.12,0.37,40,0,40,40
홈센타홀딩스,793,24.12,30,3.78,80.13,2.89,22.97,0.65,0,0,0,0
에스엘,31750,24.12,1200,3.78,15.00,17.42,3.80,0.60,900,900,600,500
성신양회,9310,24.12,350,3.76,19.32,8.21,4.16,0.33,350,350,200,200
POSCO홀딩스,266000,25.02,10000,3.76,69.18,2.00,19.39,0.35,17000,10000,12000,17000
유신,24000,24.12,900,3.75,11.06,0,2.87,0.48,750,750,750,750
동부건설,5340,24.12,200,3.74,04.36,020.52,00.83,0.19,900,300,500,900
동원금속,1339,25.05,50,3.73,11.04,17.68,3.52,0.56,50,50,20,0
나이스디앤비,5500,25.03,205,3.73,23.11,14.26,5.43,0.74,230,182,182,230
삼양패키징,13460,24.12,500,3.71,37.50,5.42,12.65,0.66,750,500,750,1000
나이스정보통신,21850,25.03,810,3.71,18.48,11.22,4.68,0.44,730,730,650,590
부국증권,40550,25.04,1500,3.70,43.63,4.05,11.79,0.32,1600,1500,1500,1600
아이스크림미디어,19950,24.12,738,3.70,29.99,23.29,4.33,0.81,0,0,0,0
이엘씨,8970,24.12,330,3.68,01444.13,00.15,0223.65,0.32,300,300,300,300
한솔홀딩스,3265,25.03,120,3.67,243.39,0.36,48.79,0.17,120,100,120,120
LX세미콘,65500,25.02,2400,3.66,29.91,12.69,7.09,0.86,5400,1800,4500,5400
케이씨피드,2735,24.12,100,3.66,23.09,9.99,6.42,0.58,75,75,50,40
톱텍,4105,24.12,150,3.65,15.39,9.07,4.87,0.41,300,300,100,0
아이디피,4655,24.12,170,3.65,18.42,19.69,4.27,0.74,75,120,150,75
해태제과식품,6850,24.12,250,3.65,20.88,11.37,5.50,0.55,200,200,200,200
한양이엔지,17820,24.12,650,3.65,14.13,13.45,3.91,0.46,600,600,600,550
흥국에프엔비,1922,24.12,70,3.64,52.81,5.42,12.68,0.66,40,40,40,30
인터지스,2750,24.12,100,3.64,19.71,5.26,5.02,0.24,120,100,120,100
롯데지주우,34400,25.03,1250,3.63,08.43,015.56,02.26,0.25,1550,1550,1550,1550
두올,3315,24.12,120,3.62,22.20,7.31,6.28,0.40,80,120,80,80
애경산업,16020,25.03,580,3.62,34.33,10.81,8.20,0.83,580,580,310,200
동양에스텍,1382,24.12,50,3.62,49.34,2.02,14.01,0.24,50,50,50,50
오리온홀딩스,22150,25.02,800,3.61,29.96,7.03,5.87,0.38,750,750,700,650
한국가스공사,40350,24.12,1455,3.61,11.07,11.21,2.79,0.28,2728,0,0,2728
조광페인트,5560,24.12,200,3.60,12.81,8.76,4.77,0.32,200,200,100,100
무림P&P,2780,25.03,100,3.60,27.70,3.58,7.85,0.28,150,100,150,125
영화금속,835,24.12,30,3.59,17.31,12.32,5.39,0.61,20,20,0,0
파이오링크,8350,24.12,300,3.59,36.75,0,11.13,0.70,300,300,300,250
화승코퍼레이션,2090,24.12,75,3.59,12.48,14.32,2.83,0.32,50,50,50,25
HDC현대EP,3910,25.03,140,3.58,19.26,5.82,6.01,0.28,140,140,120,140
KT,56000,25.02,2000,3.57,104.53,2.85,23.70,0.66,1960,1960,1960,1910
아진산업,2805,24.12,100,3.57,20.85,5.97,5.02,0.28,100,100,0,0
CJ우,85600,25.04,3050,3.56,100.23,1.83,35.18,0.61,3050,3050,2550,2350
삼양케이씨아이,7040,24.12,250,3.55,18.28,13.08,5.06,0.60,250,250,250,200
롯데하이마트,8450,25.03,300,3.55,02.27,028.05,00.56,0.18,300,300,300,1000
현대공업,5640,24.12,200,3.55,23.20,8.69,5.85,0.48,200,200,166,132
동원시스템즈우,18340,25.03,650,3.54,24.26,9.01,16.28,1.41,650,650,650,650
신한지주,61000,25.02,2160,3.54,24.45,8.11,5.45,0.42,2100,2100,2065,1960
KTcs,2830,24.12,100,3.53,71.97,2.75,21.70,0.53,120,100,120,100
로지시스,3405,24.12,120,3.52,48.10,13.50,11.28,1.45,60,60,60,150
엠브레인,2270,24.06,80,3.52,100.91,4.79,30.34,1.47,170,120,170,140
백금T&A,2840,24.12,100,3.52,12.13,19.95,2.72,0.49,80,80,0,0
롯데렌탈,34150,25.03,1200,3.51,40.81,7.50,10.27,0.74,900,1200,900,900
세림B&G,1423,24.06,50,3.51,61.04,6.93,13.86,0.95,0,0,0,0
대림바스,4275,24.12,150,3.51,46.65,3.48,11.37,0.39,130,110,110,130
쎌바이오텍,12840,24.12,450,3.51,20.36,12.82,8.87,0.79,450,450,450,450
큐알티,13720,24.12,480,3.50,196.25,3.00,50.15,1.51,480,480,480,0
제일연마,9150,24.12,320,3.50,35.82,6.15,15.15,0.62,300,300,270,270
플랜티넷,2860,24.12,100,3.50,101.60,2.22,26.30,0.54,108,100,100,108
롯데정밀화학,40100,25.03,1400,3.49,98.01,1.53,27.91,0.42,3500,2000,3500,2300
SK,200500,25.04,7000,3.49,029.83,05.64,07.46,0.29,8000,5000,5000,8000
삼성생명,129200,24.12,4500,3.48,38.36,6.18,9.00,0.55,3700,3700,3000,3000
한화손해보험,5770,24.03,200,3.47,14.81,6.68,2.53,0.19,0,0,0,0
삼화왕관,34650,24.12,1200,3.46,27.00,7.38,8.20,0.49,1250,1200,1200,1250
삼표시멘트,3195,24.12,110,3.44,17.86,9.04,4.81,0.42,90,100,90,75
하이트진로,20350,24.12,700,3.44,51.01,8.63,14.51,1.21,950,950,950,800
AK홀딩스,11640,25.03,400,3.44,017.91,05.28,04.38,0.24,200,200,200,200
TP,1456,24.12,50,3.43,10.86,9.88,3.26,0.28,35,35,30,0
상신브레이크,2920,24.12,100,3.42,11.90,7.56,3.82,0.25,80,110,100,80
한국큐빅,2485,24.12,85,3.42,14.24,10.70,3.80,0.39,70,70,60,70
유라테크,8780,24.12,300,3.42,25.72,9.57,6.58,0.60,190,190,100,100
헥토이노베이션,14350,24.12,490,3.41,21.73,14.63,5.86,0.74,420,360,420,390
한라IMS,8790,24.12,300,3.41,35.74,8.22,10.16,0.78,300,300,100,100
삼양사,51400,24.12,1750,3.40,14.47,7.53,4.19,0.28,1750,1750,1250,1250
하이트진로홀딩스,10300,24.12,350,3.40,17.25,8.14,4.85,0.35,550,550,500,450
삼정펄프,29450,24.12,1000,3.40,6.59,15.76,1.69,0.25,1000,1000,1000,1000
대교우B,1325,24.12,45,3.40,95.87,0.21,404.31,0.66,90,45,45,90
빅솔론,5900,24.12,200,3.39,22.56,7.32,6.25,0.35,400,200,400,250
태웅로직스,2950,24.12,100,3.39,14.07,12.68,4.28,0.49,70,70,150,51
BGF리테일,121100,25.02,4100,3.39,36.28,17.29,9.07,1.50,4100,4100,4100,3000
혜인,5330,24.12,180,3.38,26.60,6.19,8.55,0.44,60,170,60,130
세아홀딩스,118600,25.03,4000,3.37,42.00,1.53,11.50,0.17,4000,4000,4000,2750
대한항공우,23750,24.12,800,3.37,21.03,13.17,6.34,0.80,800,800,800,0
동국산업,3860,24.12,130,3.37,0106.12,01.63,038.07,0.59,130,130,130,130
한국단자,65400,24.12,2200,3.36,15.96,14.16,4.90,0.64,700,700,700,700
금강철강,4465,24.12,150,3.36,34.28,5.42,10.63,0.48,130,130,120,120
셀로맥스사이언스,4935,24.12,165,3.34,49.09,10.23,14.99,1.25,0,0,0,0
동국알앤에스,2395,24.12,80,3.34,90.24,2.08,29.05,0.60,80,80,80,80
서한,900,24.12,30,3.33,15.26,3.96,4.44,0.16,50,30,50,40
에이플러스에셋,6000,24.12,200,3.33,182.30,1.65,40.20,0.66,200,200,200,150
현대퓨처넷,3310,24.12,110,3.32,173.30,0.95,59.66,0.57,90,100,90,90
드림텍,6020,24.12,200,3.32,346.63,0.95,128.72,1.21,300,200,200,300
넥센우,4220,24.12,140,3.32,8.17,7.06,3.04,0.19,130,130,115,105
롯데케미칼,60300,25.03,2000,3.32,04.93,011.44,01.50,0.18,7895,3500,3329,7895
미스토홀딩스,36300,25.04,1200,3.31,82.47,4.30,28.83,1.17,1580,1090,1580,1000
JW홀딩스,3485,24.12,115,3.30,12.98,35.43,3.57,0.93,95,103,95,83
고려제약,4850,24.12,160,3.30,57.77,3.86,16.88,0.64,180,150,180,170
나라셀라,2425,24.03,80,3.30,090.02,01.85,066.62,1.11,0,0,0,0
매일유업,37900,24.12,1250,3.30,19.84,8.16,6.00,0.44,1200,1200,1200,1200
화천기공,31850,24.12,1050,3.30,26.69,2.54,6.72,0.17,2500,1300,2500,1000
키움증권,227500,24.12,7500,3.30,24.63,15.98,3.97,0.55,3500,3000,3000,3500
이지트로닉스,4550,24.12,150,3.30,035.34,06.23,010.54,0.66,120,120,120,0
케이엘넷,3040,24.12,100,3.29,24.63,15.01,7.24,0.92,80,80,80,80
이글루,5480,24.12,180,3.29,28.91,8.31,8.92,0.69,180,180,180,160
SJG세종,4575,24.12,150,3.28,12.03,7.77,3.26,0.23,150,150,100,100
이노룰스,7650,24.12,250,3.27,41.14,9.77,10.49,0.96,60,60,110,25
대한항공,23000,24.12,750,3.26,21.03,13.17,6.34,0.80,750,750,750,0
성신양회우,12270,24.12,400,3.26,19.32,8.21,4.16,0.33,400,400,250,250
원일특강,7670,24.12,250,3.26,16.54,4.22,4.73,0.20,250,220,220,250
사람인,15350,25.03,500,3.26,41.69,7.12,16.23,1.04,700,500,700,600
부국철강,2305,24.12,75,3.25,64.25,1.77,20.52,0.36,75,75,75,75
SPC삼립,55600,24.12,1800,3.24,16.87,19.24,5.02,0.85,1700,1700,1700,1500
LX홀딩스1우,9270,25.02,300,3.24,14.07,9.08,3.33,0.29,320,280,320,0
피에이치에이,10850,24.12,350,3.23,11.04,8.14,3.41,0.25,250,250,200,180
엘엠에스,6200,24.12,200,3.23,025.06,05.79,012.14,0.47,200,200,200,200
팬오션,3730,24.12,120,3.22,23.92,5.17,6.58,0.31,85,85,150,100
LX하우시스,31100,25.02,1000,3.21,22.64,5.20,7.20,0.37,300,1700,200,300
크라운제과,8740,24.12,280,3.20,21.35,7.99,6.17,0.46,250,250,250,250
키스트론,6200,24.12,198,3.19,29.96,5.66,0,0.00,150,106,150,1000
미래에셋증권우,8660,25.03,275,3.18,15.91,7.94,6.54,0.39,330,165,220,330
휴스틸,4725,25.04,150,3.17,37.77,2.10,9.52,0.19,350,250,350,145
태경비케이,4730,24.12,150,3.17,15.13,13.26,4.58,0.58,130,130,130,110
KCC,315500,25.02,10000,3.17,23.68,6.08,6.74,0.34,8000,8000,8000,7000
SK가스,253000,25.03,8000,3.16,40.15,6.74,10.68,0.68,8000,8000,6500,5100
코리아에프티,4750,25.04,150,3.16,11.89,18.15,3.47,0.57,80,120,80,60
포스코인터내셔널,49150,25.03,1550,3.15,51.34,8.14,13.56,1.03,800,1000,1000,800
풍강,2540,24.08,80,3.15,078.22,01.37,034.50,0.47,200,200,130,100
케이피에프,4770,25.04,150,3.14,13.54,9.73,3.77,0.33,150,150,140,0
동서,28350,24.12,890,3.14,55.85,9.52,17.34,1.59,780,780,730,700
풍산홀딩스,44650,25.02,1400,3.13,19.66,9.41,3.75,0.33,947,947,879,947
HS효성첨단소재,207500,24.12,6500,3.13,58.27,5.46,15.70,0.75,6500,6500,15000,10000
인팩,5750,24.12,180,3.13,77.39,1.90,24.81,0.46,180,180,180,180
제노레이,5750,25.04,180,3.13,0124.80,01.98,044.53,0.81,170,160,160,170
아이케이세미콘,6390,24.12,200,3.13,29.83,15.74,7.76,1.16,200,200,150,100
대륙제관,3840,24.12,120,3.12,16.57,7.87,5.40,0.41,110,110,100,100
시공테크,3840,24.12,120,3.12,7.43,21.05,2.66,0.48,80,80,20,50
오디텍,3200,24.12,100,3.12,18.87,4.40,6.45,0.25,100,100,100,100
컴투스,41700,24.12,1300,3.12,013.78,010.37,05.50,0.55,2600,2600,1300,1300
KH바텍,10590,24.12,330,3.12,34.18,8.33,9.04,0.68,400,400,300,300
BGF,4185,25.02,130,3.11,13.50,5.43,3.58,0.19,120,120,110,110
신세계인터내셔날,12890,25.03,400,3.10,42.62,3.84,11.09,0.42,500,400,500,300
대한제강,16130,24.12,500,3.10,22.73,4.91,10.37,0.36,780,500,780,400
농심홀딩스,80800,24.12,2500,3.09,15.51,6.39,3.93,0.24,2500,2500,2500,2000
AP시스템,17140,24.12,530,3.09,15.37,15.74,4.65,0.70,270,270,270,240
녹십자홀딩스,16180,24.12,500,3.09,94.49,2.43,35.72,0.79,400,300,300,400
LX홀딩스,9420,25.02,290,3.08,14.07,9.08,3.33,0.29,310,270,310,0
KCC건설,5200,24.12,160,3.08,19.99,3.34,5.37,0.16,180,130,150,180
젝시믹스,5850,25.01,180,3.08,25.53,20.72,8.77,1.64,80,80,120,100
제룡산업,6510,24.12,200,3.07,61.37,8.07,17.62,1.34,200,200,150,100
동아지질,16280,25.03,500,3.07,57.52,5.00,16.60,0.78,500,500,500,350
기가비스,26100,24.12,800,3.07,297.20,1.63,91.20,1.51,800,800,750,476
피코그램,3265,24.12,100,3.06,25.81,18.06,6.04,0.99,0,0,0,0
삼성전기우,60800,24.12,1850,3.04,20.04,8.16,14.15,1.06,2150,1200,2150,2150
디케이락,8230,24.12,250,3.04,116.25,1.61,34.72,0.55,250,250,200,200
쎄니트,1649,24.12,50,3.03,0166.97,01.00,053.03,0.49,50,40,50,40
하이트진로홀딩스우,13200,24.12,400,3.03,17.25,8.14,4.85,0.35,600,600,550,500
세방우,10070,24.12,305,3.03,7.62,7.81,3.00,0.21,305,305,305,205
DH오토리드,2650,24.12,80,3.02,54.43,2.67,15.04,0.40,200,0,200,200
씨앤씨인터내셔널,33150,24.12,1000,3.02,30.81,17.15,14.11,2.22,0,0,0,0
평화홀딩스,4975,24.12,150,3.02,138.28,1.56,23.66,0.38,150,150,150,150
피제이전자,5980,24.12,180,3.01,29.02,7.15,7.32,0.50,130,120,100,130
대성에너지,8310,24.12,250,3.01,39.39,5.32,13.53,0.70,250,250,250,250
삼성E&A,21950,24.12,660,3.01,17.09,19.65,4.29,0.77,0,0,0,0
OCI홀딩스,73200,24.12,2200,3.01,42.28,2.54,11.75,0.28,3300,3300,2500,2000
롯데이노베이트,23300,25.03,700,3.00,82.43,3.07,22.94,0.70,700,1000,700,700
한진,19980,24.12,600,3.00,0202.75,00.31,066.36,0.20,600,600,600,600
SNT모티브,31200,24.12,937,3.00,19.59,10.82,5.65,0.54,882,882,882,882
대정화금,14000,24.12,420,3.00,31.12,5.70,9.57,0.53,450,450,400,300
대한약품,30050,24.12,900,2.99,15.68,12.89,4.66,0.56,750,750,650,400
SGC E&C,16700,24.12,500,2.99,05.50,015.08,01.18,0.15,907,750,1165,907
그린케미칼,8060,25.03,240,2.98,68.31,6.75,20.00,1.30,230,230,230,220
코오롱ENP,6720,24.12,200,2.98,19.25,13.03,5.07,0.62,180,160,180,145
메가스터디교육,50400,24.12,1500,2.98,34.95,9.97,10.97,1.05,2100,2000,2100,2000
TBH글로벌,1346,25.03,40,2.97,0115.15,01.16,035.06,0.41,100,100,0,0
미래에셋증권2우B,8420,25.03,250,2.97,15.91,7.94,6.54,0.39,300,150,200,300
GS리테일,16870,25.02,500,2.96,1640.10,0.07,666.89,0.43,500,500,430,1200
코메론,10120,24.12,300,2.96,9.89,12.34,3.42,0.40,250,250,250,200
HDC현대산업개발,23650,25.03,700,2.96,28.85,5.09,7.64,0.37,700,700,600,600
