N,종목명,현재가,전일비변동,전일비,등락률,액면가,거래량,거래대금,매수호가,시가총액,영업이익,PER,전일거래량,시가,매도호가,자산총계,영업이익증가율,ROE,고가,매수총잔량,부채총계,당기순이익,외국인비율,ROA,저가,매도총잔량,상장주식수,매출액,주당순이익,PBR,보통주배당금,매출액증가율
99,KODEX 미국S&P500,"18,745",상승,70,+0.37%,0,"464,662","8,700","18,670","43,854",N/A,N/A,"4,905,366","18,705","18,675",N/A,N/A,N/A,"18,750","3,013",N/A,N/A,0.25,N/A,"18,680","21,557","233,950",N/A,N/A,N/A,N/A,N/A
100,삼성E&A,"22,250",하락,150,-0.67%,"5,000","60,580","1,351","22,350","43,610","9,716",5.85,"1,259,075","22,200","22,400","100,133",-2.17,19.65,"22,450",68,"61,176","6,387",45.25,7.17,"22,150","1,242","196,000","99,666","3,804",1.02,660,-6.20
101,한전기술,"112,700",상승,"1,400",+1.26%,200,"242,403","26,648","107,700","43,074",548,37.21,"2,025,008","106,900","107,800","9,468",91.88,10.40,"112,800",64,"3,694",585,10.45,6.50,"106,700",704,"38,220","5,534","3,029",7.14,999,1.52
102,GS,"46,350",하락,50,-0.11%,"5,000","63,696","2,990","47,300","43,066","30,602",10.65,"214,381","47,450","47,350","350,634",-17.78,4.12,"47,450","1,619","165,930","8,635",16.88,2.48,"46,300",341,"92,915","252,975","4,351",0.31,"2,700",-2.62
103,오리온,"106,100",하락,"1,100",-1.03%,500,"14,005","1,477","104,600","41,948","5,436",7.84,"183,992","105,000","105,900","43,084",10.40,16.57,"106,700",795,"7,344","5,332",29.95,13.62,"105,000",35,"39,536","31,043","13,534",1.20,"2,500",6.59
104,SKC,"108,600",하락,"3,000",-2.69%,"5,000","40,206","4,371","109,100","41,125","-2,768",-7.88,"496,667","108,400","109,200","67,487",-29.53,-34.34,"109,900",623,"44,559","-4,551",14.25,-6.60,"108,100","2,095","37,868","17,216","-13,786",3.28,N/A,15.27
105,엔씨소프트,"190,800",상승,400,+0.21%,500,"13,654","2,585","190,400","41,106","-1,092",55.99,"232,899","189,900","190,500","39,539",-179.56,2.99,"191,500",122,"8,904",941,33.40,2.26,"186,900",85,"21,544","15,781","3,408",1.23,"1,460",-11.33
106,JB금융지주,"20,650",하락,450,-2.13%,"5,000","36,290",754,"21,100","40,042","9,061",6.03,"1,789,154","20,950","21,200","667,219",13.26,12.80,"21,100","1,640","609,971","6,930",34.67,1.07,"20,500",366,"193,908","46,238","3,422",0.70,995,10.25
107,한미약품,"312,000",상승,"10,000",+3.31%,"2,500","24,167","7,402","302,000","39,970","2,162",36.70,"95,339","297,500","302,500","20,208",-2.04,11.89,"314,000",78,"7,801","1,404",10.29,7.17,"296,000",49,"12,811","14,955","8,502",3.54,"1,250",0.31
108,풍산,"140,600",상승,"14,100",+11.15%,"5,000","271,993","38,827","140,300","39,402","3,238",16.37,"1,152,634","144,900","140,500","40,966",41.61,11.33,"149,500","3,152","18,973","2,360",22.67,6.09,"139,500",18,"28,024","45,544","8,589",1.77,"2,600",10.40
109,KODEX KOFR금리액티브(합성),"110,575",상승,5,0.00%,0,"2,070",228,"110,575","38,951",N/A,N/A,"339,729","110,580","110,580",N/A,N/A,N/A,"110,580","262,262",N/A,N/A,0.00,N/A,"110,575","474,424","35,226",N/A,N/A,N/A,N/A,N/A
110,SK바이오사이언스,"49,150",하락,"2,150",-4.19%,500,"91,749","4,506","49,850","38,518","-1,384",-80.05,"1,233,346","49,900","49,900","28,436","-1,054.77",-3.07,"49,900",821,"8,211",-501,6.75,-2.13,"48,450",504,"78,369","2,675",-614,2.13,0,-27.59
111,강원랜드,"17,950",하락,90,-0.50%,500,"43,135",771,"17,820","38,402","2,858",8.76,"742,374","17,830","17,850","47,006",1.25,12.09,"17,960",344,"8,170","4,569",13.87,9.99,"17,810",41,"213,940","14,269","2,050",0.97,"1,170",2.76
112,현대제철,"28,500",하락,500,-1.72%,"5,000","22,923",654,"28,800","38,032","1,595",-38.67,"382,525","28,700","28,850","347,438",-80.02,-0.06,"28,750","1,684","154,102",88,17.98,0.03,"28,450",725,"133,446","232,261",-737,0.20,750,-10.38
113,BNK금융지주,"11,750",하락,40,-0.34%,"5,000","76,060",897,"11,740","37,410","8,759",5.84,"1,576,402","11,680","11,750","1,524,705",9.33,6.96,"11,920",575,"1,413,229","7,500",40.26,0.50,"11,650",522,"318,384","100,314","2,012",0.36,650,3.80
114,현대차우,"157,500",하락,"2,900",-1.81%,"5,000","16,581","2,619","160,000","36,762",N/A,3.43,"96,952","158,800","160,100",N/A,N/A,N/A,"159,100",37,N/A,N/A,61.34,N/A,"157,500",511,"23,341",N/A,"45,880",0.37,N/A,N/A
115,CJ제일제당,"238,500",하락,"4,500",-1.85%,"5,000","9,988","2,386","240,500","35,904","15,530",52.87,"56,371","240,500","241,000","301,500",20.24,1.97,"241,000",757,"179,072","3,618",20.66,1.21,"238,000",209,"15,054","293,591","4,511",0.49,"6,000",1.16
116,한국가스공사,"38,650",상승,500,+1.31%,"5,000","127,139","4,965","39,300","35,679","30,034",3.22,"345,126","39,300","39,350","576,696",93.34,11.21,"39,350","2,240","468,433","11,490",9.94,2.00,"38,500","1,784","92,313","383,887","12,001",0.31,"1,455",-13.84
117,포스코DX,"23,050",하락,"1,050",-4.36%,500,"76,398","1,768","23,750","35,044","1,090",41.76,"841,891","23,500","23,800","8,925",-1.42,17.92,"23,500",168,"3,666",886,2.95,9.94,"22,950","1,128","152,035","14,733",552,6.55,125,-0.85
118,LG이노텍,"144,700",하락,"5,000",-3.34%,"5,000","29,651","4,314","146,700","34,246","7,060",8.64,"130,392","147,100","146,800","113,782",-15.02,8.92,"147,400",978,"60,243","4,493",22.81,3.98,"144,400",747,"23,667","212,008","16,750",0.64,"2,090",2.89
119,KODEX 종합채권(AA-이상)액티브,"118,370",하락,65,-0.05%,0,"8,657","1,024","118,390","33,965",N/A,N/A,"44,718","118,240","118,480",N/A,N/A,N/A,"118,420","14,616",N/A,N/A,0.00,N/A,"118,225","9,000","28,694",N/A,N/A,N/A,N/A,N/A
120,이수페타시스,"46,200",하락,250,-0.54%,"1,000","181,146","8,346","45,000","33,915","1,019",32.33,"980,902","45,000","45,100","7,901",63.87,24.92,"46,750","1,433","4,626",740,14.17,10.45,"45,000",34,"73,409","8,369","1,429",8.60,143,23.92
121,두산로보틱스,"51,100",하락,"1,400",-2.67%,500,"41,764","2,149","52,400","33,123",-412,-76.84,"513,312","52,400","52,500","4,217",-114.96,-8.69,"52,400",248,192,-366,2.28,-8.33,"50,900","1,533","64,820",468,-665,8.42,N/A,-11.71
122,현대엘리베이터,"83,500",하락,"1,700",-2.00%,"5,000","25,181","2,097","83,000","32,642","2,257",15.62,"282,068","82,500","83,400","35,738",173.22,14.42,"84,000",279,"22,315","1,939",26.10,5.46,"82,200",292,"39,092","28,853","5,347",2.64,"5,500",10.88
123,TIGER 미국테크TOP10 INDXX,"23,160",하락,100,-0.43%,0,"483,990","11,201","23,240","31,046",N/A,N/A,"3,575,610","23,135","23,250",N/A,N/A,N/A,"23,180",145,N/A,N/A,0.27,N/A,"23,090","10,865","134,050",N/A,N/A,N/A,N/A,N/A
124,코스맥스,"272,000",하락,"7,500",-2.68%,500,"9,649","2,638","275,500","30,871","1,754",41.33,"210,908","274,500","276,000","19,337",51.61,20.53,"275,500",52,"14,249",884,35.29,5.07,"271,500",463,"11,350","21,661","6,581",7.05,"2,300",21.86
125,대한전선,"16,380",하락,150,-0.91%,"1,000","401,248","6,552","16,150","30,540","1,152",39.09,"8,150,431","16,160","16,160","26,427",44.28,5.85,"16,580",66,"11,466",742,6.66,3.28,"16,080","2,372","186,447","32,913",419,2.02,N/A,15.73
126,F&F,"78,100",하락,"1,200",-1.51%,100,"3,347",260,"78,000","29,918","4,507",8.61,"135,723","78,100","78,900","22,859",-18.32,25.27,"78,800",120,"7,086","3,560",11.24,16.59,"77,600",78,"38,307","18,960","9,076",1.86,"1,700",-4.17
127,금호석유화학,"113,000",보합,0,0.00%,"5,000","10,144","1,151","114,600","29,899","2,728",9.29,"103,268","114,600","114,700","83,402",-24.00,5.88,"114,600",94,"22,980","3,486",17.70,4.27,"112,800",207,"26,460","71,550","12,168",0.48,"2,200",13.17
128,한미사이언스,"43,500",상승,300,+0.69%,500,"32,572","1,408","42,850","29,750",989,56.42,"1,636,626","43,150","43,650","12,902",-837.74,-5.56,"43,200",511,"5,526",-427,22.50,-3.57,"42,450",316,"69,932","2,998",-600,4.06,0,-68.52
129,에코프로머티,"42,450",하락,"1,700",-3.85%,500,"90,119","3,853","43,600","29,686",-647,-70.75,"392,412","42,650","43,100","13,491",-20.57,7.30,"43,650",159,"5,104",567,1.76,4.40,"42,600",396,"68,392","12,834",771,3.45,300,2.85
130,시프트업,"50,000",하락,"1,200",-2.34%,200,"22,202","1,109","50,800","29,391","1,527",18.40,"329,800","50,200","51,000","8,038",37.47,31.30,"50,400",30,394,"1,480",37.64,29.37,"49,750",352,"58,782","2,241","2,717",3.69,0,32.91
131,TIGER KOFR금리액티브(합성),"109,075",상승,10,+0.01%,0,"6,234",679,"109,070","29,024",N/A,N/A,"63,755","109,070","109,075",N/A,N/A,N/A,"109,075","32,342",N/A,N/A,0.00,N/A,"109,070","52,100","26,609",N/A,N/A,N/A,N/A,N/A
132,롯데지주,"27,050",하락,650,-2.35%,200,"12,214",331,"27,800","28,378","3,405",-2.64,"308,876","27,400","27,900","226,603",-31.04,-15.56,"27,400",18,"134,605","-9,461",7.80,-4.13,"27,000","2,410","104,909","157,570","-10,260",0.32,"1,200",3.94
133,서울보증보험,"40,500",하락,700,-1.70%,"2,500","13,700",557,"41,150","28,278","2,797",13.27,"154,822","40,950","41,200","93,336",-46.64,4.12,"41,150",71,"41,581","2,133",1.15,2.31,"40,350",429,"69,822","27,513","3,052",0.56,"2,865",5.41
134,한화생명,"3,215",하락,35,-1.08%,"5,000","96,577",309,"3,240","27,923","10,970",4.13,"4,456,176","3,225","3,245","1,601,464",3.78,6.98,"3,225","9,571","1,458,684","8,660",10.12,0.56,"3,185","6,531","868,530","245,852",778,0.21,N/A,7.91
135,KCC,"309,000",하락,"5,000",-1.59%,"5,000","1,629",501,"309,500","27,459","4,711",-23.36,"34,187","310,000","311,000","131,086",50.74,6.08,"310,000",36,"80,692","2,933",9.82,2.22,"305,000",14,"8,886","66,588","-13,230",0.36,"10,000",5.89
136,한전KPS,"60,600",상승,"2,900",+5.03%,200,"208,661","12,558","59,300","27,270","2,095",19.47,"1,178,206","59,400","59,400","16,902",5.08,13.26,"61,200",407,"3,617","1,724",13.44,10.49,"58,400","3,192","45,000","15,571","3,113",2.23,"2,469",1.52
137,동서,"26,850",하락,200,-0.74%,500,"10,768",288,"26,550","26,769",445,18.02,"94,805","26,700","26,600","17,791",1.66,9.52,"26,950",59,697,"1,590",4.42,9.16,"26,400",21,"99,700","4,889","1,490",1.61,890,-0.17
138,RISE 머니마켓액티브,"54,337",하락,3,-0.01%,0,"19,893","1,080","54,335","26,573",N/A,N/A,"532,940","54,340","54,340",N/A,N/A,N/A,"54,340","86,140",N/A,N/A,1.06,N/A,"54,335","112,810","48,904",N/A,N/A,N/A,N/A,N/A
139,TIGER 200,"40,110",하락,490,-1.21%,0,"444,801","17,876","40,240","26,453",N/A,N/A,"2,860,987","40,245","40,255",N/A,N/A,N/A,"40,260","12,657",N/A,N/A,11.28,N/A,"40,085","10,002","65,950",N/A,N/A,N/A,N/A,N/A
140,영원무역,"59,500",하락,400,-0.67%,500,"5,621",336,"60,000","26,365","3,156",6.12,"61,009","59,400","60,400","53,897",-50.47,12.32,"60,500",15,"14,941","2,945",29.40,5.51,"58,700",8,"44,311","35,178","9,724",0.69,"1,400",-2.40
141,KODEX 200TR,"14,310",하락,165,-1.14%,0,"51,669",740,"14,345","26,338",N/A,N/A,"1,754,959","14,380","14,350",N/A,N/A,N/A,"14,380",72,N/A,N/A,0.00,N/A,"14,290","1,871","184,050",N/A,N/A,N/A,N/A,N/A
142,롯데케미칼,"60,500",하락,"1,700",-2.73%,"5,000","13,042",791,"61,500","25,879","-8,941",-1.43,"172,345","61,400","61,600","345,523",-157.14,-11.44,"61,400",131,"145,644","-18,256",20.75,-5.37,"60,100",387,"42,775","204,304","-42,451",0.18,"2,000",2.43
143,에스원,"67,900",상승,300,+0.44%,500,"2,301",155,"67,600","25,801","2,092",14.49,"70,605","67,100","67,900","23,227",-1.58,10.85,"68,200",392,"6,620","1,767",56.02,7.85,"67,100","1,014","37,999","28,047","4,687",1.42,"2,700",7.02
144,KODEX 미국나스닥100,"19,800",하락,10,-0.05%,0,"183,247","3,623","19,785","25,562",N/A,N/A,"884,133","19,780","19,790",N/A,N/A,N/A,"19,810","19,407",N/A,N/A,0.14,N/A,"19,740","13,472","129,100",N/A,N/A,N/A,N/A,N/A
145,아모레퍼시픽홀딩스,"31,850",하락,50,-0.16%,500,"42,179","1,334","31,700","25,307","2,493",11.32,"612,575","31,550","31,800","85,405",64.00,7.57,"31,950",441,"15,488","6,529",9.88,8.07,"31,150","3,290","79,458","42,599","2,813",0.85,330,5.93
146,TIGER 미국필라델피아반도체나스닥,"18,670",하락,160,-0.85%,0,"279,625","5,222","18,560","24,719",N/A,N/A,"787,040","18,655","18,735",N/A,N/A,N/A,"18,735",892,N/A,N/A,0.39,N/A,"18,645","2,225","132,400",N/A,N/A,N/A,N/A,N/A
147,산일전기,"80,900",하락,"1,100",-1.34%,500,"62,260","5,004","80,400","24,630","1,092",25.17,"531,435","80,300","80,500","4,927",134.38,29.88,"81,100",406,584,837,9.24,24.47,"79,400",719,"30,445","3,340","3,214",5.44,420,55.68
148,한화엔진,"29,300",하락,450,-1.51%,"1,000","74,175","2,195","29,300","24,450",715,29.21,"1,178,905","29,800","29,350","14,131",719.51,25.64,"29,800",415,"10,198",792,12.85,6.21,"29,200",634,"83,447","12,022","1,003",5.92,N/A,40.71
149,한화비전,"48,050",하락,"1,600",-3.22%,500,"96,377","4,643","48,950","24,260",-1,75.67,"1,215,009","48,600","49,000","15,911",N/A,N/A,"48,600",49,"7,664",32,19.28,N/A,"47,950","1,494","50,488","4,933",635,2.93,N/A,N/A
150,SK가스,"261,500",상승,"17,500",+7.17%,"5,000","14,500","3,831","259,500","24,176","2,872",9.81,"63,696","265,000","260,000","75,396",-5.41,6.74,"272,000",63,"48,013","1,778",7.55,2.61,"257,500",56,"9,245","70,959","26,657",0.85,"8,000",1.48
151,농심,"395,000",상승,500,+0.13%,"5,000","2,423",952,"394,500","24,026","1,631",15.38,"23,272","393,000","395,000","35,975",-23.10,6.17,"396,000",62,"9,249","1,576",17.60,4.61,"390,500",14,"6,083","34,387","25,679",0.85,"5,000",0.83
152,HD현대인프라코어,"12,340",하락,350,-2.76%,"1,000","263,026","3,258","12,560","23,766","1,842",29.88,"4,643,777","12,400","12,570","42,872",-55.97,5.92,"12,550",85,"24,400","1,084",14.38,2.49,"12,260","1,640","192,591","41,142",413,1.25,70,-11.71
153,KODEX 레버리지,"21,505",하락,560,-2.54%,0,"3,936,930","85,091","21,615","23,688",N/A,N/A,"30,235,345","21,650","21,620",N/A,N/A,N/A,"21,680","18,429",N/A,N/A,0.21,N/A,"21,485","2,090","110,150",N/A,N/A,N/A,N/A,N/A
154,제일기획,"20,400",상승,100,+0.49%,200,"29,431",596,"20,200","23,468","3,207",12.15,"289,383","20,100","20,250","33,066",4.29,15.12,"20,450",202,"18,325","2,083",23.96,6.73,"20,100",431,"115,041","43,443","1,679",1.49,"1,230",4.98
155,이마트,"83,200",하락,"1,500",-1.77%,"5,000","10,965",914,"82,000","22,960",471,-4.24,"299,103","83,700","82,200","339,306",200.35,-5.40,"83,800",550,"207,466","-5,734",22.27,-1.70,"83,100",42,"27,596","290,209","-19,614",0.22,"2,000",-1.53
156,현대해상,"25,400",하락,300,-1.17%,500,"28,983",738,"25,650","22,708","12,441",3.33,"575,813","25,600","25,700","485,238",67.33,15.75,"25,600","1,012","437,804","8,505",35.37,1.84,"25,350",154,"89,400","173,245","7,619",0.49,N/A,8.86
157,ACE 미국30년국채액티브(H),"7,660",하락,25,-0.33%,0,"255,829","1,959","7,665","22,536",N/A,N/A,"1,567,464","7,660","7,680",N/A,N/A,N/A,"7,665","22,922",N/A,N/A,0.01,N/A,"7,655","19,651","294,200",N/A,N/A,N/A,N/A,N/A
158,KODEX CD1년금리플러스액티브(합성),"1,023,670",상승,55,+0.01%,0,862,882,"1,023,665","22,232",N/A,N/A,"5,900","1,023,665","1,023,670",N/A,N/A,N/A,"1,023,670","381,011",N/A,N/A,0.00,N/A,"1,023,665","379,994","2,172",N/A,N/A,N/A,N/A,N/A
159,더존비즈온,"72,000",상승,"1,200",+1.69%,500,"56,843","4,101","71,800","21,876",881,40.72,"334,445","72,200","71,900","10,376",27.50,12.17,"73,000","1,034","4,828",780,11.90,8.12,"71,100",298,"30,383","4,023","1,768",3.92,477,13.79
160,팬오션,"3,990",상승,80,+2.05%,"1,000","1,192,461","4,855","4,070","21,329","4,712",7.63,"1,492,070","4,135","4,075","102,715",22.11,5.17,"4,135","16,149","46,181","2,681",15.22,2.96,"3,985",558,"534,570","51,612",523,0.38,120,18.35
161,달바글로벌,"175,600",상승,"3,100",+1.80%,100,"189,251","32,670","172,500","21,240",598,123.06,"251,274","171,900","185,300","1,361",84.44,26.21,"177,900",149,340,154,3.45,14.39,"167,000",16,"12,096","3,091","1,427",19.73,305,53.91
162,BGF리테일,"122,800",하락,"2,200",-1.76%,"1,000","3,486",430,"125,000","21,225","2,516",11.46,"80,363","124,600","125,100","34,026",-0.61,17.29,"124,600",211,"22,185","1,952",27.44,5.90,"122,800",22,"17,284","86,988","10,714",1.88,"4,100",6.15
163,한국콜마,"88,900",하락,"1,400",-1.55%,500,"13,401","1,194","90,100","20,985","1,939",21.64,"249,185","89,300","90,200","31,267",42.39,12.50,"89,800",22,"16,210","1,253",38.19,4.09,"88,500",370,"23,605","24,521","4,109",2.66,720,13.75
164,롯데쇼핑,"73,800",하락,"1,200",-1.60%,"5,000","3,953",292,"74,900","20,877","4,731",-2.03,"77,273","74,200","75,000","390,030",-6.94,-7.75,"74,500",5,"219,694","-9,941",8.35,-2.86,"73,800",314,"28,289","139,866","-36,401",0.14,"3,800",-3.91
165,한온시스템,"3,055",하락,85,-2.71%,100,"110,909",339,"3,100","20,736",955,-4.43,"1,059,715","3,100","3,110","106,203",-66.31,-13.90,"3,100","2,029","76,215","-3,586",4.99,-3.61,"3,045","1,264","678,763","99,987",-690,0.72,N/A,5.01
166,ACE 미국S&P500,"20,590",상승,85,+0.41%,0,"69,004","1,417","20,500","20,693",N/A,N/A,"414,090","20,555","20,505",N/A,N/A,N/A,"20,595",662,N/A,N/A,0.11,N/A,"20,515","7,026","100,500",N/A,N/A,N/A,N/A,N/A
167,TIGER 미국배당다우존스,"11,635",상승,85,+0.74%,0,"183,926","2,134","11,570","20,466",N/A,N/A,"843,221","11,570","11,575",N/A,N/A,N/A,"11,640","20,141",N/A,N/A,0.04,N/A,"11,565",324,"175,900",N/A,N/A,N/A,N/A,N/A
168,DB하이텍,"45,550",하락,"1,500",-3.19%,"5,000","19,639",901,"46,850","20,224","1,908",8.75,"173,077","46,450","46,900","23,969",-28.10,12.44,"46,450",72,"3,962","2,294",26.64,10.33,"45,550",872,"44,399","11,312","5,205",0.97,"1,230",-2.00
169,CJ대한통운,"88,400",하락,"2,300",-2.54%,"5,000","9,357",832,"89,500","20,166","5,307",8.58,"221,613","89,800","89,800","97,439",10.50,6.58,"89,900",23,"55,183","2,683",14.00,2.81,"88,200",11,"22,812","121,168","10,305",0.45,800,2.97
170,미스토홀딩스,"33,550",하락,300,-0.89%,"1,000","4,003",134,"33,750","20,162","3,608",21.47,"921,732","33,550","33,850","55,364",18.88,4.30,"34,000",11,"28,001","2,077",39.35,3.95,"33,350",436,"60,096","42,687","1,563",0.97,"1,200",6.54
171,호텔신라,"50,300",하락,"1,400",-2.71%,"5,000","18,818",946,"50,400","19,742",-52,-30.45,"305,683","50,400","50,900","38,139",-105.68,-6.50,"50,800",195,"25,295",-615,12.84,-1.80,"49,900",394,"39,248","39,476","-1,652",1.49,N/A,10.62
172,씨에스윈드,"46,750",하락,"1,350",-2.81%,500,"22,594","1,059","47,900","19,715","2,555",7.14,"446,929","47,500","48,000","36,095",145.19,13.92,"47,500",79,"24,092","1,437",12.86,4.44,"46,500",695,"42,171","30,725","6,546",1.60,"1,000",102.12
173,아시아나항공,"9,570",하락,160,-1.64%,"5,000","13,817",132,"9,870","19,713","2,757",-8.70,"302,075","9,740","10,000","134,499",-55.53,-53.21,"9,740",525,"124,468","-4,130",2.74,-3.12,"9,520",308,"205,991","83,186","-1,100",1.94,N/A,9.12
174,KODEX 코스닥150레버리지,"7,830",하락,385,-4.69%,0,"6,110,400","48,180","8,015","19,669",N/A,N/A,"32,148,148","7,955","8,020",N/A,N/A,N/A,"7,960","31,181",N/A,N/A,0.58,N/A,"7,815",773,"251,200",N/A,N/A,N/A,N/A,N/A
175,코리안리,"10,010",상승,20,+0.20%,500,"14,901",148,"9,990","19,502","4,054",5.51,"370,747","9,990","10,000","131,604",11.48,9.45,"10,030",158,"97,075","3,167",27.83,2.51,"9,940",409,"194,821","69,579","1,816",0.52,515,-0.08
176,iM금융지주,"11,700",하락,80,-0.68%,"5,000","25,754",301,"11,670","19,468","2,634",7.67,"667,262","11,640","11,700","941,486",-50.69,3.60,"11,800",79,"879,429","2,016",43.62,0.22,"11,610",392,"166,393","80,505","1,525",0.32,500,-2.58
177,동원산업,"48,500",하락,"1,150",-2.32%,"1,000","2,459",119,"49,100","19,218","5,013",27.09,"79,622","48,800","49,600","71,582",7.87,2.74,"48,800",38,"39,118","1,136",1.81,1.53,"48,200",8,"39,624","89,442","1,790",0.68,"1,000",-0.05
178,신영증권,"115,700",하락,"3,000",-2.53%,"5,000","5,534",643,"118,700","19,021","1,361",17.51,"53,239","117,800","118,900","103,796",-20.09,6.45,"117,800",319,"85,469","1,123",7.01,1.04,"114,000",109,"16,440","24,664","6,607",0.51,"5,000",-10.78
179,SNT다이내믹스,"57,000",상승,100,+0.18%,"2,500","13,034",756,"58,000","18,954","1,105",18.76,"81,180","59,000","58,100","10,341",165.67,12.90,"59,000",599,"2,437",961,8.17,9.20,"56,800",84,"33,253","6,145","3,038",1.63,"1,300",26.44
180,GS건설,"21,500",하락,350,-1.60%,"5,000","60,088","1,289","21,350","18,400","2,860",13.24,"636,317","21,350","21,400","178,033",173.71,5.63,"21,650","1,126","127,162","2,639",23.83,1.49,"21,350","2,446","85,581","128,638","1,624",0.41,300,-4.26
181,DL이앤씨,"46,950",상승,550,+1.19%,"5,000","34,215","1,591","46,350","18,167","2,709",8.63,"709,388","46,300","46,400","97,124",-18.06,4.77,"47,000",27,"48,667","2,292",30.64,2.41,"45,200",237,"38,694","83,184","5,440",0.40,540,4.10
182,대웅제약,"156,300",하락,"1,800",-1.14%,"2,500",913,142,"157,700","18,110","1,479",47.06,"45,869","155,700","158,100","19,770",20.68,3.17,"156,900",14,"10,500",233,9.04,1.25,"154,600",28,"11,587","14,227","3,321",2.24,600,3.44
183,한솔케미칼,"158,800",하락,"4,100",-2.52%,"5,000","4,318",687,"159,700","18,000","1,288",14.14,"87,428","159,000","160,300","14,647",3.77,13.48,"160,600",3,"3,932","1,249",32.93,8.87,"158,700",21,"11,335","7,764","11,232",1.77,"2,100",0.61
184,SK아이이테크놀로지,"25,200",하락,950,-3.63%,"1,000","42,680","1,080","26,150","17,967","-2,910",-8.73,"511,160","25,900","26,250","41,501",-680.51,-10.41,"25,900",592,"18,256","-2,466",6.63,-5.99,"25,150",663,"71,298","2,179","-2,886",0.75,N/A,-66.40
185,엘앤에프,"49,250",하락,"1,850",-3.62%,500,"54,211","2,677","49,500","17,886","-5,587",-4.74,"575,019","50,000","49,600","27,998",-151.32,-41.74,"50,300",971,"20,765","-3,807",16.42,-12.38,"49,000",52,"36,316","19,075","-10,395",2.75,0,-58.93
186,HD현대마린엔진,"52,400",하락,100,-0.19%,"2,500","49,108","2,597","53,000","17,775",332,20.32,"444,552","53,200","53,200","4,950",80.60,28.34,"186,400",128,"86,971","1,866",12.11,1.25,"183,600",3,"9,645","65,704","6,353",0.38,"4,500",3.36
187,신세계,"184,200",하락,"3,100",-1.66%,"5,000","1,787",330,"185,000","17,766","4,770",28.99,"58,503","185,000","185,500","150,718",-25.44,2.54,"53,600",156,"1,856",758,14.17,15.97,"52,200",30,"33,921","3,158","2,579",5.44,N/A,29.23
188,한국앤컴퍼니,"18,650",하락,270,-1.43%,500,"6,204",115,"18,750","17,705","4,183",5.03,"215,813","18,660","18,760","51,364",63.03,8.28,"18,740",33,"6,836","3,507",10.28,7.17,"18,600","1,518","94,935","13,910","3,709",0.39,"1,000",27.65
189,영원무역홀딩스,"129,900",하락,"2,100",-1.59%,500,970,125,"129,000","17,536","5,170",5.35,"35,210","129,000","131,000","65,767",-40.75,13.17,"130,900",15,"15,896","4,956",20.45,7.65,"128,100",515,"13,499","43,060","24,299",0.55,"5,350",-1.14
190,TIGER 25-10 회사채(A+이상)액티브,"55,060",하락,5,-0.01%,0,"8,395",462,"55,060","17,408",N/A,N/A,"133,369","55,060","55,065",N/A,N/A,N/A,"55,065","43,429",N/A,N/A,0.15,N/A,"55,060",167,"31,616",N/A,N/A,N/A,N/A,N/A
191,대우건설,"4,185",하락,70,-1.65%,"5,000","262,527","1,091","4,160","17,394","4,031",8.63,"2,223,374","4,135","4,170","126,585",-39.15,5.62,"4,195","2,453","83,244","2,428",11.42,2.03,"4,125",602,"415,623","105,036",485,0.40,N/A,-9.82
192,현대백화점,"76,100",보합,0,0.00%,"5,000","7,394",562,"76,000","17,221","2,840",-48.38,"184,825","75,800","76,100","112,177",-6.40,-0.81,"76,800",4,"49,833",-8,22.76,-0.01,"74,300",21,"22,629","41,876","-1,573",0.38,"1,400",-0.47
193,두산우,"415,000",상승,"11,000",+2.72%,"5,000","23,005","9,295","392,000","16,585",N/A,-42.83,"74,535","388,000","398,000",N/A,N/A,N/A,"422,250",36,N/A,N/A,1.64,N/A,"387,000",142,"3,996",N/A,"-9,690",4.95,N/A,N/A
194,HDC현대산업개발,"24,650",상승,350,+1.44%,"5,000","58,972","1,463","25,150","16,246","1,846",9.06,"299,425","25,000","25,200","74,619",-5.47,5.09,"25,000","2,553","43,473","1,557",13.69,2.15,"24,600","1,097","65,907","42,562","2,722",0.51,700,1.56
195,KODEX 단기채권PLUS,"114,805",상승,5,0.00%,0,"3,123",358,"114,800","16,192",N/A,N/A,"26,605","114,805","114,805",N/A,N/A,N/A,"114,810","55,140",N/A,N/A,0.00,N/A,"114,800","94,044","14,104",N/A,N/A,N/A,N/A,N/A
196,오뚜기,"394,500",하락,"3,000",-0.75%,"5,000",382,150,"396,000","15,811","2,220",12.92,"11,828","395,000","396,500","35,974",-12.90,6.86,"395,500",10,"14,159","1,376",11.83,3.88,"392,500",236,"4,008","35,391","30,537",0.67,"9,000",2.45
197,RISE 종합채권(A-이상)액티브,"109,860",하락,10,-0.01%,0,128,14,"109,850","15,778",N/A,N/A,"2,419","109,830","109,870",N/A,N/A,N/A,"109,910","6,000",N/A,N/A,0.00,N/A,"109,810","2,077","14,362",N/A,N/A,N/A,N/A,N/A
198,일진전기,"32,400",하락,500,-1.52%,"1,000","40,631","1,312","32,250","15,450",797,27.36,"597,689","32,150","32,350","12,490",31.25,10.60,"32,500","2,016","7,487",462,7.03,4.24,"32,000",564,"47,685","15,772","1,184",3.04,300,26.51
