종목명,현재가,기준월,배당금,수익률(%),배당성향(%),ROE(%),PER(배),PBR(배),과거3년배당금_Max,1년전,2년전,3년전
이지바이오,5070,24.12,200,3.94,33.75,26.72,7.34,1.66,75,100,75,75
기신정기,2540,25.03,100,3.94,93.79,1.25,20.82,0.26,150,120,150,150
코오롱인더,33050,24.12,1300,3.93,40.06,3.06,8.34,0.23,1300,1300,1300,1300
엠투아이,5600,24.12,220,3.93,55.82,8.79,14.37,1.20,250,220,250,250
한국캐피탈,764,24.12,30,3.93,11.56,12.62,2.13,0.25,35,28,28,35
삼지전자,11470,24.12,450,3.92,11.21,16.21,2.29,0.32,450,450,450,400
쿠쿠홀딩스,30600,24.12,1200,3.92,27.16,12.08,5.96,0.60,800,1100,800,700
이노진,2040,24.12,80,3.92,101.22,5.79,18.85,1.07,30,30,0,0
LX세미콘,61400,25.02,2400,3.91,29.91,12.69,7.09,0.86,5400,1800,4500,5400
KT,51300,25.02,2000,3.90,104.53,2.85,23.70,0.66,1960,1960,1960,1910
KB발해인프라,8350,24.12,325,3.89,0,0,0,0,0,0,0,0
화신정공,1287,24.12,50,3.88,66.48,2.34,16.96,0.40,50,50,40,30
에스엘,30900,24.12,1200,3.88,15.00,17.42,3.80,0.60,900,900,600,500
와토스코리아,5150,24.12,200,3.88,67.79,2.61,18.51,0.47,200,200,200,200
동원금속,1288,25.05,50,3.88,11.04,17.68,3.52,0.56,50,50,20,0
조흥,154800,24.12,6000,3.88,143.18,1.69,41.26,0.70,6500,6000,6500,6500
삼익악기,1293,24.12,50,3.87,120.79,1.17,33.51,0.32,50,50,50,50
경남스틸,3110,24.12,120,3.86,43.43,6.77,16.45,1.09,130,120,130,100
노루페인트,9080,24.12,350,3.86,20.37,9.00,4.62,0.40,325,325,275,275
세아홀딩스,104100,25.03,4000,3.84,42.00,1.53,11.50,0.17,4000,4000,4000,2750
대상,22150,25.03,850,3.84,32.18,6.94,7.26,0.49,800,800,800,800
한솔홀딩스,3130,25.03,120,3.83,243.39,0.36,48.79,0.17,120,100,120,120
동일금속,8350,24.12,320,3.83,37.39,4.76,10.18,0.44,400,400,400,250
하이록코리아,30250,24.12,1150,3.80,29.76,11.38,6.76,0.72,600,1050,600,500
홈센타홀딩스,789,24.12,30,3.80,80.13,2.89,22.97,0.65,0,0,0,0
와이어블,1315,24.12,50,3.80,79.96,3.96,22.94,0.82,50,50,50,50
CJ우,80400,25.04,3050,3.79,100.23,1.83,35.18,0.61,3050,3050,2550,2350
화승코퍼레이션,1977,24.12,75,3.79,12.48,14.32,2.83,0.32,50,50,50,25
KG모빌리언스,5815,24.12,220,3.78,82.62,2.84,18.95,0.51,220,220,220,220
롯데정밀화학,37150,25.03,1400,3.77,98.01,1.53,27.91,0.42,3500,2000,3500,2300
한국가스공사,38650,24.12,1455,3.77,11.07,11.21,2.79,0.28,2728,0,0,2728
나이스디앤비,5460,25.03,205,3.76,23.11,14.26,5.43,0.74,230,182,182,230
유신,24050,24.12,900,3.74,11.06,0,2.87,0.48,750,750,750,750
롯데하이마트,8020,25.03,300,3.74,02.27,028.05,00.56,0.18,300,300,300,1000
삼양패키징,13380,24.12,500,3.74,37.50,5.42,12.65,0.66,750,500,750,1000
동부건설,5360,24.12,200,3.73,04.36,020.52,00.83,0.19,900,300,500,900
한양이엔지,17520,24.12,650,3.71,14.13,13.45,3.91,0.46,600,600,600,550
LB인베스트먼트,5400,24.12,200,3.70,53.62,7.32,8.62,0.62,200,200,0,0
제이씨케미칼,4060,24.12,150,3.69,53.33,3.70,14.20,0.51,160,150,160,150
금강철강,4065,24.12,150,3.69,34.28,5.42,10.63,0.48,130,130,120,120
세림B&G,1355,24.06,50,3.69,61.04,6.93,13.86,0.95,0,0,0,0
SK,189800,25.04,7000,3.69,029.83,05.64,07.46,0.29,8000,5000,5000,8000
쿠쿠홈시스,27150,24.12,1000,3.68,18.32,14.00,3.78,0.49,800,800,700,650
오리온홀딩스,21750,25.02,800,3.68,29.96,7.03,5.87,0.38,750,750,700,650
조광페인트,5450,24.12,200,3.67,12.81,8.76,4.77,0.32,200,200,100,100
큐알티,13080,24.12,480,3.67,196.25,3.00,50.15,1.51,480,480,480,0
인터지스,2735,24.12,100,3.66,19.71,5.26,5.02,0.24,120,100,120,100
대림바스,4105,24.12,150,3.65,46.65,3.48,11.37,0.39,130,110,110,130
한네트,4935,24.12,180,3.65,60.73,9.24,15.10,1.38,150,150,150,100
아이스크림미디어,20300,24.12,738,3.63,29.99,23.29,4.33,0.81,0,0,0,0
해태제과식품,6900,24.12,250,3.62,20.88,11.37,5.50,0.55,200,200,200,200
무림P&P,2765,25.03,100,3.62,27.70,3.58,7.85,0.28,150,100,150,125
신한지주,59800,25.02,2160,3.61,24.45,8.11,5.45,0.42,2100,2100,2065,1960
동원시스템즈우,18000,25.03,650,3.61,24.26,9.01,16.28,1.41,650,650,650,650
HDC현대EP,3890,25.03,140,3.60,19.26,5.82,6.01,0.28,140,140,120,140
두올,3335,24.12,120,3.60,22.20,7.31,6.28,0.40,80,120,80,80
흥국에프엔비,1947,24.12,70,3.60,52.81,5.42,12.68,0.66,40,40,40,30
톱텍,4180,24.12,150,3.59,15.39,9.07,4.87,0.41,300,300,100,0
삼성생명,125500,24.12,4500,3.59,38.36,6.18,9.00,0.55,3700,3700,3000,3000
한화손해보험,5580,24.03,200,3.58,14.81,6.68,2.53,0.19,0,0,0,0
아진산업,2790,24.12,100,3.58,20.85,5.97,5.02,0.28,100,100,0,0
삼양케이씨아이,6980,24.12,250,3.58,18.28,13.08,5.06,0.60,250,250,250,200
키움증권,210000,24.12,7500,3.57,24.63,15.98,3.97,0.55,3500,3000,3000,3500
미스토홀딩스,33650,25.04,1200,3.57,82.47,4.30,28.83,1.17,1580,1090,1580,1000
나이스정보통신,22750,25.03,810,3.56,18.48,11.22,4.68,0.44,730,730,650,590
롯데렌탈,33750,25.03,1200,3.56,40.81,7.50,10.27,0.74,900,1200,900,900
롯데지주우,35200,25.03,1250,3.55,08.43,015.56,02.26,0.25,1550,1550,1550,1550
동양에스텍,1412,24.12,50,3.54,49.34,2.02,14.01,0.24,50,50,50,50
동국산업,3675,24.12,130,3.54,0106.12,01.63,038.07,0.59,130,130,130,130
엠브레인,2265,24.06,80,3.53,100.91,4.79,30.34,1.47,170,120,170,140
케이씨피드,2845,24.12,100,3.52,23.09,9.99,6.42,0.58,75,75,50,40
현대공업,5690,24.12,200,3.52,23.20,8.69,5.85,0.48,200,200,166,132
영화금속,854,24.12,30,3.51,17.31,12.32,5.39,0.61,20,20,0,0
부국증권,42750,25.04,1500,3.51,43.63,4.05,11.79,0.32,1600,1500,1500,1600
애경산업,16530,25.03,580,3.51,34.33,10.81,8.20,0.83,580,580,310,200
아이디피,4850,24.12,170,3.51,18.42,19.69,4.27,0.74,75,120,150,75
파이오링크,8570,24.12,300,3.50,36.75,0,11.13,0.70,300,300,300,250
백금T&A,2860,24.12,100,3.50,12.13,19.95,2.72,0.49,80,80,0,0
하이트진로,20100,24.12,700,3.48,51.01,8.63,14.51,1.21,950,950,950,800
삼표시멘트,3160,24.12,110,3.48,17.86,9.04,4.81,0.42,90,100,90,75
대한항공,21550,24.12,750,3.48,21.03,13.17,6.34,0.80,750,750,750,0
삼양사,50500,24.12,1750,3.46,14.47,7.53,4.19,0.28,1750,1750,1250,1250
AK홀딩스,11610,25.03,400,3.44,017.91,05.28,04.38,0.24,200,200,200,200
KTcs,2905,24.12,100,3.44,71.97,2.75,21.70,0.53,120,100,120,100
한국큐빅,2470,24.12,85,3.44,14.24,10.70,3.80,0.39,70,70,60,70
쎌바이오텍,13090,24.12,450,3.44,20.36,12.82,8.87,0.79,450,450,450,450
한국단자,64100,24.12,2200,3.43,15.96,14.16,4.90,0.64,700,700,700,700
유라테크,8740,24.12,300,3.43,25.72,9.57,6.58,0.60,190,190,100,100
삼화왕관,35000,24.12,1200,3.43,27.00,7.38,8.20,0.49,1250,1200,1200,1250
상신브레이크,2920,24.12,100,3.42,11.90,7.56,3.82,0.25,80,110,100,80
TP,1461,24.12,50,3.42,10.86,9.88,3.26,0.28,35,35,30,0
대한항공우,23400,24.12,800,3.42,21.03,13.17,6.34,0.80,800,800,800,0
대교우B,1324,24.12,45,3.40,95.87,0.21,404.31,0.66,90,45,45,90
혜인,5310,24.12,180,3.39,26.60,6.19,8.55,0.44,60,170,60,130
하이트진로홀딩스,10370,24.12,350,3.38,17.25,8.14,4.85,0.35,550,550,500,450
서한,889,24.12,30,3.38,15.26,3.96,4.44,0.16,50,30,50,40
넥센우,4150,24.12,140,3.37,8.17,7.06,3.04,0.19,130,130,115,105
삼정펄프,29650,24.12,1000,3.37,6.59,15.76,1.69,0.25,1000,1000,1000,1000
HS효성첨단소재,193200,24.12,6500,3.36,58.27,5.46,15.70,0.75,6500,6500,15000,10000
성신양회우,11900,24.12,400,3.36,19.32,8.21,4.16,0.33,400,400,250,250
셀로맥스사이언스,4915,24.12,165,3.36,49.09,10.23,14.99,1.25,0,0,0,0
드림텍,5970,24.12,200,3.35,346.63,0.95,128.72,1.21,300,200,200,300
플랜티넷,2990,24.12,100,3.34,101.60,2.22,26.30,0.54,108,100,100,108
동국알앤에스,2395,24.12,80,3.34,90.24,2.08,29.05,0.60,80,80,80,80
현대퓨처넷,3295,24.12,110,3.34,173.30,0.95,59.66,0.57,90,100,90,90
BGF리테일,122900,25.02,4100,3.34,36.28,17.29,9.07,1.50,4100,4100,4100,3000
제일연마,9600,24.12,320,3.33,35.82,6.15,15.15,0.62,300,300,270,270
롯데케미칼,60000,25.03,2000,3.33,04.93,011.44,01.50,0.18,7895,3500,3329,7895
에이플러스에셋,6000,24.12,200,3.33,182.30,1.65,40.20,0.66,200,200,200,150
피코그램,3000,24.12,100,3.33,25.81,18.06,6.04,0.99,0,0,0,0
미래에셋증권우,8260,25.03,275,3.33,15.91,7.94,6.54,0.39,330,165,220,330
동서,26800,24.12,890,3.32,55.85,9.52,17.34,1.59,780,780,730,700
부국철강,2265,24.12,75,3.31,64.25,1.77,20.52,0.36,75,75,75,75
헥토이노베이션,14980,24.12,490,3.27,21.73,14.63,5.86,0.74,420,360,420,390
LX홀딩스1우,9180,25.02,300,3.27,14.07,9.08,3.33,0.29,320,280,320,0
고려제약,4900,24.12,160,3.27,57.77,3.86,16.88,0.64,180,150,180,170
원일특강,7660,24.12,250,3.26,16.54,4.22,4.73,0.20,250,220,220,250
매일유업,38300,24.12,1250,3.26,19.84,8.16,6.00,0.44,1200,1200,1200,1200
KCC,306500,25.02,10000,3.26,23.68,6.08,6.74,0.34,8000,8000,8000,7000
태웅로직스,3065,24.12,100,3.26,14.07,12.68,4.28,0.49,70,70,150,51
화천기공,32250,24.12,1050,3.26,26.69,2.54,6.72,0.17,2500,1300,2500,1000
SJG세종,4615,24.12,150,3.25,12.03,7.77,3.26,0.23,150,150,100,100
이노룰스,7700,24.12,250,3.25,41.14,9.77,10.49,0.96,60,60,110,25
사람인,15450,25.03,500,3.24,41.69,7.12,16.23,1.04,700,500,700,600
피에이치에이,10870,24.12,350,3.22,11.04,8.14,3.41,0.25,250,250,200,180
해성디에스,24850,24.12,800,3.22,23.17,10.96,6.78,0.72,900,900,900,600
이글루,5600,24.12,180,3.21,28.91,8.31,8.92,0.69,180,180,180,160
이지트로닉스,4670,24.12,150,3.21,035.34,06.23,010.54,0.66,120,120,120,0
빅솔론,6240,24.12,200,3.20,22.56,7.32,6.25,0.35,400,200,400,250
LX하우시스,31200,25.02,1000,3.20,22.64,5.20,7.20,0.37,300,1700,200,300
나라셀라,2500,24.03,80,3.20,090.02,01.85,066.62,1.11,0,0,0,0
휴스틸,4690,25.04,150,3.20,37.77,2.10,9.52,0.19,350,250,350,145
케이피에프,4690,25.04,150,3.20,13.54,9.73,3.77,0.33,150,150,140,0
미래에셋증권2우B,7840,25.03,250,3.19,15.91,7.94,6.54,0.39,300,150,200,300
LX홀딩스,9130,25.02,290,3.18,14.07,9.08,3.33,0.29,310,270,310,0
신도리코,47350,24.12,1500,3.17,17.67,7.12,5.16,0.30,1500,1500,1500,1500
로지시스,3790,24.12,120,3.17,48.10,13.50,11.28,1.45,60,60,60,150
한라IMS,9480,24.12,300,3.16,35.74,8.22,10.16,0.78,300,300,100,100
코리아에프티,4740,25.04,150,3.16,11.89,18.15,3.47,0.57,80,120,80,60
세방우,9640,24.12,305,3.16,7.62,7.81,3.00,0.21,305,305,305,205
크라운제과,8860,24.12,280,3.16,21.35,7.99,6.17,0.46,250,250,250,250
태경비케이,4750,24.12,150,3.16,15.13,13.26,4.58,0.58,130,130,130,110
대륙제관,3805,24.12,120,3.15,16.57,7.87,5.40,0.41,110,110,100,100
오디텍,3175,24.12,100,3.15,18.87,4.40,6.45,0.25,100,100,100,100
KH바텍,10480,24.12,330,3.15,34.18,8.33,9.04,0.68,400,400,300,300
포스코인터내셔널,49250,25.03,1550,3.15,51.34,8.14,13.56,1.03,800,1000,1000,800
엘엠에스,6370,24.12,200,3.14,025.06,05.79,012.14,0.47,200,200,200,200
SPC삼립,57400,24.12,1800,3.14,16.87,19.24,5.02,0.85,1700,1700,1700,1500
AP시스템,16930,24.12,530,3.13,15.37,15.74,4.65,0.70,270,270,270,240
아이케이세미콘,6390,24.12,200,3.13,29.83,15.74,7.76,1.16,200,200,150,100
삼성전기우,59300,24.12,1850,3.12,20.04,8.16,14.15,1.06,2150,1200,2150,2150
대한제강,16040,24.12,500,3.12,22.73,4.91,10.37,0.36,780,500,780,400
KCC건설,5140,24.12,160,3.11,19.99,3.34,5.37,0.16,180,130,150,180
컴투스,41800,24.12,1300,3.11,013.78,010.37,05.50,0.55,2600,2600,1300,1300
SK디스커버리,54800,25.03,1700,3.10,128.60,0.88,31.10,0.26,1700,1700,1700,1500
평화홀딩스,4835,24.12,150,3.10,138.28,1.56,23.66,0.38,150,150,150,150
녹십자홀딩스,16130,24.12,500,3.10,94.49,2.43,35.72,0.79,400,300,300,400
BGF,4195,25.02,130,3.10,13.50,5.43,3.58,0.19,120,120,110,110
제노레이,5810,25.04,180,3.10,0124.80,01.98,044.53,0.81,170,160,160,170
SK가스,259500,25.03,8000,3.08,40.15,6.74,10.68,0.68,8000,8000,6500,5100
하이트진로홀딩스우,13000,24.12,400,3.08,17.25,8.14,4.85,0.35,600,600,550,500
한국금융지주,129500,25.02,3980,3.07,22.39,11.54,4.22,0.43,6150,2650,2300,6150
인팩,5870,24.12,180,3.07,77.39,1.90,24.81,0.46,180,180,180,180
OCI홀딩스,72000,24.12,2200,3.06,42.28,2.54,11.75,0.28,3300,3300,2500,2000
TBH글로벌,1310,25.03,40,3.05,0115.15,01.16,035.06,0.41,100,100,0,0
JW홀딩스,3770,24.12,115,3.05,12.98,35.43,3.57,0.93,95,103,95,83
시공테크,3940,24.12,120,3.05,7.43,21.05,2.66,0.48,80,80,20,50
농심홀딩스,82100,24.12,2500,3.05,15.51,6.39,3.93,0.24,2500,2500,2500,2000
삼성전자우,47550,24.12,1447,3.04,29.18,9.03,10.75,0.92,1445,1445,1445,1445
쎄니트,1647,24.12,50,3.04,0166.97,01.00,053.03,0.49,50,40,50,40
동원개발,2640,24.12,80,3.03,39.64,1.76,11.67,0.20,80,80,160,150
한진,19820,24.12,600,3.03,0202.75,00.31,066.36,0.20,600,600,600,600
코오롱ENP,6610,24.12,200,3.03,19.25,13.03,5.07,0.62,180,160,180,145
동아지질,16540,25.03,500,3.02,57.52,5.00,16.60,0.78,500,500,500,350
케이엘넷,3315,24.12,100,3.02,24.63,15.01,7.24,0.92,80,80,80,80
젝시믹스,5980,25.01,180,3.01,25.53,20.72,8.77,1.64,80,80,120,100
팬오션,3990,24.12,120,3.01,23.92,5.17,6.58,0.31,85,85,150,100
제룡산업,6650,24.12,200,3.01,61.37,8.07,17.62,1.34,200,200,150,100
신세계인터내셔날,13330,25.03,400,3.00,42.62,3.84,11.09,0.42,500,400,500,300
SGC E&C,16690,24.12,500,3.00,05.50,015.08,01.18,0.15,907,750,1165,907
키스트론,6610,24.12,198,2.99,29.96,5.66,0,0.00,150,106,150,1000
디케이락,8360,24.12,250,2.99,116.25,1.61,34.72,0.55,250,250,200,200
디아이티,12720,24.12,380,2.99,24.24,14.50,8.19,1.09,300,180,300,0
풍강,2680,24.08,80,2.98,078.22,01.37,034.50,0.47,200,200,130,100
메가스터디교육,50400,24.12,1500,2.98,34.95,9.97,10.97,1.05,2100,2000,2100,2000
삼성E&A,22200,24.12,660,2.97,17.09,19.65,4.29,0.77,0,0,0,0
GS리테일,16840,25.02,500,2.97,1640.10,0.07,666.89,0.43,500,500,430,1200
KB금융,107100,25.02,3174,2.96,23.64,8.86,6.52,0.54,3060,3060,2950,2940
엠씨넥스,27000,24.12,800,2.96,21.22,18.28,5.42,0.87,600,600,500,500
대원강업,3715,25.04,110,2.96,28.88,4.60,10.21,0.47,110,110,100,100
NICE평가정보,15540,25.03,460,2.96,35.41,19.48,9.61,1.73,410,410,370,330
씨앤씨인터내셔널,33800,24.12,1000,2.96,30.81,17.15,14.11,2.22,0,0,0,0
